iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0016+731,1989,3,4.9407763057,0.098,73.4583382186,0.093,-0.061
0026+346,1989,3,7.3093444443,1.633,34.9422912686,2.149,0.826
0048-097,1989,22,12.6721557837,0.286,-9.484780618,0.141,0.066
0106+013,1989,175,17.1615461813,0.578,1.5834213826,1.165,0.177
0119+041,1989,52,20.4869237216,0.221,4.3735373616,0.344,0.439
0133+476,1989,31,24.2441450115,0.409,47.8580833346,0.421,0.151
0146+056,1989,3,27.3432122853,0.461,5.9315466939,0.999,0.692
0201+113,1989,12,30.9444044791,0.993,11.579280698,1.608,0.755
0202+149,1989,36,31.2100579473,0.488,15.2364010335,0.577,0.482
0212+735,1989,133,34.3783887842,0.136,73.8257283031,0.129,-0.108
0229+131,1989,99,37.9412252308,0.23,13.381865645,0.261,-0.424
0234+285,1989,95,39.4683569426,0.11,28.802497217,0.157,0.137
0235+164,1989,7,39.6622088491,0.531,16.6164652016,0.721,0.341
0256+075,1989,4,44.8628195138,0.455,7.7943454523,1.306,0.952
0300+470,1989,80,45.8968425561,0.163,47.2711875974,0.162,-0.018
0309+411,1989,3,48.2581755011,0.461,41.3336622145,0.466,0.169
0400+258,1989,4,60.773275221,0.571,26.0004175124,0.526,0.099
0420+417,1989,5,65.9833740831,0.467,41.834087008,0.403,0.44
0420-014,1989,230,65.8158362875,0.225,-1.3425181434,0.284,-0.009
0434-188,1989,4,69.2561778988,0.6,-18.7468369305,0.292,-0.383
0454-234,1989,43,74.2632468425,0.358,-23.4144501084,0.32,-0.432
0528+134,1989,192,82.7350698162,0.194,13.5319859332,0.276,0.079
0552+398,1989,243,88.8783567655,0.119,39.8136570227,0.153,-0.065
0609+607,1989,6,93.5994426349,0.458,60.7727098796,0.434,0.117
0615+820,1989,3,96.5125261971,0.658,82.0404357771,0.649,0.318
0642+449,1989,4,101.6334417785,0.32,44.8546083462,0.265,0.206
0657+172,1989,3,105.0063565282,0.513,17.1560281142,0.634,0.296
0716+714,1989,25,110.4727018326,0.627,71.3434342485,0.615,0.344
0727-115,1989,103,112.5796353034,0.249,-11.6868335106,0.19,-0.075
0742+103,1989,73,116.3877480322,0.177,10.1868590098,0.374,0.119
0743-006,1989,3,116.4753428081,0.516,-0.7382062493,1.425,0.669
0745+241,1989,15,117.1504553579,1.024,24.0066974656,1.203,-0.921
0814+425,1989,37,124.5666651638,0.419,42.3792819231,0.389,0.107
0823+033,1989,5,126.4597432462,0.181,3.1568111759,0.493,0.235
0827+243,1989,4,127.7170259247,0.503,24.1832834893,0.552,0.124
0859+470,1989,12,135.7666256274,0.695,46.8511490074,1.177,0.488
0919-260,1989,14,140.3723076819,0.54,-26.3120517229,2.496,-0.764
1004+141,1989,4,151.9229085211,0.548,13.9415554323,0.729,0.225
1012+232,1989,3,153.6961062824,1.059,23.0212693516,1.876,-0.973
1031+567,1989,3,158.7793357548,0.947,56.4796660012,0.861,0.331
1034-293,1989,38,159.3169989212,0.492,-29.5674482717,0.346,-0.369
1038+064,1989,5,160.3215104271,0.397,6.1713677563,0.72,0.489
1039+811,1989,3,161.0960947499,0.466,80.9109562619,0.414,0.367
1053+815,1989,4,164.5480643629,0.423,81.2424097416,0.438,0.305
1055+018,1989,94,164.6233550712,0.268,1.5663398987,0.575,-0.386
1104-445,1989,3,166.7862258002,0.66,-44.8187831483,1.213,0.532
1123+264,1989,11,171.473799402,0.498,26.1722161606,0.489,0.379
1144+402,1989,26,176.7429080745,0.411,39.9761956666,0.615,0.032
1148-001,1989,5,177.6827953801,0.731,-0.3983895761,1.495,0.647
1150+812,1989,3,178.3020800089,0.181,80.9747650209,0.225,0.013
1156+295,1989,50,179.8826413686,0.172,29.2455074175,0.218,0.175
1222+037,1989,7,186.218424611,1.162,3.513969997,1.934,0.952
1308+326,1989,52,197.619432842,0.35,32.3454952233,0.35,0.204
1334-127,1989,56,204.4157616257,0.412,-12.9568592355,0.264,-0.071
1342+663,1989,5,206.0361652417,0.547,66.103234503,0.54,0.123
1354+195,1989,11,209.2684861294,0.386,19.3187144929,0.425,-0.42
1354-152,1989,8,209.2968542833,0.675,-15.4579963846,2.571,-0.308
1418+546,1989,33,214.9441562387,0.367,54.3874407963,0.382,0.138
1435+638,1989,4,219.1908419151,0.458,63.6105184265,0.442,0.391
1502+106,1989,52,226.1040825532,0.303,10.4942217478,0.565,0.186
1510-089,1989,25,228.2105539993,0.57,-9.0999526542,1.476,0.646
1538+149,1989,3,235.2062145354,0.476,14.7960790209,0.731,0.571
1547+507,1989,3,237.3227854585,0.339,50.6349411108,0.414,0.664
1548+056,1989,44,237.646955186,0.352,5.4529021713,0.379,0.198
1611+343,1989,53,243.4211010619,0.135,34.2133080291,0.167,0.029
1622-253,1989,21,246.4453818732,0.418,-25.4606463074,0.834,-0.731
1624+416,1989,3,246.4902904395,0.475,41.5779524476,0.426,0.534
1637+574,1989,18,249.5560679615,0.176,57.3399941856,0.284,0.306
1642+690,1989,18,250.5327021286,0.55,68.9443768763,0.687,0.049
1738+476,1989,4,264.9880374848,0.346,47.632878022,0.347,0.01
1739+522,1989,45,265.1540743916,0.121,52.1953909547,0.129,-0.011
1741-038,1989,180,265.9952339095,0.257,-3.8346157909,0.356,-0.037
1749+096,1989,40,267.8867441498,0.336,9.6502023415,0.294,0.649
1803+784,1989,188,270.1903496263,0.117,78.4677828713,0.116,-0.028
1821+107,1989,4,276.0118969838,0.43,10.7399371301,0.887,0.407
1823+568,1989,20,276.0294515191,0.336,56.850413981,0.356,0.031
1921-293,1989,97,291.2127331262,0.378,-29.2417003009,0.341,-0.401
1923+210,1989,5,291.498355675,0.339,21.10726728,0.369,0.349
1928+738,1989,25,291.9520627293,0.273,73.9671027552,0.404,0.253
1947+079,1989,4,297.5230832864,0.51,8.1205497078,1.034,0.593
1958-179,1989,5,300.2378769384,0.544,-17.8160200497,0.491,0.161
2029+121,1989,3,307.9791427775,0.345,12.3281503507,0.633,0.454
2121+053,1989,184,320.935489033,0.225,5.5894702823,0.373,-0.081
2128+048,1989,3,322.6369895388,1.122,5.0381871774,0.905,0.054
2131-021,1989,3,323.5429583736,2.118,-1.8881193995,1.877,-0.993
2145+067,1989,40,327.0227444994,0.241,6.9607233574,0.167,0.4
2149+056,1989,3,327.9078144107,0.463,5.8702652551,0.761,0.501
2216-038,1989,70,334.716823856,0.221,-3.5935777528,0.368,0.42
2234+282,1989,106,339.0936286181,0.138,28.4826147845,0.177,0.186
2253+417,1989,9,343.9029492674,0.517,42.0479256314,0.594,0.274
2254+074,1989,4,344.3220963196,0.893,7.7200840484,1.196,0.604
2255-282,1989,28,344.5248453028,0.351,-27.9725713691,0.38,-0.563
2319+272,1989,3,350.4994260073,0.357,27.5462342474,0.538,0.232
2345-167,1989,17,357.0108688543,0.473,-16.5200060769,0.48,-0.142
2351+456,1989,5,358.5903344729,0.545,45.8845102402,0.417,0.082
2355-106,1989,5,359.545343386,0.566,-10.3357252848,2.108,0.018
