iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2011,3,1.1485647804,0.516,-47.6054454789,1.439,-0.724
0003-066,2011,29,1.5578870505,0.143,-6.3931486599,0.226,0.218
0010+405,2011,3,3.3797090268,0.274,40.8603178543,0.331,0.266
0013-005,2011,3,4.0462023233,0.084,-0.2534570819,0.139,0.077
0014+813,2011,7,4.2853116996,0.09,81.5855935264,0.106,-0.142
0016+731,2011,69,4.9407761358,0.04,73.4583382418,0.04,-0.086
0019+058,2011,21,5.6351716988,0.233,6.1345191429,0.192,0.218
0025+197,2011,9,7.1242436633,0.124,20.007428895,0.165,-0.032
0035+413,2011,3,9.6035148504,0.193,41.6183334437,0.281,-0.35
0035-252,2011,31,9.5613978944,0.166,-24.9839542179,0.183,0.101
0048-097,2011,4,12.6721557659,0.088,-9.484780635,0.235,-0.054
0048-427,2011,12,12.7895908712,0.336,-42.442581317,0.454,0.367
0054+161,2011,14,14.2303929726,0.199,16.42037252,0.352,0.193
0055-059,2011,13,14.5211096337,0.193,-5.6645217576,0.337,-0.208
0059+581,2011,88,15.6906766032,0.04,58.40309349,0.045,-0.053
0104-408,2011,76,16.6879498398,0.228,-40.5722112342,0.235,-0.238
0106+013,2011,16,17.1615462208,0.149,1.5834213576,0.154,-0.035
0107-610,2011,3,17.3144805238,0.431,-60.8301278533,1.925,-0.606
0109+224,2011,7,18.0242696245,0.089,22.7441073513,0.161,0.04
0111+021,2011,15,18.4297705927,0.262,2.3714767796,0.386,0.018
0115-214,2011,46,19.4532505781,0.212,-21.1851758727,0.204,0.502
0119+041,2011,20,20.4869235547,0.42,4.3735374085,0.44,-0.052
0119+115,2011,36,20.423312688,0.1,11.8306703875,0.218,0.141
0133+476,2011,95,24.2441450661,0.056,47.8580833516,0.069,-0.104
0134+311,2011,63,24.2863901196,0.158,31.3766265586,0.254,-0.077
0138-097,2011,3,25.3576340104,0.112,-9.4787984058,0.142,0.933
0159+723,2011,3,30.8891040039,0.134,72.548240979,0.12,0.234
0201+113,2011,33,30.9444044076,0.074,11.5792803733,0.084,-0.078
0202+149,2011,3,31.2100579536,0.37,15.2364008238,0.484,-0.111
0202+319,2011,3,31.2705222963,0.103,32.2083599153,0.119,0.071
0208-512,2011,4,32.6925014107,0.887,-51.0171922537,0.552,-0.162
0215+015,2011,42,34.4539781395,0.049,1.7471386451,0.045,-0.006
0221+067,2011,3,36.1184509182,0.204,6.9898166716,0.272,-0.099
0229+131,2011,38,37.9412252721,0.102,13.3818657019,0.12,0.034
0230-790,2011,4,37.3956111577,0.532,-78.7960005692,0.628,-0.344
0234+285,2011,3,39.4683569601,0.091,28.8024972185,0.088,-0.177
0235+164,2011,4,39.6622088252,0.323,16.6164652049,0.352,0.217
0237-027,2011,30,39.9394677875,0.16,-2.5780317925,0.212,-0.137
0239+175,2011,7,40.6011177751,0.178,17.7163469472,0.263,0.045
0256-005,2011,52,44.8688173306,0.096,-0.3333264958,0.083,0.051
0300+470,2011,5,45.8968426124,0.161,47.2711877052,0.186,0.06
0302+625,2011,4,46.6777481293,0.08,62.7172289847,0.084,0.006
0302-623,2011,4,45.9609642605,0.499,-62.1904302716,0.892,0.226
0306+102,2011,3,47.2650978384,0.138,10.4878725618,0.22,-0.433
0307+380,2011,54,47.7078330285,0.081,38.2482883172,0.102,-0.007
0308-611,2011,58,47.4837464598,0.176,-60.9775156383,0.206,0.157
0309+411,2011,3,48.2581755538,0.233,41.3336621086,0.266,-0.194
0322+222,2011,54,51.403393166,0.101,22.400101588,0.133,-0.022
0332+078,2011,28,53.7221528408,0.272,8.0040053024,0.415,0.101
0332-403,2011,77,53.5568936962,0.098,-40.14038836,0.117,-0.106
0338-214,2011,18,55.1483660358,0.271,-21.3253255741,0.353,0.275
0340+362,2011,10,55.8706350275,0.11,36.3701193625,0.136,0.096
0345+460,2011,22,57.3280898741,0.113,46.1665716405,0.147,-0.106
0346-279,2011,25,57.1589357033,0.229,-27.8204349565,0.189,0.302
0347-211,2011,7,57.4909445324,0.431,-21.0465948516,0.198,0.043
0358+210,2011,6,60.4381919746,0.092,21.1746075006,0.183,-0.024
0400-319,2011,7,60.5886087816,0.838,-31.7905401685,0.505,0.402
0402-362,2011,8,60.9739579905,0.228,-36.0838648073,0.206,0.585
0403-132,2011,4,61.3916808167,0.133,-13.1371363223,0.337,0.146
0405-385,2011,12,61.7459805944,0.292,-38.4411228955,0.433,-0.351
0406-127,2011,13,62.2740405654,0.206,-12.6467065829,0.285,0.126
0414-189,2011,26,64.152268574,0.166,-18.8523167275,0.148,0.06
0415+398,2011,7,64.8439562603,0.177,39.9247160679,0.21,0.246
0420+022,2011,33,65.7175610489,0.079,2.3241474161,0.077,0.036
0420-014,2011,34,65.815836349,0.063,-1.3425181813,0.072,-0.158
0422+004,2011,5,66.1951752806,0.171,0.6017582697,0.295,0.22
0430+289,2011,10,68.4076244156,0.095,29.0987436601,0.151,0.254
0434-188,2011,9,69.2561779348,0.467,-18.7468372041,2.691,-0.326
0436-129,2011,16,69.6459209137,0.166,-12.8509330523,0.244,0.088
0437-454,2011,4,69.7535612474,0.37,-45.3729340979,0.458,-0.095
0446+112,2011,48,72.2819629192,0.067,11.3579435015,0.059,0.04
0454+844,2011,32,77.1765144379,0.139,84.5345956955,0.166,-0.029
0454-234,2011,61,74.2632467589,0.116,-23.4144501015,0.109,0.109
0454-810,2011,3,72.5226680857,0.387,-81.0172862902,0.695,0.209
0458+138,2011,3,75.4386283433,0.533,13.9353389604,1.055,-0.259
0458-020,2011,45,75.3033744885,0.109,-1.9872934334,0.089,-0.13
0506+101,2011,5,77.3644043741,0.273,10.1957221208,0.854,0.186
0506-612,2011,6,76.6832862859,0.397,-61.1613870827,0.575,-0.798
0507+179,2011,3,77.509871353,0.232,18.0115505266,0.281,0.066
0515+208,2011,8,79.5159354393,0.242,20.9145827185,0.387,0.315
0516-621,2011,4,79.1871924008,0.339,-62.118163657,0.648,0.277
0524+034,2011,8,81.886272663,0.202,3.5254212183,0.314,-0.251
0524-485,2011,3,81.5694638946,0.26,-48.5102200337,0.488,0.388
0528+134,2011,10,82.7350700083,0.253,13.5319860411,0.323,0.045
0529+483,2011,47,83.3161074547,0.068,48.3813355589,0.089,-0.025
0534-340,2011,7,84.1184682484,0.475,-34.01985224,0.337,0.168
0536+145,2011,22,84.9265249906,0.115,14.5626560825,0.148,0.091
0537-286,2011,42,84.9761727658,0.242,-28.6655410641,0.226,0.064
0537-441,2011,113,84.7098398419,0.093,-44.0858163863,0.125,-0.006
0544+273,2011,12,86.892287206,0.083,27.3657896797,0.196,-0.011
0548+378,2011,4,88.0747372573,0.397,37.9070229101,0.48,-0.069
0549-575,2011,3,87.5399173469,0.512,-57.5401100315,0.604,0.099
0552+398,2011,67,88.8783567223,0.04,39.813656987,0.046,-0.046
0556+238,2011,29,89.883471417,0.099,23.8983130035,0.202,-0.002
0600+177,2011,4,90.7880426889,0.331,17.7046697035,0.542,0.029
0602+673,2011,38,91.9694650688,0.07,67.3487250847,0.094,-0.102
0606-223,2011,39,92.2486951953,0.164,-22.3391545848,0.129,0.248
0607-157,2011,16,92.4206230647,0.211,-15.7112979789,0.163,-0.197
0613+570,2011,9,94.3205106944,0.121,57.0212287869,0.129,0.114
0627-199,2011,17,97.3490077936,0.1,-19.9888121392,0.132,0.173
