iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,2009,70,1.5578869896,0.234,-6.3931487477,0.47,0.048
0008-264,2009,3,2.7551947842,0.332,-26.2092714528,0.176,0.248
0010+405,2009,3,3.3797091727,0.073,40.860317786,0.127,-0.256
0014+813,2009,21,4.2853115639,0.066,81.5855935041,0.07,0.054
0016+731,2009,20,4.9407762785,0.04,73.458338207,0.041,-0.054
0019+058,2009,12,5.6351716973,0.107,6.1345191463,0.164,0.238
0035+413,2009,3,9.6035149481,0.066,41.6183333977,0.104,0.0
0035-252,2009,12,9.5613979396,0.119,-24.9839542114,0.202,0.023
0048-097,2009,22,12.6721557664,0.111,-9.4847806498,0.152,0.051
0048-427,2009,11,12.7895909583,0.257,-42.4425815157,0.212,-0.157
0055-059,2009,10,14.5211096393,0.106,-5.6645216793,0.132,0.034
0059+581,2009,49,15.6906765924,0.043,58.4030934937,0.047,-0.013
0104-408,2009,77,16.6879498453,0.231,-40.572211193,0.234,0.245
0106+013,2009,65,17.1615462864,0.167,1.5834214669,0.257,0.11
0109+224,2009,22,18.0242696484,0.115,22.7441073553,0.181,-0.008
0110+495,2009,3,18.3625283279,0.057,49.8066786385,0.097,-0.041
0111+021,2009,5,18.4297706912,0.262,2.3714767102,0.217,0.095
0115-214,2009,12,19.4532505261,0.287,-21.1851758858,0.215,0.341
0116-219,2009,4,19.738592454,0.272,-21.6917055213,0.218,-0.381
0119+041,2009,7,20.4869236467,0.125,4.3735373198,0.173,-0.209
0119+115,2009,19,20.4233126751,0.069,11.8306704611,0.156,-0.01
0130-171,2009,3,23.1811977543,0.352,-16.9134783266,0.235,-0.361
0133+476,2009,101,24.244145014,0.053,47.8580833608,0.062,-0.018
0134+311,2009,25,24.28639013,0.132,31.3766265352,0.23,0.324
0135-247,2009,3,24.4097767919,0.138,-24.514968171,0.103,0.165
0138-097,2009,3,25.3576340663,0.112,-9.4787983775,0.175,-0.374
0149+218,2009,3,28.0752459882,0.099,22.1188054834,0.159,-0.065
0150-334,2009,3,28.292173925,0.722,-33.1738504904,0.407,-0.373
0151+474,2009,3,28.7345412035,0.073,47.7240388032,0.091,-0.059
0159+723,2009,3,30.8891038466,0.05,72.5482409361,0.045,0.106
0201+113,2009,5,30.9444044117,0.187,11.5792804148,0.308,-0.1
0202+149,2009,8,31.2100578894,0.088,15.2364009887,0.2,0.103
0202+319,2009,3,31.2705222713,0.061,32.208359903,0.101,-0.011
0206+136,2009,3,32.3999929752,0.212,13.8668755179,0.302,0.409
0208-512,2009,30,32.6925017421,0.409,-51.0171921389,0.432,-0.504
0215+015,2009,14,34.4539781263,0.076,1.7471386284,0.124,-0.013
0221+067,2009,4,36.1184508079,0.086,6.9898171069,0.21,-0.297
0227-369,2009,18,37.3685376548,0.242,-36.7324506443,0.196,-0.167
0229+131,2009,12,37.9412252378,0.095,13.3818656723,0.144,0.004
0234+285,2009,3,39.4683569546,0.068,28.802497228,0.089,-0.253
0234-301,2009,3,39.1298726763,0.381,-29.8987612591,0.27,-0.296
0235+164,2009,79,39.6622087704,0.084,16.616465167,0.116,-0.044
0237-027,2009,18,39.93946778,0.124,-2.5780317932,0.172,0.075
0237-233,2009,3,40.0340595532,0.503,-23.1543695896,0.324,-0.125
0239+175,2009,4,40.6011177514,0.338,17.7163471346,0.329,-0.066
0256-005,2009,12,44.8688172906,0.115,-0.3333265234,0.151,0.247
0300+470,2009,3,45.896842555,0.08,47.2711876807,0.11,0.189
0302+625,2009,3,46.6777481372,0.053,62.7172289567,0.073,0.172
0306+102,2009,3,47.2650979064,0.152,10.4878725598,0.209,-0.133
0307+380,2009,15,47.7078330403,0.076,38.2482882948,0.115,-0.027
0308-611,2009,20,47.4837464628,0.15,-60.9775156339,0.198,0.224
0322+222,2009,17,51.4033931233,0.085,22.4001015866,0.138,0.07
0332+078,2009,4,53.722152761,0.228,8.0040053467,0.314,0.283
0332-403,2009,7,53.5568936727,0.123,-40.1403883232,0.178,-0.36
0338-214,2009,14,55.1483660986,0.166,-21.3253256003,0.236,0.009
0340+362,2009,5,55.8706350389,0.151,36.3701193257,0.224,0.376
0345+460,2009,19,57.3280898985,0.068,46.1665716405,0.086,-0.031
0346-279,2009,13,57.1589357316,0.176,-27.820434926,0.171,-0.132
0347-211,2009,11,57.4909444724,0.148,-21.0465948675,0.124,0.236
0358+210,2009,7,60.4381919858,0.094,21.1746075094,0.163,0.278
0405-123,2009,3,61.9517957279,0.103,-12.193516498,0.232,-0.023
0405-385,2009,12,61.7459804816,0.394,-38.4411228136,0.528,-0.672
0406-127,2009,3,62.274040571,0.326,-12.6467065927,0.163,-0.148
0414-189,2009,9,64.1522685805,0.184,-18.8523167265,0.176,-0.145
0415+398,2009,12,64.8439563362,0.1,39.9247160293,0.122,0.002
0420+022,2009,6,65.7175610457,0.086,2.3241474677,0.088,0.18
0420+417,2009,3,65.9833741192,0.049,41.8340869551,0.07,-0.054
0420-014,2009,10,65.8158363688,0.073,-1.3425181943,0.096,-0.053
0422+004,2009,7,66.195175243,0.082,0.6017582415,0.182,0.038
0422-380,2009,10,66.1760155599,0.312,-37.9391067262,0.266,0.12
0426+273,2009,3,67.4706698868,0.088,27.4105212324,0.196,-0.079
0430+289,2009,14,68.4076244216,0.097,29.0987436485,0.132,0.165
0434-188,2009,7,69.256178131,0.231,-18.7468366972,1.065,0.122
0436-129,2009,9,69.6459208589,0.146,-12.8509330907,0.31,0.124
0437-454,2009,3,69.753561248,0.487,-45.372934276,0.316,-0.699
0442+389,2009,5,71.5478918223,0.189,39.0047499802,0.37,0.569
0446+112,2009,12,72.281962886,0.112,11.3579435169,0.166,-0.223
0451-282,2009,3,73.3110282543,0.378,-28.1270351354,0.26,-0.614
0454+844,2009,40,77.1765144805,0.131,84.534595656,0.166,-0.013
0454-234,2009,82,74.2632467305,0.167,-23.4144500779,0.182,-0.224
0457+024,2009,3,74.966877774,0.226,2.491993573,0.205,0.327
0458-020,2009,64,75.303374493,0.183,-1.9872934447,0.226,0.023
0506+101,2009,8,77.3644044332,0.098,10.1957223465,0.176,0.064
0506-612,2009,7,76.6832862958,0.346,-61.1613872007,0.369,-0.704
0507+179,2009,3,77.5098714003,0.128,18.0115504917,0.252,-0.059
0515+208,2009,10,79.5159354832,0.089,20.9145826597,0.171,0.134
0521-365,2009,4,80.7416027704,0.173,-36.4585699084,0.27,-0.467
0524+034,2009,9,81.8862726875,0.129,3.5254212575,0.211,-0.167
0528+134,2009,65,82.7350697638,0.128,13.5319859967,0.216,0.131
0529+483,2009,20,83.3161074314,0.055,48.3813355577,0.074,-0.012
0534-340,2009,8,84.118468129,0.286,-34.0198523594,0.298,0.191
0536+145,2009,13,84.9265249752,0.135,14.5626560236,0.179,0.333
0537-286,2009,18,84.9761728747,0.127,-28.6655410627,0.111,-0.072
0537-441,2009,92,84.7098398602,0.18,-44.0858163976,0.187,0.054
0539-057,2009,3,85.4086806423,0.319,-5.6970635642,0.331,0.444
0544+273,2009,6,86.8922871619,0.064,27.3657896109,0.118,-0.018
0548+378,2009,7,88.0747371897,0.157,37.9070228632,0.194,0.1
0552+398,2009,30,88.8783566824,0.05,39.8136569857,0.071,0.043
0556+238,2009,4,89.883471357,0.131,23.8983129347,0.22,0.043
0602+673,2009,88,91.9694650954,0.072,67.3487250354,0.096,-0.121
0606-223,2009,18,92.2486951452,0.137,-22.3391545851,0.099,0.082
0607-157,2009,84,92.4206231234,0.152,-15.7112979739,0.18,-0.075
0613+570,2009,5,94.3205106709,0.269,57.0212287464,0.285,-0.216
0615+820,2009,3,96.5125262974,0.072,82.0404355262,0.089,-0.076
0627-199,2009,5,97.3490078155,0.121,-19.9888121313,0.158,-0.27
0632-235,2009,6,98.7458375156,0.108,-23.5866548314,0.2,-0.271
0637-752,2009,26,98.9437826012,0.33,-75.2713376165,0.241,-0.267
0641+392,2009,14,101.2237900408,0.101,39.2465371828,0.141,0.143
0642+449,2009,82,101.6334417171,0.057,44.8546083843,0.072,0.039
0646-306,2009,6,102.0587351454,0.339,-30.7387943405,0.294,-0.137
0648-165,2009,12,102.6024244176,0.09,-16.6277015299,0.108,-0.146
0656+082,2009,73,104.8249834857,0.168,8.2252648617,0.331,-0.099
0657+172,2009,13,105.0063564192,0.053,17.1560281715,0.079,-0.028
0700-197,2009,8,105.6787528158,0.28,-19.8561209109,0.327,0.675
0707+476,2009,3,107.6921037244,0.104,47.5364285351,0.165,-0.251
0714+457,2009,11,109.4660517221,0.059,45.6342392254,0.077,-0.088
0716+714,2009,18,110.4727019997,0.034,71.3434342995,0.039,-0.018
0723+219,2009,5,111.5594197538,0.125,21.8889205943,0.201,0.072
0723-008,2009,3,111.4609999214,0.31,-0.9157067589,0.227,-0.327
0727-115,2009,122,112.5796353225,0.107,-11.6868335075,0.112,-0.116
0729+259,2009,8,113.2344802779,0.125,25.8107765583,0.189,0.142
0738+491,2009,9,115.5114539997,0.07,49.0043358129,0.105,-0.052
