iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,2006,81,1.5578869923,0.174,-6.3931486497,0.248,-0.145
0007+171,2006,3,2.6416277911,0.174,17.4052114324,0.167,-0.04
0008-264,2006,3,2.7551947668,0.302,-26.2092714256,0.252,-0.258
0014+813,2006,121,4.2853117145,0.166,81.5855934439,0.166,0.028
0016+731,2006,3,4.9407762083,0.149,73.4583382042,0.138,0.361
0035+413,2006,3,9.6035149065,0.132,41.6183334129,0.141,0.0
0039+230,2006,3,10.5189382076,0.152,23.3336284331,0.179,0.065
0047-579,2006,3,12.4978041839,0.257,-57.6409277658,0.181,-0.087
0048-097,2006,69,12.6721557475,0.145,-9.4847806339,0.163,-0.096
0048-427,2006,3,12.7895909826,0.559,-42.4425815737,1.059,0.608
0059+581,2006,131,15.6906765974,0.065,58.4030935093,0.072,-0.041
0104-408,2006,19,16.6879498345,0.157,-40.5722111442,0.158,-0.519
0106+013,2006,19,17.161546295,0.161,1.5834214961,0.199,-0.035
0107-610,2006,4,17.3144800633,0.272,-60.8301277892,0.351,0.436
0110+495,2006,3,18.3625282778,0.092,49.8066786532,0.149,-0.124
0111+021,2006,6,18.4297706255,0.159,2.3714767107,0.266,-0.467
0118-272,2006,3,20.1319306244,0.661,-27.0235144227,0.496,-0.382
0119+041,2006,19,20.4869236714,0.243,4.3735373262,0.327,-0.339
0119+115,2006,68,20.4233126437,0.143,11.8306703085,0.299,-0.141
0130-171,2006,4,23.1811976923,0.372,-16.9134783809,0.256,0.312
0131-522,2006,3,23.2740104814,0.169,-52.0010959777,0.263,0.51
0133+476,2006,116,24.2441450592,0.088,47.8580833482,0.114,-0.139
0135-247,2006,7,24.4097769766,0.201,-24.514968128,0.261,0.242
0138-097,2006,3,25.3576339375,0.102,-9.4787984253,0.157,-0.287
0149+218,2006,3,28.0752459557,0.143,22.1188054653,0.144,-0.042
0150-334,2006,3,28.292173882,0.564,-33.1738504562,0.349,-0.302
0151+474,2006,4,28.734541222,0.111,47.7240388172,0.161,-0.053
0159+723,2006,3,30.8891039653,0.122,72.5482409158,0.086,-0.041
