iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,1997,75,1.5578870115,0.102,-6.3931487537,0.244,-0.082
0008-264,1997,3,2.7551947112,0.119,-26.2092714359,0.341,-0.201
0013-005,1997,8,4.0462022625,0.239,-0.2534571039,0.454,-0.06
0014+813,1997,65,4.2853116228,0.057,81.5855934605,0.061,-0.025
0016+731,1997,5,4.9407765131,0.15,73.4583381284,0.126,-0.348
0019+058,1997,5,5.635171728,0.262,6.1345191456,0.452,-0.231
0048-097,1997,112,12.6721557598,0.123,-9.4847806148,0.201,-0.088
0059+581,1997,121,15.6906765759,0.065,58.4030935113,0.073,-0.037
0104-408,1997,42,16.6879498303,0.22,-40.5722111687,0.452,0.496
0106+013,1997,3,17.1615463487,0.124,1.5834216086,0.222,-0.854
0111+021,1997,31,18.4297705993,0.175,2.3714768119,0.319,-0.336
0119+041,1997,69,20.4869237309,0.132,4.3735373251,0.237,-0.32
0119+115,1997,40,20.4233126565,0.078,11.8306703124,0.161,-0.025
0133+476,1997,54,24.2441450342,0.054,47.8580833474,0.067,-0.09
0135-247,1997,3,24.4097768887,0.09,-24.514968201,0.238,0.007
0146+056,1997,5,27.3432119783,0.149,5.9315468822,0.256,-0.368
0201+113,1997,47,30.9444043968,0.129,11.5792804824,0.24,-0.382
0202+149,1997,47,31.2100578662,0.084,15.2364009999,0.159,-0.189
0202+319,1997,3,31.2705222452,0.14,32.2083599384,0.18,-0.08
0202-172,1997,3,31.2403097338,0.124,-17.0221779773,0.327,-0.111
0208-512,1997,34,32.6925016708,0.311,-51.017192212,0.323,0.536
0215+015,1997,3,34.4539781128,0.283,1.7471385938,0.708,-0.221
0221+067,1997,5,36.1184508325,0.193,6.989817133,0.367,-0.232
0229+131,1997,116,37.9412251901,0.155,13.3818656201,0.234,-0.002
0234+285,1997,36,39.4683569773,0.06,28.8024972365,0.101,-0.418
0235+164,1997,13,39.6622087702,0.283,16.6164651643,0.547,-0.135
0237-027,1997,3,39.9394677817,0.202,-2.5780316603,0.378,-0.137
0239+108,1997,10,40.6215452296,0.153,11.0168688939,0.276,-0.365
0256+075,1997,5,44.8628192462,0.189,7.7943454547,0.36,-0.184
0306+102,1997,8,47.2650978809,0.193,10.487872454,0.341,-0.26
0338-214,1997,7,55.1483660923,0.135,-21.3253256373,0.351,-0.064
0402-362,1997,12,60.9739579177,0.103,-36.0838648588,0.286,0.152
0405-385,1997,3,61.745980538,0.072,-38.44112284,0.212,0.875
0409+229,1997,3,63.1819452539,0.419,23.0848480566,0.694,-0.585
0414-189,1997,3,64.1522685383,0.092,-18.8523166869,0.229,-0.083
0420-014,1997,10,65.8158363399,0.141,-1.3425181669,0.268,-0.338
0426+273,1997,5,67.4706698358,0.199,27.4105212642,0.272,-0.055
0430+289,1997,7,68.4076244192,0.166,29.0987436048,0.272,-0.142
0434-188,1997,4,69.2561780978,0.111,-18.7468371556,0.277,-0.233
0454+844,1997,5,77.1765145217,0.211,84.5345956509,0.228,-0.209
0454-234,1997,87,74.2632467981,0.134,-23.414450083,0.238,0.169
0457+024,1997,3,74.9668777532,0.153,2.4919933865,0.302,-0.06
0458-020,1997,117,75.3033745246,0.146,-1.9872934181,0.294,-0.243
0507+179,1997,4,77.5098712798,0.371,18.011550436,0.571,0.044
0521-365,1997,4,80.7416029077,0.64,-36.4585694261,1.235,0.358
0528+134,1997,112,82.7350697948,0.08,13.5319859555,0.138,-0.094
0528-250,1997,3,82.5331783112,0.132,-25.0583054402,0.384,-0.242
0537-158,1997,3,84.8833755531,0.169,-15.84175595,0.437,0.033
0537-441,1997,32,84.7098397903,0.198,-44.0858164085,0.314,0.534
0544+273,1997,6,86.8922872022,0.212,27.3657895282,0.331,-0.127
0552+398,1997,133,88.8783567156,0.062,39.8136570139,0.079,-0.032
0554+242,1997,4,89.2696399338,0.275,24.2320274307,0.349,0.348
0556+238,1997,37,89.8834714271,0.075,23.8983130401,0.126,-0.174
0637-752,1997,28,98.9437828621,0.23,-75.2713376523,0.194,0.054
0642+449,1997,60,101.6334416154,0.061,44.8546083607,0.078,-0.109
0657+172,1997,6,105.0063564442,0.218,17.156028154,0.313,-0.197
0727-115,1997,128,112.5796353018,0.124,-11.68683347,0.207,-0.185
0735+178,1997,9,114.5308073204,0.195,17.7052772559,0.293,-0.012
0736+017,1997,5,114.8251412581,0.143,1.6179494558,0.24,-0.483
0742+103,1997,9,116.3877480782,0.05,10.1868588596,0.104,-0.345
0745+241,1997,7,117.1504553641,0.176,24.0066972798,0.261,-0.376
0749+540,1997,38,118.2557691145,0.082,53.8832325687,0.098,-0.051
0804+499,1997,73,122.1652762489,0.085,49.8434807175,0.105,-0.06
0805+410,1997,10,122.2360501869,0.157,40.8791357878,0.227,0.023
0823+033,1997,67,126.459743153,0.132,3.1568110345,0.268,0.396
0827+243,1997,8,127.7170258196,0.149,24.1832834475,0.216,-0.129
0917+624,1997,19,140.4009629884,0.104,62.2644945608,0.115,-0.095
0919-260,1997,12,140.3723078071,0.104,-26.312051773,0.276,0.054
0920+390,1997,4,140.8102204867,0.271,38.8277528426,0.444,-0.234
0920-397,1997,8,140.6934092609,0.181,-39.9930743112,0.594,-0.417
0925-203,1997,3,141.9659346905,0.115,-20.5808980988,0.328,-0.21
0952+179,1997,7,148.7367650602,0.192,17.7253393953,0.39,-0.122
0954+658,1997,5,149.6968546244,0.183,65.5652272283,0.243,-0.325
0955+476,1997,120,149.5819652928,0.08,47.4188451522,0.101,-0.026
1004+141,1997,59,151.9229086977,0.151,13.9415557823,0.243,-0.32
1022+194,1997,4,156.1867066446,0.263,19.2056709912,0.535,-0.212
1032-199,1997,3,158.7589804703,0.102,-20.1928776843,0.254,-0.117
1034-293,1997,92,159.3169989132,0.179,-29.5674481628,0.373,-0.018
1038+064,1997,8,160.3215104956,0.197,6.1713674207,0.443,-0.465
1038+52A,1997,28,160.4449235034,0.211,52.5578420396,0.27,-0.078
1039+811,1997,3,161.0960941223,0.143,80.9109563931,0.145,0.111
1044+719,1997,69,162.1150833373,0.052,71.7266495288,0.055,-0.037
1045-188,1997,4,162.027585886,0.111,-19.1599241064,0.27,-0.138
1055+018,1997,6,164.6233550233,0.143,1.5663398777,0.284,-0.425
1057-797,1997,25,164.6804573931,0.184,-80.0650443928,0.182,0.123
1101+384,1997,31,166.1138081159,0.098,38.208833068,0.137,-0.112
1104-445,1997,3,166.7862256574,0.685,-44.8187831053,2.919,-0.056
1111+149,1997,3,168.4945628804,0.222,14.7074868659,0.419,-0.309
1124-186,1997,51,171.7683019131,0.122,-18.954844915,0.317,0.316
1128+385,1997,100,172.7220109034,0.088,38.2551519145,0.126,-0.049
1144+402,1997,5,176.7429080136,0.141,39.976195736,0.198,-0.129
1144-379,1997,43,176.7557113086,0.188,-38.2030621348,0.353,0.49
1145-071,1997,16,176.9648084823,0.099,-7.4114281238,0.228,-0.31
1156+295,1997,61,179.8826412994,0.111,29.2455074848,0.185,-0.128
1213-172,1997,3,183.9447990227,0.086,-17.5292786782,0.193,-0.095
1219+044,1997,82,185.5939567784,0.129,4.2210489077,0.288,-0.351
1219+285,1997,3,185.3820439434,0.25,28.2329166568,0.328,-0.221
1221+809,1997,3,185.918724166,0.181,80.6678723432,0.155,0.039
1222+037,1997,5,186.2184247838,0.177,3.5139702285,0.291,-0.756
1226-028,1997,4,187.1538220504,0.546,-3.0775865771,0.983,0.213
1236+077,1997,3,189.8524512686,0.358,7.5047747675,0.477,-0.253
1243-072,1997,7,191.5176337851,0.168,-7.5129374918,0.343,-0.556
1244-255,1997,3,191.6950083476,0.103,-25.7970244738,0.281,-0.141
1255-316,1997,26,194.4960867375,0.152,-31.9213476782,0.443,0.712
