iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0014+813,1995,59,4.2853116209,0.114,81.5855934317,0.121,0.026
0016+731,1995,7,4.9407763957,0.115,73.4583381036,0.116,-0.032
0048-097,1995,127,12.6721557637,0.148,-9.4847805998,0.235,-0.141
0059+581,1995,125,15.6906765608,0.08,58.403093548,0.084,-0.063
0104-408,1995,61,16.6879498241,0.418,-40.5722112498,0.54,0.751
0106+013,1995,13,17.1615462857,0.286,1.5834215085,0.331,-0.019
0119+041,1995,51,20.4869237297,0.095,4.3735373184,0.168,-0.242
0201+113,1995,29,30.9444043974,0.21,11.5792804798,0.34,-0.065
0202+149,1995,57,31.2100578942,0.105,15.2364009526,0.128,-0.055
0202-172,1995,4,31.2403098243,0.595,-17.0221778061,0.517,-0.088
0208-512,1995,29,32.6925016978,0.282,-51.017192191,0.349,-0.009
0212+735,1995,4,34.3783892856,0.095,73.8257282549,0.115,0.093
0215+015,1995,3,34.4539781287,0.124,1.7471386578,0.276,-0.259
0220-349,1995,3,35.7350068243,0.353,-34.6913140424,0.412,0.108
0229+131,1995,88,37.9412252149,0.113,13.3818656275,0.158,-0.105
0234+285,1995,3,39.4683570187,0.169,28.8024972935,0.258,-0.452
0235+164,1995,14,39.662208761,0.164,16.6164651418,0.212,-0.147
0302+625,1995,3,46.6777480021,0.313,62.7172288763,0.378,-0.154
0308-611,1995,7,47.4837463907,0.258,-60.9775157036,0.329,0.291
0402-362,1995,26,60.9739579446,0.312,-36.0838647381,0.421,0.69
0420-014,1995,12,65.8158363236,0.205,-1.3425181298,0.334,-0.429
0434-188,1995,3,69.2561779069,0.351,-18.746836834,1.178,-0.004
0437-454,1995,3,69.753561142,0.331,-45.3729339511,0.821,0.22
0438-436,1995,3,70.0715832641,0.265,-43.5523899472,0.624,0.187
0440+345,1995,5,70.8818133342,0.099,34.6851844439,0.132,0.055
0454-234,1995,127,74.2632467823,0.21,-23.4144500523,0.324,-0.119
0457+024,1995,3,74.9668778394,0.4,2.4919933327,0.468,-0.573
0458-020,1995,127,75.3033745488,0.159,-1.987293384,0.218,-0.146
0516-621,1995,6,79.1871922643,0.287,-62.1181636204,0.468,-0.053
0528+134,1995,116,82.7350697794,0.107,13.531985946,0.156,-0.148
0530-727,1995,14,82.3751759091,0.647,-72.7579187947,0.991,-0.335
0537-441,1995,53,84.7098397471,0.154,-44.0858164381,0.188,0.177
0552+398,1995,141,88.8783567309,0.074,39.813657002,0.087,-0.088
