iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2003,3,1.1485646391,1.515,-47.6054454177,0.897,-0.75
0003-066,2003,90,1.5578870147,0.104,-6.3931486993,0.203,-0.136
0008-264,2003,5,2.755194918,0.45,-26.2092714914,0.286,-0.004
0014+813,2003,126,4.2853116145,0.093,81.5855935106,0.105,-0.049
0048-097,2003,63,12.6721557634,0.14,-9.4847806354,0.19,-0.19
0048-427,2003,7,12.7895909497,0.152,-42.4425813588,0.526,-0.022
0059+581,2003,127,15.690676572,0.047,58.4030934784,0.054,-0.025
0104-408,2003,64,16.6879498364,0.263,-40.5722112332,0.411,-0.145
0106+013,2003,77,17.1615463012,0.113,1.5834214848,0.114,-0.001
0118-272,2003,3,20.1319308799,0.329,-27.0235146743,0.498,-0.433
0119+041,2003,16,20.4869237519,0.076,4.373537342,0.168,-0.264
0119+115,2003,130,20.4233126574,0.102,11.8306702247,0.244,-0.095
0130-171,2003,7,23.1811978211,0.396,-16.9134783569,0.276,0.458
0133+476,2003,140,24.2441450061,0.056,47.858083348,0.072,-0.064
0135-247,2003,3,24.4097768385,0.499,-24.5149681964,0.306,-0.094
0201+113,2003,49,30.9444044092,0.097,11.5792804408,0.205,-0.308
0202+149,2003,125,31.2100578375,0.084,15.2364011127,0.123,-0.114
0208-512,2003,16,32.6925018786,0.461,-51.0171922351,0.429,0.005
0220-349,2003,5,35.7350070591,0.959,-34.6913139298,0.602,0.234
0229+131,2003,67,37.9412252002,0.104,13.3818656304,0.22,-0.098
0234+285,2003,5,39.4683569481,0.031,28.8024972295,0.053,-0.278
0235+164,2003,61,39.662208772,0.076,16.6164651906,0.105,0.003
0237-233,2003,4,40.0340602174,1.786,-23.1543693212,0.917,0.346
0306+102,2003,5,47.2650977965,0.544,10.4878724614,0.362,0.047
0400-319,2003,3,60.5886084631,0.779,-31.7905404244,0.45,-0.219
0402-362,2003,21,60.9739578653,0.114,-36.0838647125,0.309,0.516
0405-385,2003,38,61.7459806157,0.407,-38.4411228587,0.404,-0.573
0414-189,2003,6,64.1522685259,0.168,-18.8523167257,0.305,-0.103
0434-188,2003,4,69.2561780451,0.119,-18.7468372779,0.258,-0.14
0437-454,2003,4,69.7535613353,1.281,-45.3729339849,1.565,0.428
0451-282,2003,5,73.3110283295,0.369,-28.1270351275,0.423,-0.168
0454-234,2003,144,74.2632467978,0.143,-23.4144500792,0.123,-0.028
0458-020,2003,50,75.3033744749,0.095,-1.9872934159,0.231,-0.365
0506-612,2003,3,76.68328558,1.663,-61.1613877618,1.893,-0.846
0528+134,2003,87,82.7350698081,0.078,13.5319859841,0.132,0.016
0534-340,2003,8,84.1184680668,0.253,-34.019852469,0.826,0.282
0536+145,2003,10,84.9265249686,0.168,14.5626560274,0.233,-0.149
0537-286,2003,5,84.9761727813,0.12,-28.6655410489,0.279,-0.019
0537-441,2003,45,84.7098398281,0.19,-44.0858163594,0.264,0.175
0552+398,2003,162,88.8783567273,0.056,39.8136570044,0.074,0.003
0556+238,2003,39,89.8834713732,0.146,23.8983129627,0.265,-0.013
0602+673,2003,63,91.9694650896,0.077,67.3487250224,0.102,-0.148
0607-157,2003,64,92.4206230281,0.116,-15.7112979602,0.089,0.022
0629-418,2003,4,97.7999917484,2.577,-41.9074847629,2.012,-0.133
0642+449,2003,125,101.633441641,0.065,44.8546083569,0.082,-0.013
0646-306,2003,4,102.0587352506,0.442,-30.7387942113,0.477,0.304
0648-165,2003,7,102.6024243952,0.39,-16.6277015042,0.217,0.163
0656+082,2003,47,104.8249834275,0.266,8.2252648448,0.569,-0.633
0722+145,2003,7,111.3200323457,0.07,14.4204851819,0.216,-0.169
0727-115,2003,163,112.5796353346,0.124,-11.6868334952,0.115,-0.057
0743+259,2003,28,116.6078090747,0.099,25.8172597243,0.138,-0.064
0748+126,2003,45,117.7168572457,0.099,12.5180078029,0.152,-0.111
0749+540,2003,72,118.2557690898,0.076,53.8832325967,0.102,0.088
0804+499,2003,67,122.1652762382,0.093,49.843480721,0.111,-0.18
0805+410,2003,8,122.2360501571,0.098,40.8791357588,0.109,0.148
0808+019,2003,57,122.861280468,0.174,1.7811722599,0.235,-0.193
0823+033,2003,89,126.459743157,0.108,3.1568111071,0.253,-0.018
0826-373,2003,3,127.019917611,0.327,-37.5184113269,0.504,0.355
0919-260,2003,6,140.3723075718,0.08,-26.3120518084,0.199,-0.117
0920-397,2003,6,140.6934094611,0.129,-39.9930745659,0.408,0.128
0925-203,2003,4,141.9659347179,0.228,-20.5808979535,0.478,-0.205
0955+476,2003,152,149.5819652231,0.063,47.4188451532,0.081,-0.032
1012-448,2003,7,153.7098122844,0.175,-45.1447651328,0.521,0.25
1016-311,2003,7,154.6198063475,0.212,-31.398291603,0.64,0.296
1023+131,2003,10,156.4845224231,0.293,12.8969504911,0.268,-0.189
1032-199,2003,4,158.7589803378,0.663,-20.1928777182,0.348,0.277
1034-293,2003,38,159.3169988681,0.144,-29.5674481985,0.399,0.191
1044+719,2003,89,162.1150831,0.075,71.7266496509,0.099,-0.314
1053+815,2003,52,164.5480643697,0.133,81.2424097783,0.127,0.13
1057-797,2003,34,164.6804575545,0.435,-80.0650443787,0.245,-0.343
1101+384,2003,31,166.1138081074,0.097,38.2088330347,0.147,-0.153
1111+149,2003,4,168.4945627656,0.744,14.7074869406,0.503,-0.381
1116-462,2003,3,169.6123238901,3.131,-46.5708337036,1.28,0.38
1124-186,2003,89,171.7683018879,0.147,-18.954844948,0.161,0.06
1128+385,2003,84,172.7220108999,0.07,38.2551519275,0.114,-0.019
1143-245,2003,6,176.5337640496,0.646,-24.7924713844,0.51,0.442
1143-696,2003,3,176.4734339619,0.252,-69.9004994185,0.417,0.385
1144-379,2003,53,176.7557112689,0.222,-38.2030621015,0.335,-0.062
1145-071,2003,5,176.964808465,0.065,-7.4114281232,0.158,-0.137
1156+295,2003,140,179.8826413006,0.069,29.2455074257,0.098,-0.012
1156-663,2003,3,179.8262723681,0.214,-66.5942854721,0.47,0.448
1213-172,2003,6,183.9447990044,0.13,-17.5292786582,0.218,0.082
1219+044,2003,48,185.5939567687,0.13,4.2210489073,0.325,-0.168
1243-072,2003,3,191.5176339176,0.543,-7.5129374619,0.357,-0.233
1255-316,2003,20,194.4960867527,0.172,-31.9213477895,0.4,0.172
1257+145,2003,4,195.0871614673,0.698,14.2884811161,0.508,-0.04
1300+580,2003,88,195.7186053574,0.058,57.8104470011,0.07,0.068
1302-102,2003,5,196.387561554,8.675,-10.5553976828,6.364,0.139
1307+121,2003,24,197.3913852056,0.139,11.9068202803,0.198,0.185
1308+326,2003,77,197.6194327716,0.11,32.3454951975,0.149,0.023
1313-333,2003,6,199.0332748515,0.129,-33.6497701593,0.28,-0.105
1325-558,2003,5,202.2547705484,0.227,-56.1340737753,0.713,-0.797
1334-127,2003,147,204.4157615795,0.119,-12.9568592323,0.133,-0.056
1349-439,2003,3,208.2355622478,0.226,-44.2112190537,1.008,-0.15
1351-018,2003,58,208.5287305269,0.165,-2.1008862657,0.456,-0.001
1357+769,2003,145,209.4807149979,0.058,76.7225141391,0.06,0.004
1402-012,2003,4,211.1912314502,0.91,-1.5060964261,0.477,-0.101
1412-368,2003,7,213.8584014438,0.236,-37.0908250721,0.641,-0.13
1417+385,2003,10,214.9442240622,0.097,38.3634652655,0.16,-0.142
1418+546,2003,8,214.9441559176,0.059,54.3874408592,0.086,0.013
1420-679,2003,3,216.2314889075,0.168,-68.1328040642,0.368,0.397
1424-418,2003,16,216.9845733075,0.124,-42.1053993988,0.36,0.037
1448+762,2003,6,222.1199124016,0.07,76.0198880907,0.063,0.011
1451-375,2003,8,223.6142073355,0.161,-37.7925403731,0.483,0.135
1451-400,2003,5,223.6371348509,0.181,-40.2090316585,0.53,-0.052
1504-166,2003,4,226.7699455506,0.515,-16.8750742591,0.365,0.223
1511-476,2003,4,228.666769101,0.151,-47.8082938267,0.404,-0.033
1514+197,2003,5,229.236650707,0.09,19.5369422432,0.26,-0.128
1514-241,2003,8,229.4242213676,0.078,-24.3720766627,0.247,-0.252
1519-273,2003,66,230.6569832914,0.181,-27.5029959644,0.144,0.086
1604-333,2003,3,241.8948430535,0.244,-33.5191426552,0.66,-0.082
1606+106,2003,160,242.192513294,0.081,10.4854932407,0.093,-0.075
1606-398,2003,3,242.5911633008,1.851,-39.9828694425,1.56,-0.526
1610-771,2003,4,244.4553184635,0.599,-77.2884632784,0.739,0.146
1611+343,2003,82,243.4211010072,0.056,34.2133080317,0.077,-0.035
1622-253,2003,62,246.4453818363,0.121,-25.4606463137,0.198,-0.034
1642+690,2003,6,250.5327020963,0.042,68.9443768012,0.048,0.008
1657-261,2003,5,255.2214752751,0.149,-26.1810348956,0.39,-0.078
1657-562,2003,3,255.4369087822,0.127,-56.3655282204,0.285,0.207
1659-621,2003,3,255.9022551952,0.118,-62.2111134884,0.187,0.426
1706-174,2003,7,257.3931059801,0.706,-17.4814902538,0.668,-0.769
1726+455,2003,117,261.8652116972,0.099,45.5110364135,0.114,0.049
