iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,2020,51,1.5578870056,0.11,-6.393148718,0.108,0.287
0008-264,2020,16,2.755194723,0.264,-26.2092713675,0.28,-0.052
0013-005,2020,6,4.0462022896,0.164,-0.2534570076,0.262,-0.388
0014+813,2020,4,4.2853115902,0.227,81.5855932939,0.194,0.092
0016+731,2020,69,4.9407761429,0.045,73.4583382315,0.043,-0.062
0017+200,2020,49,4.9077270373,0.102,20.3626790803,0.081,0.066
0019+058,2020,78,5.635171711,0.086,6.1345191587,0.074,0.074
0025+197,2020,22,7.1242436294,0.121,20.007428908,0.094,0.203
0035-252,2020,7,9.5613978777,0.078,-24.983954228,0.175,-0.117
0035-340,2020,3,9.3702685538,0.189,-33.7451151747,0.638,-0.322
0038-326,2020,4,10.127728702,1.268,-32.4223142871,3.865,0.444
0045-000,2020,3,12.0796744929,0.175,0.2492051076,0.309,-0.274
0047+023,2020,5,12.4301497124,0.111,2.6177163084,0.249,-0.205
0048-097,2020,37,12.6721557272,0.119,-9.4847806484,0.117,-0.071
0048-427,2020,18,12.7895910132,0.071,-42.4425814824,0.189,0.164
0054+161,2020,8,14.2303930282,0.081,16.4203725129,0.124,-0.018
0055-059,2020,5,14.5211095578,0.192,-5.6645217704,0.159,0.005
0059+581,2020,66,15.6906765595,0.039,58.4030935059,0.043,-0.044
0104-408,2020,97,16.6879498285,0.124,-40.5722112173,0.212,-0.008
0106-391,2020,3,17.3241634208,5.061,-38.9155505101,19.079,0.929
0108-146,2020,3,17.7696756468,3.346,-14.375807484,6.124,0.069
0109+224,2020,19,18.0242696296,0.087,22.7441073353,0.141,0.086
0110+495,2020,4,18.3625283078,0.123,49.8066787283,0.169,-0.111
0111+021,2020,26,18.4297706267,0.156,2.3714767291,0.156,-0.142
0115-214,2020,5,19.4532504817,0.339,-21.1851758196,0.216,0.375
0119+041,2020,23,20.4869236907,0.125,4.3735372671,0.288,0.292
0119+115,2020,22,20.4233126872,0.139,11.8306703643,0.333,0.481
0131-522,2020,75,23.2740103628,0.116,-52.0010959062,0.189,0.038
0133+476,2020,60,24.2441451075,0.054,47.8580833435,0.063,-0.156
0134+311,2020,10,24.286390176,0.329,31.3766266209,0.634,0.197
0137+012,2020,4,24.9887741863,0.331,1.5294830041,0.28,0.501
0151+474,2020,22,28.7345411805,0.145,47.7240387794,0.16,0.266
0159+723,2020,3,30.8891043058,0.404,72.5482410135,0.545,-0.463
0201+113,2020,12,30.9444043998,0.154,11.5792803704,0.234,-0.2
0202+319,2020,87,31.2705223097,0.057,32.2083598878,0.054,0.042
0202-172,2020,9,31.2403096869,0.112,-17.0221779154,0.17,-0.061
0206+136,2020,12,32.3999930271,0.092,13.8668755398,0.14,-0.076
0211+091,2020,3,33.4328584003,0.157,9.4227016133,0.347,-0.405
0211+171,2020,6,33.6871368845,0.164,17.3804198944,0.234,-0.129
0215+015,2020,16,34.4539781049,0.117,1.7471386099,0.09,0.159
0216+011,2020,8,34.7792687202,0.348,1.3499628471,0.342,-0.065
0221+067,2020,12,36.1184507597,0.112,6.9898171413,0.066,0.167
0222-262,2020,4,36.2953731648,0.192,-26.0552215682,0.29,-0.074
0227+403,2020,7,37.6904616229,0.117,40.5480746156,0.17,-0.183
0227-369,2020,12,37.3685377097,0.133,-36.7324506555,0.414,-0.135
0229+131,2020,20,37.9412253729,0.115,13.3818656415,0.099,0.14
0233+434,2020,3,39.255047292,3.297,43.7011631189,2.291,0.033
0233-133,2020,3,39.040128639,0.203,-13.1331620555,0.552,-0.41
0234-301,2020,3,39.1298726034,0.138,-29.8987612805,0.418,-0.162
0235+164,2020,12,39.662208765,0.105,16.6164651751,0.083,0.03
0237-027,2020,17,39.9394678026,0.075,-2.5780318076,0.096,0.096
0241+622,2020,3,41.240403059,1.071,62.468476557,1.232,0.048
0256-005,2020,23,44.8688173178,0.188,-0.3333265108,0.178,-0.094
0300+470,2020,8,45.8968425559,0.089,47.2711876162,0.115,-0.147
0302+625,2020,4,46.6777480862,0.186,62.7172289638,0.198,0.074
0307+380,2020,36,47.7078330086,0.13,38.2482882942,0.171,0.106
0308-611,2020,104,47.4837464282,0.119,-60.9775156236,0.149,0.318
0312+100,2020,5,48.8380825696,0.2,10.211967776,0.184,-0.215
0322+222,2020,81,51.403393167,0.074,22.4001015626,0.072,0.007
0332+078,2020,4,53.7221527374,0.186,8.0040053931,0.128,0.069
0332-403,2020,23,53.5568936789,0.134,-40.140388232,0.218,0.17
0334-131,2020,5,54.1459825482,0.371,-13.034627688,0.232,0.294
0338-214,2020,12,55.1483660022,0.158,-21.3253256184,0.229,0.062
0340+362,2020,8,55.8706349956,0.091,36.3701193766,0.103,0.015
0342+147,2020,5,56.2767355967,0.147,14.8970995247,0.121,-0.081
0344+199,2020,3,56.8731633476,0.143,20.0814009813,0.281,-0.202
0345+460,2020,4,57.3280898381,0.264,46.166571807,0.243,0.158
0346+800,2020,5,58.692192025,0.261,80.1580132332,0.262,-0.215
0346-279,2020,6,57.1589356764,0.083,-27.8204348906,0.191,0.249
0347-211,2020,6,57.490944457,0.146,-21.046594869,0.292,0.162
0358+210,2020,8,60.4381919831,0.172,21.1746074968,0.205,-0.052
0400-319,2020,8,60.588608309,0.089,-31.7905404464,0.245,0.153
0402-362,2020,30,60.9739578767,0.066,-36.0838647838,0.157,0.296
0403-132,2020,10,61.3916807723,0.154,-13.1371363229,0.149,0.215
0405-385,2020,32,61.7459806393,0.086,-38.4411227951,0.176,0.179
0410+110,2020,4,63.4180875429,0.209,11.2041072804,0.206,-0.325
0414-189,2020,10,64.1522684679,0.506,-18.8523166752,0.286,0.542
0415+398,2020,10,64.8439562644,0.149,39.9247160762,0.144,-0.108
0418+532,2020,18,65.6849953978,0.132,53.4072952752,0.144,0.348
0420+022,2020,23,65.7175610575,0.089,2.3241474899,0.078,0.1
0420-014,2020,41,65.8158363526,0.103,-1.3425181669,0.067,0.285
0422+004,2020,3,66.1951752024,0.086,0.6017582308,0.07,-0.01
0422-380,2020,4,66.1760155805,0.266,-37.9391067546,0.303,0.173
0423+233,2020,3,66.7322284025,0.168,23.4610093688,0.211,-0.132
0430+289,2020,6,68.4076244476,0.26,29.0987436463,0.483,0.034
0434-188,2020,14,69.2561778755,0.649,-18.7468373051,1.783,-0.336
0436-129,2020,3,69.6459208497,0.609,-12.8509330534,0.594,0.554
0437-454,2020,10,69.7535610576,0.213,-45.3729342974,0.299,0.373
0440+345,2020,5,70.8818133336,0.276,34.6851844768,0.334,-0.092
0442+389,2020,12,71.5478917787,0.142,39.0047499046,0.212,0.084
0446+112,2020,41,72.2819629099,0.099,11.3579434936,0.084,0.017
0454+844,2020,25,77.176514477,0.117,84.5345957033,0.123,0.204
0454-234,2020,62,74.2632467676,0.066,-23.4144501146,0.072,0.182
0454-463,2020,15,73.9615522616,0.369,-46.2662999699,0.412,-0.059
0454-810,2020,3,72.5226677314,0.246,-81.0172865855,0.23,0.08
0458-020,2020,81,75.3033745417,0.076,-1.9872934455,0.066,0.057
0510+559,2020,5,78.5779150722,0.09,56.0364036597,0.103,-0.022
0515+208,2020,8,79.5159354824,0.164,20.91458268,0.239,-0.036
0516-340,2020,4,79.5144653332,0.3,-34.0415593679,0.372,-0.603
0522-611,2020,4,80.6434393605,0.356,-61.1325372827,0.409,0.32
0524+034,2020,6,81.8862726709,0.091,3.5254211863,0.189,-0.331
0528+134,2020,6,82.7350697325,0.152,13.5319859889,0.327,0.584
0528-250,2020,4,82.5331783377,0.451,-25.0583053868,0.615,0.171
