iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2018,5,1.1485644479,0.491,-47.6054455668,0.76,0.021
0003-066,2018,51,1.5578870138,0.102,-6.3931486877,0.074,0.03
0007+016,2018,3,2.4944072125,0.219,1.9653192016,0.419,0.076
0008-264,2018,51,2.7551947702,0.155,-26.2092714217,0.254,0.058
0009+081,2018,3,2.8969567045,0.076,8.3987738852,0.128,0.066
0010+405,2018,13,3.3797091629,0.102,40.8603178097,0.136,-0.274
0010-401,2018,6,3.2496242955,0.171,-39.9072376458,0.317,-0.12
0013-005,2018,6,4.0462023011,0.128,-0.2534570103,0.278,-0.05
0016+731,2018,76,4.9407763782,0.058,73.4583382312,0.057,-0.056
0017+200,2018,56,4.9077270554,0.091,20.3626790633,0.062,0.057
0019+058,2018,44,5.6351717211,0.151,6.1345191514,0.127,0.101
0023-354,2018,4,6.5682797413,0.623,-35.2135536123,0.282,0.437
0025+197,2018,13,7.1242436586,0.125,20.0074288911,0.131,-0.085
0035-252,2018,3,9.5613979174,0.155,-24.9839544016,0.366,0.508
0037-593,2018,5,10.0327049147,0.4,-59.064656768,0.709,0.198
0047+023,2018,4,12.430149538,0.425,2.6177164536,0.501,-0.663
0048-097,2018,37,12.6721557306,0.125,-9.4847806408,0.172,0.093
0048-427,2018,13,12.789590798,0.395,-42.442581375,0.863,0.035
0054+161,2018,18,14.230393003,0.163,16.4203724963,0.167,0.228
0054-006,2018,3,14.3208425826,0.095,-0.4092159306,0.202,-0.307
0055-016,2018,3,14.3954358322,0.182,-1.3909864089,0.489,-0.541
0055-059,2018,7,14.5211095829,0.158,-5.6645217661,0.134,0.585
0059+581,2018,95,15.6906765582,0.056,58.4030934822,0.061,-0.032
0104-275,2018,3,16.6086751174,0.094,-27.3032847804,0.198,-0.209
0104-408,2018,113,16.6879498464,0.132,-40.5722112229,0.204,-0.114
0106+013,2018,3,17.1615463325,0.238,1.5834214833,0.057,0.175
0107-610,2018,5,17.3144801801,0.242,-60.8301277348,0.465,0.413
0109+224,2018,31,18.0242696295,0.09,22.74410731,0.124,-0.191
0110+495,2018,4,18.3625282884,0.128,49.806678699,0.19,-0.02
0111+021,2018,6,18.4297706045,0.086,2.3714767421,0.132,-0.09
0113-118,2018,5,19.0521750353,0.139,-11.6042873191,0.084,0.295
0115+027,2018,4,19.577007255,0.087,2.9682746805,0.158,-0.146
0115-214,2018,8,19.4532505842,0.456,-21.1851758323,0.273,0.439
0116-219,2018,16,19.7385924115,0.094,-21.6917055927,0.232,-0.184
0119+041,2018,31,20.4869237366,0.201,4.3735373163,0.451,0.046
0119+115,2018,59,20.4233127817,0.112,11.8306706148,0.231,0.091
0119-005,2018,3,20.5579602703,0.129,-0.3002918977,0.276,-0.088
0130-171,2018,4,23.1811977282,0.112,-16.913478337,0.115,0.289
0131-522,2018,87,23.2740103699,0.16,-52.0010959041,0.238,0.023
0133+476,2018,63,24.2441450485,0.066,47.8580833774,0.078,-0.237
0133-410,2018,3,24.011901906,0.403,-40.747305196,0.201,0.639
0134+311,2018,25,24.2863901361,0.172,31.3766266095,0.281,0.174
0137+012,2018,4,24.9887741196,0.254,1.5294829654,0.305,0.049
0138-097,2018,14,25.3576340093,0.111,-9.478798403,0.13,-0.068
0142-278,2018,5,26.2641441906,0.129,-27.5595356441,0.257,-0.193
0149+218,2018,6,28.0752459912,0.105,22.1188055396,0.119,0.394
0150+015,2018,3,28.1650455276,0.169,1.7881621703,0.363,0.057
0151+474,2018,24,28.7345411957,0.092,47.724038794,0.117,-0.029
0158-404,2018,3,30.0493293714,0.42,-40.1828625286,0.217,0.575
0159+723,2018,10,30.8891040574,0.194,72.5482409758,0.18,-0.023
0201+113,2018,15,30.9444043429,0.197,11.5792805489,0.341,-0.475
0202+149,2018,7,31.2100578112,0.152,15.2364010014,0.19,-0.069
0202+319,2018,94,31.2705223295,0.066,32.2083598864,0.057,0.025
0202-172,2018,6,31.2403096966,0.143,-17.0221779602,0.07,0.326
0206-689,2018,4,31.9622147401,0.279,-68.6319892287,0.623,-0.17
0208-512,2018,5,32.692501824,0.169,-51.0171921788,0.202,0.411
0212+735,2018,8,34.3783888771,0.1,73.8257282844,0.1,-0.004
0212-620,2018,3,33.5675178142,0.219,-61.8260165571,0.326,0.434
0215+015,2018,33,34.4539781145,0.142,1.7471385977,0.127,0.079
0216+011,2018,3,34.7792687278,0.105,1.3499628336,0.198,-0.299
0221+067,2018,8,36.1184507993,0.197,6.9898171856,0.258,0.636
0227-369,2018,7,37.3685375738,0.168,-36.7324505739,0.438,-0.073
0229+131,2018,70,37.9412253061,0.118,13.381865657,0.082,0.146
0229-479,2018,4,37.7991834968,0.168,-47.7698841325,0.34,0.342
0230-790,2018,5,37.3956109356,0.156,-78.7960003306,0.122,0.14
0234+285,2018,11,39.468356973,0.075,28.8024972434,0.103,-0.131
0234-301,2018,16,39.1298725741,0.123,-29.8987612703,0.33,-0.046
0235+164,2018,5,39.6622087213,0.079,16.6164651231,0.084,0.275
0237-027,2018,51,39.9394678026,0.104,-2.5780318178,0.128,0.118
0241+622,2018,5,41.2404035614,1.494,62.4684764655,1.722,-0.076
0252-549,2018,3,43.37158503,0.131,-54.6976211326,0.272,0.262
0256-005,2018,11,44.868817312,0.165,-0.3333264828,0.241,-0.112
0256-393,2018,4,44.5585204844,0.17,-39.1613011736,0.115,0.436
0258+011,2018,3,45.3483623411,0.08,1.3099990026,0.184,0.54
0300+470,2018,13,45.8968425698,0.095,47.2711876258,0.112,-0.028
0302+625,2018,7,46.6777480882,0.124,62.7172289586,0.155,0.201
0302-437,2018,4,46.121675951,0.29,-43.5544521977,0.174,0.462
0302-623,2018,7,45.9609637216,0.312,-62.1904305834,0.373,0.52
0306+102,2018,8,47.2650978886,0.077,10.487872477,0.145,-0.161
0307+380,2018,41,47.7078330031,0.111,38.2482883103,0.122,0.054
0308-611,2018,102,47.4837463807,0.152,-60.9775156238,0.208,0.061
0312+100,2018,5,48.8380825872,0.262,10.2119678116,0.282,0.171
0312-770,2018,3,47.9802089213,0.153,-76.8641245868,0.099,0.078
0322+222,2018,56,51.4033931549,0.1,22.4001015642,0.099,0.022
0325+395,2018,3,52.2096336883,0.169,39.6790461459,0.181,-0.051
0327-241,2018,3,52.4753149166,0.187,-23.9524370444,0.441,-0.659
0332+078,2018,12,53.7221528148,0.121,8.004005288,0.136,-0.108
0332-403,2018,30,53.5568936966,0.227,-40.1403883635,0.392,-0.161
0334-546,2018,8,53.974686764,0.164,-54.5069763062,0.348,0.101
0338-214,2018,14,55.1483660546,0.187,-21.325325588,0.189,0.291
0340+362,2018,17,55.870635049,0.329,36.3701193816,0.193,0.478
0342+147,2018,4,56.2767355032,0.122,14.8970995118,0.128,0.165
0343+485,2018,3,56.7983889836,0.14,48.710409177,0.201,-0.004
0345+460,2018,14,57.32808993,0.101,46.1665716319,0.121,-0.154
0346-279,2018,25,57.1589356961,0.156,-27.8204349675,0.198,0.013
0347-211,2018,21,57.4909444396,0.26,-21.0465948899,0.175,0.15
0350+465,2018,3,58.6250485867,0.097,46.7218750173,0.135,0.117
0355-669,2018,3,58.9495137227,1.606,-66.7593936252,1.139,-0.564
0358+210,2018,10,60.4381920006,0.115,21.1746075334,0.142,0.133
0400+258,2018,3,60.7732753256,0.099,26.0004174155,0.143,0.039
0402-362,2018,60,60.9739579282,0.135,-36.0838647647,0.218,0.065
0403-132,2018,28,61.3916808015,0.129,-13.1371363997,0.222,-0.178
0405-385,2018,36,61.7459805918,0.15,-38.4411227967,0.314,0.049
0410+110,2018,8,63.418087441,0.292,11.2041072988,0.273,-0.157
0411+245,2018,3,63.5618143229,0.299,24.6886949533,0.601,-0.048
0413-210,2018,3,64.0181656173,0.099,-20.9409768291,0.263,-0.099
0414-189,2018,19,64.1522685554,0.162,-18.8523167149,0.134,0.328
0415+398,2018,16,64.8439562676,0.126,39.9247160714,0.147,-0.206
0420+022,2018,28,65.7175610498,0.139,2.3241474324,0.118,-0.018
0420-014,2018,30,65.8158363281,0.126,-1.3425181564,0.113,0.01
0421+464,2018,3,66.163188776,0.197,46.608966868,0.214,-0.036
0422+004,2018,12,66.195175264,0.111,0.6017582714,0.226,0.026
0422-380,2018,11,66.1760153201,0.227,-37.9391068308,0.415,-0.031
0422-389,2018,3,66.1404842879,0.184,-38.8115674857,0.123,0.258
0426+181,2018,3,67.3714735614,0.119,18.2644939218,0.237,-0.051
0426+273,2018,4,67.4706699037,0.102,27.4105211421,0.183,-0.074
0430+289,2018,6,68.4076244323,0.304,29.0987435502,0.783,-0.266
0434-188,2018,6,69.2561780935,0.147,-18.7468370875,0.349,-0.504
0437-454,2018,12,69.753560941,0.167,-45.3729341954,0.376,0.171
0438-436,2018,7,70.0715831346,0.172,-43.5523899506,0.397,0.142
0440+345,2018,7,70.8818133147,0.106,34.6851845208,0.189,-0.096
0442+389,2018,9,71.547891788,0.132,39.004749953,0.16,-0.125
0444+634,2018,3,72.347126636,0.109,63.5359551821,0.113,-0.053
0446+112,2018,36,72.2819629299,0.139,11.3579434766,0.114,0.067
0448-392,2018,3,72.4260610547,0.172,-39.1859638881,0.104,0.099
0451-282,2018,5,73.3110282945,0.153,-28.1270352784,0.147,0.397
0453+269,2018,3,74.072357693,0.149,27.0392104083,0.256,-0.291
0454+844,2018,24,77.1765140499,0.151,84.5345956869,0.176,0.204
0454-234,2018,114,74.26324676,0.091,-23.4144500963,0.089,-0.113
0454-463,2018,15,73.9615522748,0.143,-46.2662999282,0.259,0.082
0454-810,2018,5,72.5226672877,0.093,-81.0172865212,0.094,0.051
0455+201,2018,3,74.6244675614,0.191,20.1933540074,0.32,-0.343
0458-020,2018,88,75.3033745397,0.085,-1.9872934633,0.065,-0.021
0459+060,2018,3,75.564358083,0.095,6.1520816508,0.116,-0.067
0500+019,2018,6,75.8383215038,0.319,2.0512992338,0.513,-0.091
0506+056,2018,4,77.3581853039,0.083,5.6931482165,0.159,-0.172
0506+101,2018,4,77.3644044223,0.119,10.1957222983,0.141,-0.433
0507+179,2018,4,77.5098714279,0.174,18.0115503951,0.176,0.033
0513-459,2018,3,78.6831657584,0.215,-45.9098807173,0.37,0.15
