iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002+051,2019,3,1.3342312319,0.175,5.4030009513,0.245,-0.088
0002-478,2019,10,1.1485644584,0.244,-47.6054454961,0.436,0.188
0003-066,2019,31,1.5578870164,0.077,-6.3931487032,0.083,0.074
0005+021,2019,3,1.9326676501,0.735,2.4422910447,1.834,0.186
0008-264,2019,31,2.7551946972,0.2,-26.2092713969,0.262,-0.231
0009-148,2019,3,2.9185660312,0.187,-14.5679540023,0.44,-0.332
0010+405,2019,6,3.3797091402,0.169,40.8603178214,0.195,-0.277
0010-401,2019,4,3.2496242737,0.257,-39.9072377142,0.548,0.218
0013-005,2019,11,4.0462023129,0.121,-0.2534570442,0.262,-0.159
0014+813,2019,6,4.2853117999,0.1,81.5855931974,0.109,0.031
0016+731,2019,72,4.9407761681,0.037,73.4583382201,0.035,-0.057
0017+200,2019,53,4.9077270254,0.058,20.3626790649,0.058,0.056
0019+058,2019,29,5.6351717121,0.1,6.1345191528,0.106,-0.016
0020+015,2019,3,5.6592712936,0.14,1.7840073609,0.315,-0.153
0021+040,2019,3,5.909019452,0.993,4.2834544542,2.404,-0.585
0025+197,2019,19,7.124243645,0.166,20.0074288828,0.164,-0.059
0027+056,2019,4,7.441234665,0.116,5.9113089593,0.254,0.148
0033+079,2019,3,9.0671878011,0.232,8.2511199492,0.533,-0.553
0033+098,2019,3,9.0990297859,0.211,10.132907311,0.148,-0.132
0034+078,2019,3,9.384154863,0.116,8.136960353,0.201,-0.364
0035-252,2019,8,9.5613979438,0.127,-24.9839543293,0.34,-0.378
0038-326,2019,9,10.1277285737,0.587,-32.4223135818,1.469,-0.05
0041+047,2019,3,10.9447111469,0.133,5.048899269,0.308,-0.421
0047+023,2019,10,12.4301497215,0.114,2.6177162315,0.261,-0.549
0047-579,2019,5,12.4978040612,0.211,-57.6409276167,0.391,0.133
0048-097,2019,35,12.6721557291,0.105,-9.4847806571,0.103,-0.011
0048-427,2019,20,12.7895909365,0.205,-42.4425815019,0.415,-0.132
0054+161,2019,28,14.2303929895,0.093,16.4203724921,0.116,-0.031
0055-059,2019,10,14.5211096166,0.084,-5.6645217149,0.202,-0.129
0056-001,2019,3,14.772978923,0.135,0.1143391195,0.325,-0.51
0059+581,2019,88,15.6906765527,0.039,58.403093497,0.04,-0.005
0104-275,2019,3,16.6086751853,0.098,-27.3032847964,0.285,-0.118
0104-408,2019,91,16.687949868,0.146,-40.5722112205,0.2,-0.236
0106+013,2019,13,17.1615463299,0.124,1.5834214688,0.103,-0.046
0107+069,2019,3,17.6375795523,0.227,7.2450671611,0.563,-0.233
0109+224,2019,12,18.024269648,0.11,22.7441073191,0.147,0.123
0110+495,2019,5,18.362528253,0.111,49.8066787195,0.126,-0.306
0111+021,2019,15,18.4297706059,0.116,2.3714767248,0.145,0.059
0115+027,2019,4,19.5770073166,0.122,2.9682747242,0.132,-0.018
