iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003+380,2008,4,1.4882307136,0.109,38.3375413901,0.169,0.147
0003-066,2008,87,1.55788702,0.16,-6.3931487607,0.258,0.175
0008-264,2008,4,2.755194639,0.271,-26.2092714528,0.253,0.522
0010+405,2008,3,3.3797091649,0.111,40.8603178219,0.137,-0.001
0014+813,2008,82,4.2853116256,0.184,81.5855934395,0.183,-0.045
0016+731,2008,4,4.9407763804,0.082,73.4583382048,0.09,-0.01
0019+058,2008,3,5.6351716838,0.104,6.1345192362,0.196,-0.101
0047-579,2008,3,12.4978043561,0.201,-57.6409277633,0.267,0.357
0048-097,2008,65,12.672155778,0.099,-9.4847806452,0.08,-0.096
0048-427,2008,4,12.7895909217,0.29,-42.4425814311,0.36,0.566
0055-059,2008,5,14.521109629,0.105,-5.6645216415,0.088,0.033
0059+581,2008,110,15.6906765967,0.066,58.4030935361,0.075,-0.043
0104-408,2008,102,16.6879498604,0.182,-40.5722112336,0.192,-0.04
0106+013,2008,46,17.1615462991,0.124,1.5834214965,0.149,-0.028
0107-610,2008,4,17.3144801132,0.201,-60.8301278012,0.393,0.148
0109+224,2008,5,18.0242696435,0.106,22.7441073469,0.141,0.144
0110-668,2008,3,18.078803563,0.384,-66.5792189761,0.691,0.662
0111+021,2008,4,18.4297705387,0.138,2.371476827,0.334,0.265
0116-219,2008,4,19.7385926269,0.537,-21.6917055735,0.222,-0.181
0119+041,2008,11,20.4869236909,0.202,4.3735374474,0.499,0.196
0119+115,2008,86,20.4233126828,0.063,11.8306703902,0.137,0.028
0122-514,2008,3,21.2391311835,0.241,-51.2211575169,0.501,0.601
0123+257,2008,4,21.6783026292,0.097,25.9836944157,0.227,-0.263
0130-171,2008,3,23.181197789,0.415,-16.9134783086,0.219,-0.193
0131-522,2008,3,23.2740106231,0.245,-52.0010959392,0.374,0.586
0133+476,2008,103,24.2441450103,0.046,47.858083378,0.058,-0.079
0134+311,2008,6,24.2863901227,0.182,31.3766265978,0.285,-0.008
0138-097,2008,7,25.357633941,0.244,-9.4787984758,0.267,0.032
0148+274,2008,3,27.8631090302,0.124,27.7449427308,0.157,-0.38
0151+474,2008,4,28.7345411862,0.107,47.724038816,0.167,-0.295
0159+723,2008,3,30.8891039857,0.081,72.5482409608,0.075,0.088
0201+113,2008,50,30.9444044295,0.203,11.5792804202,0.299,-0.001
0202+149,2008,40,31.2100578468,0.229,15.2364010758,0.34,-0.165
0202-172,2008,3,31.2403097654,0.204,-17.0221780155,0.222,0.194
0208-512,2008,47,32.6925018564,0.197,-51.0171920967,0.247,-0.205
0212+735,2008,3,34.3783895126,0.066,73.8257282098,0.063,-0.1
0215+015,2008,3,34.4539781152,0.068,1.7471386111,0.081,-0.054
0220-349,2008,5,35.7350067594,0.199,-34.6913140511,0.368,-0.116
