iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,1998,89,1.5578870507,0.132,-6.3931486614,0.267,0.166
0010+405,1998,3,3.3797091598,0.052,40.8603178096,0.079,-0.163
0013-005,1998,6,4.0462023527,0.108,-0.2534570064,0.224,-0.013
0014+813,1998,59,4.285311646,0.065,81.585593483,0.071,-0.051
0035+413,1998,3,9.6035149202,0.056,41.6183334863,0.059,-0.03
0048-097,1998,115,12.6721557575,0.175,-9.4847806249,0.243,0.063
0059+581,1998,120,15.6906766027,0.063,58.4030934989,0.071,-0.02
0104-408,1998,84,16.6879497512,0.325,-40.5722111855,0.586,0.685
0106+013,1998,30,17.1615463027,0.101,1.5834214386,0.212,0.878
0111+021,1998,23,18.4297706514,0.363,2.3714767376,0.593,-0.404
0119+041,1998,88,20.4869237539,0.179,4.3735373394,0.295,-0.021
0119+115,1998,79,20.4233126549,0.114,11.8306703049,0.202,0.155
0133+476,1998,43,24.244145054,0.057,47.8580833399,0.066,-0.057
0146+056,1998,9,27.3432120282,0.138,5.9315468639,0.28,-0.172
0201+113,1998,51,30.9444044144,0.184,11.5792804381,0.365,-0.453
0202+149,1998,37,31.2100578898,0.106,15.2364010103,0.174,-0.132
0208-512,1998,25,32.6925016386,0.377,-51.0171922368,0.479,0.56
0215+015,1998,4,34.4539781184,0.34,1.7471386176,0.546,-0.008
0229+131,1998,114,37.9412251866,0.189,13.3818656091,0.231,0.05
0234+285,1998,32,39.4683569847,0.063,28.8024972441,0.1,-0.373
0235+164,1998,18,39.6622087614,0.238,16.6164651905,0.344,-0.073
0239+108,1998,5,40.6215452024,0.295,11.0168688869,0.485,-0.356
0306+102,1998,5,47.265097831,0.318,10.4878725315,0.492,0.013
0317+188,1998,3,49.9635697829,0.334,19.0253584245,0.575,-0.301
0338-214,1998,3,55.1483660252,0.407,-21.3253257811,0.63,0.052
0400-319,1998,3,60.5886084217,0.148,-31.7905404273,0.394,-0.29
0402-362,1998,57,60.9739578913,0.193,-36.0838648291,0.484,0.621
0405-385,1998,11,61.7459806374,0.134,-38.4411228538,0.533,0.64
0409+229,1998,3,63.181945274,0.111,23.0848479631,0.133,0.156
0420-014,1998,3,65.8158362975,0.034,-1.3425180792,0.099,-0.098
0426+273,1998,5,67.4706698192,0.188,27.4105211995,0.363,0.014
0430+289,1998,7,68.4076243561,0.295,29.098743597,0.352,-0.069
0440+345,1998,4,70.8818133601,0.077,34.6851844764,0.101,-0.07
0444+634,1998,3,72.3471273268,0.031,63.5359538936,0.036,-0.117
0454+844,1998,4,77.1765146325,0.589,84.534595512,0.597,-0.38
0454-234,1998,98,74.2632468296,0.173,-23.4144500912,0.275,0.214
0457+024,1998,6,74.9668778182,0.658,2.4919932312,0.875,0.28
0458-020,1998,121,75.3033745312,0.208,-1.987293397,0.306,-0.174
0507+179,1998,5,77.5098713462,0.283,18.0115504057,0.405,0.018
