iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,1999,88,1.5578870192,0.114,-6.3931486535,0.226,0.101
0013-005,1999,7,4.0462023398,0.331,-0.2534569916,0.705,-0.213
0014+813,1999,59,4.2853117081,0.073,81.5855935113,0.085,0.004
0016+731,1999,3,4.940776071,0.095,73.458338226,0.117,-0.19
0019+058,1999,3,5.6351717342,0.177,6.1345190484,0.351,-0.242
0048-097,1999,126,12.6721557769,0.163,-9.4847806052,0.254,0.026
0059+581,1999,105,15.6906766167,0.089,58.4030935051,0.097,0.034
0104-408,1999,81,16.6879498999,0.361,-40.5722111965,0.404,0.756
0106+013,1999,25,17.1615463049,0.06,1.5834214624,0.123,0.855
0111+021,1999,14,18.4297706023,0.279,2.3714767883,0.484,-0.372
0119+041,1999,72,20.486923779,0.173,4.3735373358,0.297,-0.16
0119+115,1999,77,20.4233126571,0.105,11.8306703253,0.19,0.056
0133+476,1999,60,24.2441450238,0.054,47.8580833475,0.065,-0.037
0146+056,1999,6,27.3432119727,0.263,5.9315468351,0.445,-0.328
0201+113,1999,42,30.9444044276,0.166,11.5792804244,0.306,-0.291
0202+149,1999,41,31.2100579093,0.085,15.2364009829,0.142,-0.184
0208-512,1999,7,32.6925013359,0.739,-51.0171921122,0.816,-0.805
0215+015,1999,4,34.4539781206,0.217,1.7471387178,0.301,-0.303
0221+067,1999,6,36.1184507662,0.305,6.9898171305,0.551,-0.305
0229+131,1999,97,37.9412251698,0.162,13.3818656041,0.238,-0.07
0234+285,1999,36,39.468356999,0.054,28.8024972116,0.079,-0.131
0235+164,1999,64,39.6622087582,0.114,16.6164651674,0.164,-0.053
0239+108,1999,6,40.6215452223,0.271,11.0168688978,0.453,-0.277
0256+075,1999,4,44.8628191688,0.101,7.7943451768,0.223,-0.371
0317+188,1999,5,49.9635697282,0.406,19.0253586572,0.761,-0.422
0322+222,1999,7,51.403393123,0.07,22.4001015726,0.114,-0.22
0338-214,1999,4,55.1483660778,0.114,-21.3253255744,0.289,0.015
0402-362,1999,63,60.9739579239,0.228,-36.0838648723,0.527,0.666
0405-385,1999,23,61.7459806393,0.604,-38.44112283,1.332,0.559
0415+379,1999,4,64.5886550245,0.153,38.0266113306,0.166,0.007
0420-014,1999,3,65.8158363501,0.174,-1.3425181364,0.291,-0.298
0422+004,1999,3,66.1951752202,0.199,0.6017581591,0.32,-0.079
0426+273,1999,4,67.4706698641,0.268,27.410521226,0.424,-0.158
0430+289,1999,4,68.4076243848,0.072,29.0987435988,0.093,-0.17
0434-188,1999,3,69.2561781129,0.183,-18.746837185,0.514,-0.517
0440+345,1999,4,70.8818133362,0.168,34.6851845131,0.249,-0.124
0454+844,1999,4,77.176515546,0.093,84.5345955983,0.099,-0.153
0454-234,1999,93,74.2632468034,0.165,-23.4144501048,0.243,0.219
0457+024,1999,7,74.9668778145,0.189,2.491993423,0.388,-0.08
0458-020,1999,101,75.3033745178,0.16,-1.9872933956,0.316,-0.189
0507+179,1999,3,77.5098712754,0.569,18.0115504838,0.532,-0.42
0521-365,1999,18,80.7416028222,0.606,-36.4585696548,1.131,0.639
0528+134,1999,132,82.7350697455,0.092,13.5319859452,0.144,0.007
0536+145,1999,5,84.9265249527,0.122,14.5626560651,0.18,-0.091
0537-441,1999,8,84.7098399779,0.184,-44.0858164318,0.519,0.188
0544+273,1999,4,86.8922871889,0.2,27.3657896586,0.305,-0.004
0552+398,1999,131,88.8783567239,0.064,39.8136570003,0.077,0.011
0556+238,1999,34,89.8834713959,0.217,23.8983129598,0.344,0.36
0600+177,1999,3,90.7880428495,0.144,17.7046695861,0.254,-0.293
0610+260,1999,3,93.4589132195,0.445,26.0768666402,0.612,-0.308
0636+680,1999,3,100.5177391712,0.299,67.9765613958,0.332,-0.406
0637-752,1999,6,98.9437830236,0.294,-75.2713376603,0.34,0.097
0642+449,1999,60,101.6334416335,0.055,44.8546083792,0.066,-0.073
0651+410,1999,3,103.7917697302,0.136,41.0028221754,0.209,-0.274
0657+172,1999,8,105.006356412,0.077,17.156028222,0.129,0.048
0727-115,1999,132,112.5796353078,0.137,-11.686833462,0.191,-0.004
0735+178,1999,4,114.5308072968,0.299,17.7052772153,0.437,-0.032
0742+103,1999,4,116.3877480549,0.266,10.186858987,0.399,-0.16
0743+259,1999,3,116.6078090054,0.146,25.8172598346,0.207,-0.15
0745+241,1999,5,117.1504553298,0.109,24.0066972371,0.153,-0.274
0749+540,1999,86,118.2557690582,0.11,53.8832325619,0.119,0.114
0804+499,1999,95,122.16527626,0.084,49.8434807154,0.098,-0.041
0805+046,1999,3,121.9897440287,0.44,4.542925321,0.662,-0.144
0805+410,1999,37,122.2360501722,0.168,40.8791357943,0.269,0.08
0823+033,1999,64,126.4597431552,0.091,3.1568111079,0.179,0.508
0827+243,1999,8,127.7170257932,0.169,24.1832834786,0.216,-0.186
0829+046,1999,3,127.9536539886,0.217,4.4941904917,0.218,0.195
0917+624,1999,29,140.4009628914,0.14,62.2644946099,0.136,-0.158
0919-260,1999,36,140.3723077759,0.11,-26.31205175,0.323,0.87
0920+390,1999,3,140.8102205261,0.226,38.8277527565,0.33,-0.179
0920-397,1999,7,140.6934094599,0.167,-39.9930746381,0.518,-0.467
0952+179,1999,5,148.7367650834,0.142,17.7253393843,0.263,-0.009
0954+658,1999,6,149.6968546943,0.195,65.565227248,0.177,-0.395
0955+476,1999,115,149.5819652827,0.086,47.418845136,0.095,-0.033
1004+141,1999,29,151.9229087442,0.332,13.9415557856,0.43,-0.207
1022+194,1999,6,156.18670664,0.054,19.2056709887,0.09,-0.023
1030+074,1999,25,158.3917678979,0.4,7.1905966035,0.618,-0.119
1034-293,1999,77,159.3169988646,0.31,-29.5674481679,0.494,-0.062
1038+064,1999,7,160.3215103974,0.226,6.1713676819,0.312,-0.166
1038+52A,1999,23,160.4449235486,0.304,52.5578419926,0.417,0.119
1044+719,1999,66,162.1150832206,0.06,71.7266495372,0.065,-0.134
1053+815,1999,35,164.5480643554,0.181,81.2424097361,0.184,0.054
1055+018,1999,7,164.6233550321,0.185,1.5663398971,0.25,-0.287
1057-797,1999,7,164.680457489,0.407,-80.0650443528,0.344,0.148
1101+384,1999,35,166.1138081119,0.12,38.2088330647,0.165,-0.133
1124-186,1999,64,171.7683018734,0.142,-18.9548449236,0.223,0.107
1128+385,1999,76,172.7220109176,0.113,38.2551518975,0.132,-0.079
1144+402,1999,4,176.742908068,0.044,39.9761957027,0.052,-0.127
1144-379,1999,58,176.7557112889,0.252,-38.203062052,0.437,0.57
1145-071,1999,12,176.9648084682,0.087,-7.4114281594,0.19,-0.208
1156+295,1999,60,179.8826413472,0.1,29.2455074533,0.139,-0.189
1219+044,1999,98,185.5939567774,0.168,4.2210488733,0.317,-0.102
1222+037,1999,7,186.2184248618,0.348,3.5139700027,0.72,-0.326
1236+077,1999,3,189.8524514204,0.415,7.5047749227,0.785,-0.264
1237-101,1999,6,189.9294228991,0.268,-10.3913035499,0.429,-0.031
1239+606,1999,3,190.3732943089,0.661,60.3448117954,0.506,-0.392
1243-072,1999,5,191.517633757,0.148,-7.5129374596,0.281,-0.204
1255-316,1999,8,194.4960867506,0.142,-31.9213476602,0.449,0.654
1300+580,1999,15,195.718605512,0.257,57.8104470185,0.322,-0.162
1302-102,1999,5,196.3875627174,0.12,-10.5553965607,0.221,-0.013
1308+326,1999,66,197.6194327407,0.071,32.3454952535,0.1,-0.159
1308+328,1999,5,197.7475114037,0.209,32.5595693205,0.257,-0.118
1313-333,1999,25,199.0332747272,0.2,-33.6497702476,0.595,0.264
1334-127,1999,111,204.4157615839,0.145,-12.9568593094,0.241,-0.134
1351-018,1999,50,208.5287305136,0.198,-2.1008862828,0.433,0.013
1352-104,1999,5,208.6938277953,0.312,-10.6840712045,0.576,-0.279
1354-152,1999,4,209.296854084,0.139,-15.4579963676,0.35,-0.284
1354-174,1999,3,209.2753092063,0.597,-17.7338619462,0.913,0.383
1357+769,1999,105,209.4807149697,0.082,76.7225141397,0.083,0.001
1402+044,1999,3,211.2546659218,0.297,4.25994948,0.736,-0.422
1413+135,1999,3,213.9950729573,0.266,13.3399201355,0.509,-0.054
1418+546,1999,52,214.9441559359,0.207,54.3874408188,0.217,-0.17
1424-418,1999,18,216.9845731297,0.225,-42.1053993366,0.349,0.453
1427+543,1999,3,217.3411615138,0.52,54.1030896672,0.513,-0.421
1428+422,1999,3,217.5989236595,0.532,42.0768028231,0.653,0.324
1435-218,1999,3,219.5394558827,0.211,-22.0818746073,0.46,-0.263
1451-375,1999,15,223.6142072713,0.182,-37.792540085,0.517,0.673
1504-166,1999,6,226.7699457198,0.108,-16.8750741747,0.215,-0.085
1508+572,1999,6,227.5121764804,0.201,57.0453820903,0.218,0.052
1508-055,1999,5,227.7232975772,0.108,-5.718727052,0.229,-0.057
1510-089,1999,8,228.2105538455,0.246,-9.0999526823,0.36,-0.07
1514-241,1999,35,229.4242214005,0.13,-24.3720767369,0.322,-0.145
1519-273,1999,30,230.6569832899,0.252,-27.5029960326,0.374,0.082
1546+027,1999,3,237.3726535412,0.179,2.6169897397,0.324,-0.217
1555+001,1999,45,239.4643082709,0.318,-0.0306705277,0.484,-0.288
1606+106,1999,103,242.1925132708,0.101,10.4854932356,0.172,-0.046
1610-771,1999,7,244.4553188747,0.323,-77.2884632304,0.407,0.101
1611+343,1999,35,243.4211010112,0.05,34.2133080686,0.068,-0.01
1614+051,1999,21,244.1564867646,0.201,4.9924267932,0.476,-0.64
1622-253,1999,105,246.4453818839,0.222,-25.460646405,0.344,0.181
1622-297,1999,7,246.5250867377,0.329,-29.8574921258,0.484,0.384
1624+416,1999,3,246.4902905165,0.112,41.5779525208,0.093,-0.093
1636+473,1999,3,249.4380440305,0.156,47.2927308333,0.222,-0.034
1642+690,1999,4,250.5327021271,0.042,68.9443767872,0.053,-0.036
1706-174,1999,3,257.3931057043,0.432,-17.4814900779,0.783,-0.504
1726+455,1999,94,261.8652117583,0.156,45.5110364025,0.167,0.096
1739+522,1999,69,265.1540744601,0.075,52.1953908835,0.083,-0.083
1741-038,1999,137,265.9952339005,0.116,-3.8346157407,0.178,-0.055
1745+624,1999,56,266.5584754838,0.152,62.4485384092,0.161,-0.003
1749+096,1999,130,267.8867440632,0.094,9.6502023401,0.14,-0.031
1758+388,1999,3,270.1031890509,0.194,38.8085270497,0.249,-0.138
1803+784,1999,66,270.1903496844,0.052,78.4677828602,0.052,0.01
1806+456,1999,3,272.0911910802,0.114,45.7057962156,0.2,0.096
1823+568,1999,5,276.0294515372,0.14,56.8504140303,0.174,0.082
1849+670,1999,26,282.3169678379,0.208,67.0949111801,0.205,-0.015
1908-201,1999,63,287.7902203946,0.124,-20.1153080343,0.273,0.174
1920-211,1999,6,290.8841241874,0.293,-21.0759257349,0.432,-0.323
1921-293,1999,99,291.2127331435,0.179,-29.2417003402,0.28,0.31
1928+738,1999,3,291.9520629229,0.184,73.9671027683,0.19,-0.146
1936-155,1999,7,294.8610739464,0.202,-15.428627426,0.317,-0.086
1954-388,1999,81,299.4992470273,0.304,-38.7517655504,0.541,0.573
1958-179,1999,56,300.2378768689,0.191,-17.816020167,0.208,0.198
2008-159,1999,9,302.8154621761,0.233,-15.7778483848,0.467,-0.041
2052-474,1999,7,314.0681660264,0.481,-47.2465634225,1.302,-0.41
2113+293,1999,30,318.8725560316,0.107,29.5606574751,0.151,-0.126
2121+053,1999,62,320.9354892225,0.159,5.5894702601,0.202,0.145
2126-158,1999,21,322.3007329497,0.318,-15.6447336543,0.603,-0.138
2128-123,1999,42,322.8969238803,0.409,-12.1179990214,0.655,0.491
2136+141,1999,55,324.7554553047,0.138,14.3933311473,0.189,-0.129
2145+067,1999,108,327.0227443521,0.085,6.9607234451,0.144,-0.057
2149+056,1999,3,327.9078146139,0.345,5.8702651163,0.615,-0.366
2155-152,1999,4,329.5261746706,0.335,-15.0192578359,0.546,0.099
2201+315,1999,30,330.8123990325,0.105,31.760630448,0.141,0.304
2214+350,1999,3,334.0833745455,0.085,35.3039390505,0.136,-0.28
2216-038,1999,7,334.7168238653,0.097,-3.5935775118,0.212,0.173
2227-088,1999,6,337.4170181314,0.258,-8.5484543137,0.473,-0.353
2234+282,1999,78,339.0936284592,0.125,28.4826147111,0.173,0.329
2235+731,1999,18,339.1608207133,0.463,73.3812950312,0.48,0.317
2243-123,1999,31,341.5759666065,0.098,-12.1142438486,0.233,-0.006
2250+194,1999,4,343.2807048785,0.367,19.7096190592,0.548,-0.367
2255-282,1999,51,344.5248453137,0.203,-27.9725713781,0.48,0.913
2318+049,1999,29,350.1869024536,0.141,5.2305423952,0.257,-0.262
2329-162,1999,5,352.9110518561,0.109,-15.9491693719,0.248,-0.146
2335-027,1999,4,354.4889128748,0.25,-2.5160081068,0.521,-0.345
2345-167,1999,3,357.0108688729,0.149,-16.5200062135,0.294,-0.092
2355-106,1999,5,359.5453432457,0.399,-10.3357252157,0.648,-0.298
2356+385,1999,46,359.8882532878,0.264,38.8450884455,0.341,-0.1
