iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,1992,8,1.5578870457,0.644,-6.3931486826,2.762,-0.972
0014+813,1992,3,4.2853118769,0.281,81.5855934789,0.273,-0.028
0016+731,1992,109,4.9407764948,0.12,73.458338193,0.118,-0.012
0047-579,1992,4,12.4978044464,0.348,-57.6409276663,0.682,0.325
0048-097,1992,47,12.6721557894,0.253,-9.4847805998,0.264,-0.27
0056-001,1992,3,14.7729786226,1.885,0.1143390206,2.62,0.866
0059+581,1992,24,15.6906765638,0.16,58.4030935729,0.185,0.051
0104-408,1992,7,16.6879497201,0.331,-40.5722112449,0.714,-0.388
0106+013,1992,12,17.1615462628,0.562,1.5834215147,1.405,-0.992
0111+021,1992,6,18.4297706074,0.937,2.3714767036,1.811,-0.997
0112-017,1992,10,18.8212498215,0.963,-1.4512714303,1.875,-0.996
0113-118,1992,7,19.0521747947,0.55,-11.6042864849,2.356,-0.851
0119+041,1992,197,20.4869237265,0.278,4.3735373171,0.343,0.13
0119+115,1992,9,20.4233126173,0.295,11.8306704074,0.989,-0.552
0133+476,1992,26,24.2441450034,0.254,47.8580833551,0.34,0.006
0149+218,1992,5,28.0752459121,0.287,22.1188057539,1.0,-0.376
0159+723,1992,3,30.8891041171,0.338,72.5482410389,0.294,-0.083
0201+113,1992,13,30.9444043798,0.381,11.5792804026,0.869,-0.074
0202+149,1992,23,31.2100578543,0.303,15.2364008892,0.493,0.077
0202+319,1992,6,31.2705221964,0.627,32.2083597864,0.72,-0.939
0208-512,1992,27,32.6925016918,0.291,-51.0171921847,0.442,0.104
0212+735,1992,137,34.3783890565,0.177,73.8257283282,0.163,-0.033
0219+428,1992,3,35.6650477552,0.379,43.0354995395,0.424,0.171
0221+067,1992,5,36.1184507788,0.405,6.9898172975,2.567,-0.838
0229+131,1992,163,37.9412252186,0.224,13.3818656195,0.29,0.262
0230-790,1992,3,37.3956108663,0.377,-78.7960003628,0.563,-0.11
0234+285,1992,159,39.468356966,0.182,28.8024972563,0.257,-0.007
0235+164,1992,25,39.6622088115,0.227,16.6164651311,0.346,-0.055
0239+108,1992,8,40.6215452785,0.245,11.0168688537,1.537,-0.42
0256+075,1992,7,44.8628192303,0.595,7.7943450876,1.57,-0.573
0259+121,1992,3,45.6272783196,0.453,12.3157632181,3.48,-0.536
0300+470,1992,106,45.8968425707,0.194,47.2711876957,0.236,-0.051
0302+625,1992,7,46.6777481052,0.443,62.7172289924,0.461,-0.362
0302-623,1992,5,45.9609637809,0.35,-62.1904305449,0.415,0.195
0308-611,1992,17,47.4837464886,0.295,-60.9775156412,0.369,0.083
0309+411,1992,6,48.2581755776,0.362,41.3336621036,0.659,-0.008
0332-403,1992,4,53.5568937045,0.384,-40.1403882949,0.606,-0.529
0341+158,1992,3,56.0965507415,0.389,15.9953807334,2.821,-0.513
0400+258,1992,7,60.7732751805,0.405,26.0004173201,1.07,-0.379
0402-362,1992,10,60.9739579978,0.481,-36.0838648965,0.735,-0.909
0406+121,1992,5,62.341703005,0.913,12.2944021836,1.588,-0.99
0420-014,1992,186,65.8158364375,0.25,-1.3425181188,0.276,0.221
0422-380,1992,3,66.1760154372,0.21,-37.9391066825,0.824,0.022
0434-188,1992,16,69.2561780686,0.867,-18.7468370881,0.866,-0.98
0451-282,1992,3,73.3110288505,1.485,-28.1270359942,1.318,-0.955
0454+844,1992,9,77.1765142009,0.274,84.5345956679,0.273,0.099
0454-234,1992,156,74.2632467488,0.378,-23.4144500703,0.352,-0.178
0454-810,1992,7,72.5226673057,0.352,-81.0172865585,0.338,0.012
0458-020,1992,84,75.3033744852,0.214,-1.9872933652,0.314,-0.028
0500+019,1992,4,75.8383216916,0.421,2.0512987543,0.981,-0.456
0506+101,1992,7,77.3644045011,0.302,10.1957221279,2.456,-0.988
0506-612,1992,4,76.6832862625,0.352,-61.1613871556,0.399,0.314
0528+134,1992,194,82.7350697326,0.198,13.5319859297,0.272,0.147
0528-250,1992,3,82.5331783473,0.943,-25.0583061291,3.576,-0.698
0529+075,1992,3,83.1624955256,7.481,7.5453754068,3.63,0.548
0530-727,1992,3,82.3751758422,0.272,-72.7579187676,0.398,0.047
0536+145,1992,7,84.926524968,0.284,14.5626561808,1.723,-0.981
0537-286,1992,3,84.9761727945,0.608,-28.6655409534,0.644,-0.774
0537-441,1992,43,84.7098397294,0.383,-44.0858163436,0.592,-0.022
0552+398,1992,232,88.8783567111,0.123,39.8136570017,0.161,0.017
0600+177,1992,5,90.7880430945,1.557,17.7046694077,1.434,-0.983
0605-085,1992,4,91.9987469704,0.608,-8.5805496428,2.37,-0.991
0607-157,1992,3,92.4206227359,0.661,-15.7112978832,1.308,-0.98
0615+820,1992,4,96.5125254439,0.326,82.0404354773,0.35,0.147
0636+680,1992,5,100.517739244,0.694,67.9765613556,0.728,-0.302
0637-752,1992,32,98.9437830149,0.221,-75.2713376142,0.215,-0.091
0642+449,1992,12,101.6334416928,0.28,44.8546083255,0.285,0.204
0650+371,1992,8,103.4928452716,0.285,37.0946130559,0.697,-0.013
0657+172,1992,12,105.0063563816,0.305,17.1560285302,0.778,-0.974
0710+439,1992,3,108.4090171946,0.431,43.8214462668,0.61,0.067
0716+714,1992,7,110.472702045,0.258,71.3434342917,0.389,0.123
0727-115,1992,229,112.5796352996,0.267,-11.6868335055,0.296,-0.206
0735+178,1992,152,114.5308073556,0.191,17.7052772814,0.245,0.307
0742+103,1992,17,116.3877478764,0.222,10.1868594037,0.629,0.088
0745+241,1992,12,117.1504553282,0.379,24.0066973466,0.723,-0.132
0749+540,1992,4,118.2557690243,0.348,53.883232655,0.586,0.163
0805-077,1992,8,122.0647335817,0.551,-7.8527463543,2.973,-0.961
0808+019,1992,4,122.8612801789,0.638,1.7811723878,1.177,-0.996
0814+425,1992,12,124.5666650842,0.385,42.3792819307,0.706,-0.664
0823+033,1992,77,126.4597432079,0.21,3.1568111176,0.319,0.021
0828+493,1992,4,128.0967363044,0.39,49.2225105459,0.704,0.07
0831+557,1992,3,128.7287664614,1.567,55.5725197683,1.541,0.0
0833+585,1992,3,129.3433735993,0.719,58.4171789587,1.003,0.59
0859+470,1992,10,135.76662547,0.34,46.8511492805,0.672,-0.193
0859-140,1992,4,135.5701286954,0.673,-14.2585766827,1.594,-0.984
0917+449,1992,10,140.2435770079,0.346,44.6983291685,0.709,-0.466
0919-260,1992,15,140.3723078095,0.536,-26.3120515884,1.017,0.313
0954+658,1992,44,149.6968547936,0.238,65.5652272105,0.289,-0.164
0955+476,1992,39,149.5819653174,0.134,47.4188451497,0.17,-0.013
1011+250,1992,3,153.4726197222,0.263,24.8212337746,1.282,-0.249
1034-293,1992,73,159.3169988739,0.515,-29.5674481887,0.455,-0.308
1038+064,1992,3,160.3215104647,0.577,6.1713681459,2.975,-0.994
1038+52A,1992,12,160.4449236265,0.422,52.5578420568,0.468,0.398
1039+811,1992,11,161.0960941821,0.241,80.9109563722,0.247,0.055
1053+815,1992,7,164.5480643618,0.368,81.2424096631,0.436,-0.021
1055+018,1992,14,164.6233548146,2.088,1.5663394494,1.959,-0.998
1057-797,1992,33,164.680457269,0.225,-80.06504434,0.21,0.115
1101-536,1992,7,165.9675901935,0.267,-53.9501936053,0.462,0.418
1104-445,1992,31,166.7862256704,0.294,-44.8187829812,0.519,0.035
1116+128,1992,8,169.7387560203,0.395,12.5782550791,0.922,-0.113
1123+264,1992,29,171.4737998074,0.344,26.1722162025,0.744,0.08
1124-186,1992,8,171.7683018869,0.551,-18.9548450641,1.368,-0.064
1127-145,1992,4,172.5293860342,0.925,-14.8242740018,2.322,-0.946
