iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,1993,3,1.5578871614,0.349,-6.3931486201,0.849,-0.94
0014+813,1993,15,4.2853118067,0.178,81.5855934751,0.2,-0.017
0016+731,1993,150,4.9407765776,0.132,73.4583381945,0.128,-0.092
0048-097,1993,51,12.6721557824,0.217,-9.4847806203,0.244,-0.127
0059+581,1993,46,15.6906765883,0.08,58.4030935566,0.088,-0.059
0104-408,1993,7,16.6879498671,0.327,-40.5722112383,0.376,-0.01
0106+013,1993,5,17.1615461729,0.464,1.5834214269,0.767,-0.987
0112-017,1993,4,18.8212497753,1.218,-1.4512715345,2.099,-0.996
0119+041,1993,159,20.4869236892,0.241,4.3735373357,0.288,0.029
0119+115,1993,3,20.4233126125,0.332,11.8306702981,0.702,-0.404
0133+476,1993,11,24.244144958,0.187,47.8580833344,0.247,0.08
0159+723,1993,4,30.8891041078,0.562,72.5482410243,0.49,0.288
0201+113,1993,14,30.9444043882,0.252,11.5792804415,0.472,-0.234
0202+149,1993,15,31.2100579646,0.17,15.2364009467,0.218,-0.161
0208-512,1993,36,32.692501534,0.332,-51.0171921567,0.406,0.093
0212+735,1993,19,34.3783890264,0.243,73.825728269,0.255,-0.017
0229+131,1993,129,37.9412252071,0.193,13.3818656434,0.257,0.075
0234+285,1993,7,39.4683570836,0.295,28.802497284,0.362,-0.108
0235+164,1993,10,39.6622087521,0.164,16.6164651891,0.15,0.052
0300+470,1993,9,45.8968425736,0.294,47.2711876894,0.256,-0.061
0308-611,1993,16,47.483746487,0.269,-60.9775155976,0.333,0.048
0342+147,1993,3,56.2767355704,0.303,14.8970995612,0.408,-0.034
0402-362,1993,7,60.9739579159,0.365,-36.0838646493,0.477,-0.265
0420-014,1993,99,65.8158363614,0.196,-1.3425182018,0.369,-0.11
0434-188,1993,5,69.2561777469,0.812,-18.7468369163,0.934,-0.896
0454+844,1993,5,77.1765145989,0.324,84.5345956199,0.403,0.003
0454-234,1993,157,74.2632467682,0.336,-23.4144500422,0.342,-0.151
0457+024,1993,5,74.9668777417,0.392,2.4919934534,0.517,0.386
0458-020,1993,155,75.3033745362,0.18,-1.9872934073,0.264,-0.194
0507+179,1993,4,77.5098713483,0.286,18.0115504334,0.423,-0.473
0528+134,1993,154,82.735069774,0.14,13.5319859532,0.197,-0.018
0537-441,1993,32,84.7098397987,0.353,-44.0858164768,0.469,-0.297
