iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,2010,40,1.5578869983,0.184,-6.3931487549,0.68,0.033
0008-264,2010,3,2.7551947167,0.115,-26.209271296,0.221,0.022
0010+405,2010,5,3.3797091935,0.261,40.8603178694,0.37,-0.093
0013-005,2010,3,4.0462022839,0.329,-0.2534570416,0.154,0.134
0014+813,2010,18,4.2853115736,0.041,81.5855935063,0.05,-0.024
0016+731,2010,32,4.9407761249,0.049,73.4583382384,0.048,-0.098
0019+058,2010,24,5.6351717482,0.154,6.1345191957,0.21,0.145
0035+413,2010,3,9.6035149068,0.09,41.618333407,0.107,0.151
0035-252,2010,25,9.5613979133,0.206,-24.983954234,0.184,-0.167
0047+023,2010,4,12.4301497282,0.151,2.6177162342,0.297,0.107
0048-097,2010,5,12.6721558184,0.115,-9.4847806045,0.228,-0.315
0048-427,2010,8,12.7895909476,0.319,-42.442581635,0.329,-0.292
0054+161,2010,4,14.2303930633,0.213,16.4203724481,0.313,0.044
0055-059,2010,10,14.5211096573,0.212,-5.6645217323,0.223,-0.135
0059+581,2010,61,15.6906765696,0.046,58.4030935034,0.05,-0.009
0104-408,2010,74,16.6879498594,0.188,-40.5722112138,0.263,-0.173
0106+013,2010,42,17.1615462505,0.111,1.5834214439,0.177,0.108
0109+224,2010,10,18.0242696831,0.113,22.744107319,0.193,-0.124
0110+495,2010,3,18.3625282398,0.2,49.8066787243,0.248,0.094
0111+021,2010,7,18.4297705938,0.141,2.3714768426,0.293,0.022
0115-214,2010,18,19.4532505724,0.212,-21.1851759188,0.264,0.336
0116-219,2010,5,19.7385924191,0.108,-21.6917056851,0.228,-0.014
0119+041,2010,13,20.4869236675,0.238,4.3735374661,0.403,-0.118
0119+115,2010,29,20.4233126576,0.108,11.830670365,0.277,0.05
0133+476,2010,84,24.2441450255,0.051,47.8580833583,0.056,-0.085
0134+311,2010,31,24.2863901294,0.135,31.3766265533,0.201,0.23
0151+474,2010,3,28.7345411676,0.19,47.7240388137,0.221,0.083
0159+723,2010,3,30.8891040077,0.084,72.5482409705,0.077,-0.007
0202+149,2010,5,31.2100578039,0.095,15.2364011232,0.138,-0.112
0202+319,2010,6,31.2705222956,0.104,32.2083599075,0.119,0.073
0206+136,2010,5,32.3999930459,0.123,13.8668754498,0.26,0.256
0208-512,2010,8,32.6925016644,1.014,-51.0171921287,0.694,-0.856
0215+015,2010,23,34.4539781228,0.084,1.7471386349,0.107,-0.194
0221+067,2010,3,36.1184510608,0.537,6.9898171903,0.368,0.752
0227-369,2010,18,37.3685377661,0.219,-36.7324505882,0.327,-0.22
0229+131,2010,34,37.9412252787,0.107,13.3818657154,0.128,0.205
0234+285,2010,4,39.4683569624,0.126,28.8024971757,0.157,-0.246
0235+164,2010,41,39.6622087808,0.076,16.6164651769,0.119,-0.067
0237-027,2010,31,39.9394678051,0.125,-2.578031764,0.163,0.014
0239+175,2010,4,40.6011177378,0.082,17.7163470215,0.167,-0.168
0256-005,2010,12,44.8688173288,0.089,-0.3333264661,0.166,0.001
0300+470,2010,7,45.8968425481,0.129,47.2711876478,0.156,-0.107
0302+625,2010,3,46.6777481919,0.137,62.7172289741,0.156,0.016
0306+102,2010,3,47.2650979494,0.41,10.4878725155,0.393,0.195
0307+380,2010,26,47.707833028,0.07,38.2482883004,0.096,-0.031
0308-611,2010,19,47.4837464967,0.186,-60.9775156112,0.218,0.347
0309+411,2010,3,48.2581754772,0.099,41.3336620781,0.126,-0.177
0322+222,2010,27,51.403393155,0.103,22.4001015632,0.136,0.051
0332+078,2010,8,53.7221528123,0.385,8.0040054193,0.44,-0.066
0332-403,2010,17,53.5568937621,0.144,-40.1403883964,0.181,-0.345
0338-214,2010,10,55.148366001,0.208,-21.3253255286,0.399,-0.04
0340+362,2010,7,55.8706349806,0.333,36.3701193733,0.372,0.268
0342+147,2010,4,56.2767355563,0.095,14.8970995845,0.147,0.197
0345+460,2010,23,57.3280899127,0.076,46.1665716273,0.102,-0.115
0346-279,2010,15,57.1589357509,0.291,-27.8204349132,0.172,-0.251
0347-211,2010,10,57.4909444092,0.305,-21.0465948884,0.218,-0.048
0358+210,2010,12,60.4381920057,0.153,21.1746074667,0.202,0.068
0400-319,2010,7,60.5886083718,0.146,-31.7905403442,0.271,-0.403
0402-362,2010,4,60.9739579252,0.17,-36.0838647206,0.28,-0.109
0403-132,2010,5,61.3916808105,0.127,-13.1371363704,0.149,-0.093
0405-385,2010,19,61.7459806377,0.233,-38.4411228637,0.453,-0.2
0414-189,2010,12,64.1522685566,0.117,-18.8523167131,0.147,0.069
0415+398,2010,14,64.8439563111,0.156,39.9247160174,0.166,0.167
0420+022,2010,10,65.717561044,0.092,2.3241474926,0.139,-0.017
0420-014,2010,19,65.8158363816,0.074,-1.3425181937,0.102,-0.085
0422+004,2010,9,66.1951753037,0.167,0.6017581474,0.231,0.121
0422-380,2010,5,66.1760154299,0.479,-37.9391068007,0.254,0.178
0426+273,2010,3,67.4706697994,0.304,27.4105212177,0.383,0.457
0430+289,2010,22,68.4076244268,0.138,29.0987436327,0.222,0.207
0434-188,2010,7,69.2561780161,0.202,-18.7468368838,0.412,-0.032
0436-129,2010,13,69.6459208413,0.126,-12.8509330885,0.205,0.098
0437-454,2010,3,69.7535612067,0.158,-45.3729341973,0.32,-0.036
0440+345,2010,3,70.8818133205,0.145,34.6851845514,0.212,-0.059
0442+389,2010,3,71.547891852,0.171,39.0047499798,0.229,0.43
0446+112,2010,19,72.281962919,0.149,11.3579434879,0.177,0.085
0454+844,2010,34,77.1765144524,0.159,84.5345956567,0.179,-0.036
