iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0014+813,1991,3,4.2853122984,0.394,81.5855934651,0.479,0.116
0016+731,1991,34,4.940776379,0.115,73.4583382144,0.126,0.005
0048-097,1991,31,12.6721557949,0.24,-9.4847805864,0.31,-0.09
0106+013,1991,16,17.1615462488,0.502,1.5834213977,0.803,0.233
0109+224,1991,3,18.0242693547,0.617,22.7441070475,0.702,0.473
0119+041,1991,159,20.4869237248,0.265,4.3735373226,0.434,-0.002
0133+476,1991,40,24.244145052,0.363,47.8580833282,0.469,0.396
0149+218,1991,5,28.0752458664,0.544,22.1188052952,0.674,-0.975
0201+113,1991,4,30.9444044027,0.366,11.5792803225,0.92,0.039
0202+149,1991,24,31.2100579276,0.368,15.2364009329,0.417,0.307
0208-512,1991,15,32.6925016589,0.423,-51.0171922151,0.558,0.304
0212+735,1991,182,34.3783889633,0.184,73.8257283211,0.156,-0.029
0229+131,1991,137,37.9412252342,0.243,13.3818656324,0.301,-0.135
0234+285,1991,198,39.4683569696,0.185,28.8024972306,0.276,-0.077
0235+164,1991,27,39.6622087433,0.387,16.6164652332,0.431,0.33
0256+075,1991,6,44.8628193923,0.703,7.7943451601,1.083,0.098
0300+470,1991,197,45.8968425564,0.214,47.2711876711,0.264,-0.192
0308-611,1991,8,47.4837463532,0.504,-60.9775156287,0.603,0.266
0309+411,1991,4,48.2581755052,0.37,41.3336620253,0.755,-0.73
0342+147,1991,3,56.2767359045,0.793,14.8970991808,0.919,0.017
0402-362,1991,15,60.97395762,1.066,-36.0838646102,2.215,-0.687
0420+417,1991,4,65.9833747249,0.781,41.8340863595,0.87,0.053
0420-014,1991,218,65.8158363867,0.249,-1.3425180898,0.329,0.004
0434-188,1991,7,69.2561779503,0.503,-18.7468370852,0.693,-0.651
0454+844,1991,4,77.1765140972,0.267,84.5345956979,0.387,-0.333
0454-234,1991,175,74.2632467335,0.449,-23.4144501001,0.533,-0.225
0458-020,1991,12,75.3033744361,0.302,-1.9872933927,0.677,-0.104
0507+179,1991,3,77.5098713193,0.838,18.011550618,0.958,0.058
0528+134,1991,188,82.7350697716,0.299,13.531985919,0.347,0.165
0530-727,1991,10,82.3751758262,0.769,-72.7579186155,0.832,-0.58
0537-441,1991,25,84.7098397488,0.457,-44.085816408,0.594,0.073
0552+398,1991,226,88.8783567098,0.148,39.81365699,0.185,-0.032
0615+820,1991,4,96.512525736,0.41,82.0404353577,0.34,-0.115
0636+680,1991,7,100.5177389819,0.614,67.9765613908,0.667,0.066
0637-752,1991,17,98.9437830128,0.296,-75.2713376596,0.281,-0.015
0642+449,1991,4,101.6334418189,0.257,44.8546082303,0.47,0.055
0650+371,1991,6,103.4928453027,0.271,37.094612984,0.829,-0.368
