iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0001+459,2014,1,1.0671984868,0.206,46.2549918785,0.134,0.207
0001+478,2014,1,0.941839804,0.692,48.1178152255,0.47,-0.027
0002+051,2014,1,1.3342311682,0.243,5.403000942,0.384,0.228
0002+541,2014,1,1.2681810482,0.631,54.4735902597,0.285,-0.16
0002-170,2014,1,1.3247241366,0.247,-16.8012995308,0.524,0.13
0002-350,2014,1,1.2746880718,0.604,-34.7637936258,1.228,0.675
0002-478,2014,5,1.1485653006,0.445,-47.6054451837,0.509,0.32
0003+123,2014,1,1.5960670778,0.159,12.598082863,0.264,-0.043
0003-066,2014,73,1.5578871105,0.233,-6.3931486394,0.354,0.252
0003-302,2014,1,1.5046805632,0.5,-29.9305825943,0.958,0.661
0005+114,2014,1,2.0034926596,0.179,11.73354866,0.284,-0.067
0005+568,2014,1,1.951952877,0.662,57.1028997538,0.27,-0.199
0005+683,2014,1,2.1394706909,1.163,68.622791235,0.413,-0.037
0005-262,2014,1,2.1093851743,1.137,-25.9865396522,2.276,0.591
0006+061,2014,2,2.2663826881,0.148,6.4725666662,0.27,0.034
0006+397,2014,1,2.2673900322,0.342,40.0296405878,0.198,0.172
0007+106,2014,3,2.6291911704,0.159,10.9748623747,0.284,-0.019
0007+205,2014,1,2.6197625545,0.193,20.7971635736,0.284,-0.081
0007+439,2014,1,2.6251934234,0.361,44.2118069231,0.245,0.232
0008+006,2014,1,2.8766800276,0.168,0.9644102836,0.295,0.154
0008+704,2014,1,2.8829278177,0.681,70.7587851224,0.163,0.292
0008-222,2014,1,2.7235416459,0.221,-21.9511722773,0.455,0.411
0008-264,2014,28,2.7551947474,0.251,-26.2092713942,0.344,-0.001
0008-307,2014,1,2.648926068,0.325,-30.4631720206,0.651,0.531
0009+467,2014,1,3.1220951451,0.353,47.0763161782,0.207,0.145
0009+655,2014,1,3.1569614779,1.33,65.8530060834,0.533,-0.078
0009-148,2014,1,2.9185660649,0.285,-14.5679539958,0.528,0.258
0010+336,2014,1,3.1974258184,0.428,33.8940199846,0.502,-0.337
0010+405,2014,8,3.3797091401,0.19,40.8603178792,0.195,-0.152
0010+463,2014,1,3.3187033959,0.322,46.6024085075,0.18,0.1
0010-155,2014,1,3.3362575368,0.203,-15.2299402226,0.407,0.157
0010-401,2014,1,3.2496243627,0.662,-39.9072378082,1.179,0.695
0011+189,2014,1,3.484900377,0.182,19.1783099537,0.292,0.052
0011-046,2014,1,3.4755457388,0.247,-4.3978594239,0.584,-0.308
0012+319,2014,1,3.7756142797,0.433,32.2703639099,0.517,-0.38
0012+610,2014,1,3.7033002573,1.767,61.2954285311,0.419,0.535
0012-184,2014,1,3.7603834049,0.202,-18.2141341629,0.407,0.162
0013-005,2014,4,4.0462015405,0.28,-0.2534586608,0.28,-0.106
0013-184,2014,1,3.8930188391,0.248,-18.1237741634,0.516,0.054
0013-240,2014,1,4.0239109542,0.421,-23.7311664839,0.979,0.303
