iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003+380,2009,2,1.4882301387,0.439,38.3375416349,0.271,-0.365
0003-066,2009,62,1.5578870238,0.312,-6.3931487629,0.668,0.079
0007+106,2009,4,2.6291912411,0.126,10.974862428,0.222,0.115
0007+171,2009,2,2.6416279504,0.352,17.405211868,0.951,0.34
0007-325,2009,1,2.3981571553,0.502,-32.2769246144,0.715,-0.515
0008-264,2009,3,2.7551947099,0.422,-26.2092713126,0.29,0.199
0010+405,2009,3,3.379709173,0.188,40.860317759,0.206,-0.136
0013-005,2009,1,4.0462023758,0.134,-0.2534570345,0.315,-0.138
0014+813,2009,20,4.2853119275,1.819,81.5855935111,0.291,0.079
0016+731,2009,20,4.940776594,0.467,73.4583381978,0.133,0.039
0019+058,2009,12,5.6351716398,0.161,6.1345193548,0.23,0.143
0025+197,2009,1,7.1242435236,5.325,20.0074293228,6.111,-0.975
0027-426,2009,1,7.5728858219,0.795,-42.4129114359,0.774,-0.13
0035+413,2009,3,9.6035149663,0.157,41.6183334106,0.162,-0.028
0035-252,2009,12,9.5613979616,0.253,-24.983954103,0.313,-0.026
0039+230,2009,2,10.518938186,0.231,23.3336281909,0.416,0.53
0043-268,2009,1,11.5574006353,0.264,-26.5317922044,0.56,-0.299
0043-392,2009,1,11.3771218783,2.17,-39.0008120886,7.097,0.285
0046+316,2009,2,12.1964228321,0.139,31.9569678689,0.314,0.06
0046+861,2009,1,13.1369017666,4.147,86.4622923825,0.28,-0.327
0047+023,2009,1,12.4301497635,0.148,2.6177163271,0.367,-0.049
0047-579,2009,1,12.4978045469,2.53,-57.640927877,0.913,-0.715
0048-097,2009,21,12.6721557729,0.213,-9.4847806224,0.292,-0.019
0048-427,2009,11,12.7895909648,0.47,-42.4425814173,0.337,-0.047
0055-059,2009,10,14.5211095538,0.155,-5.6645215746,0.268,0.028
0059+581,2009,45,15.6906765899,0.252,58.4030935202,0.155,-0.018
0104-408,2009,74,16.6879499112,0.483,-40.5722111829,0.503,0.149
0106+013,2009,62,17.1615462863,0.229,1.5834214638,0.462,0.11
0109+224,2009,22,18.024269627,0.232,22.7441073748,0.311,-0.006
0110+495,2009,3,18.3625284406,0.157,49.8066786417,0.161,-0.308
0110-361,2009,1,18.3160684458,0.289,-35.8634352698,0.303,-0.21
0111+021,2009,5,18.429770719,0.278,2.3714767584,0.274,0.07
0114-211,2009,1,19.2142036979,5.941,-20.8685847542,6.343,-0.164
0115-214,2009,12,19.4532504018,0.393,-21.1851758305,0.353,0.282
0116-219,2009,4,19.7385923885,0.341,-21.6917054024,0.34,0.002
0119+041,2009,7,20.4869236748,0.169,4.3735373126,0.329,-0.056
0119+115,2009,13,20.4233126876,0.118,11.8306704157,0.297,0.005
0123+257,2009,2,21.6783026734,0.199,25.9836945445,0.187,0.037
0130-171,2009,3,23.1811978553,0.744,-16.9134784401,0.94,-0.036
0130-447,2009,1,23.2535985543,0.51,-44.5121013714,0.89,-0.612
0131-522,2009,2,23.2740115556,2.108,-52.0010959852,1.068,-0.879
0133+476,2009,92,24.2441450589,0.23,47.8580833592,0.192,0.147
0134+311,2009,25,24.2863901431,0.238,31.376626542,0.328,0.106
0135-247,2009,3,24.4097767727,0.205,-24.5149681088,0.123,0.168
0138-097,2009,3,25.3576341023,0.146,-9.4787982759,0.234,-0.087
0148+274,2009,2,27.8631091639,0.569,27.7449426618,0.612,-0.397
0149+218,2009,3,28.0752460239,0.129,22.1188054693,0.213,-0.012
0150-334,2009,3,28.2921740349,1.198,-33.1738505779,1.022,0.192
0151+474,2009,3,28.7345412433,0.152,47.7240387318,0.143,0.017
0153+744,2009,1,29.3956878122,1.149,74.7120082171,0.233,0.071
0159+723,2009,3,30.8891039092,0.289,72.5482409107,0.096,0.026
0201+113,2009,5,30.9444044041,0.243,11.5792805054,0.432,-0.132
0202+149,2009,8,31.2100578822,0.162,15.2364009932,0.375,0.157
0202+319,2009,3,31.2705223229,0.134,32.2083598265,0.184,-0.015
0202-172,2009,2,31.2403097715,0.148,-17.0221779051,0.435,0.295
0206+136,2009,3,32.39999305,0.252,13.8668755506,0.38,0.327
0208-512,2009,29,32.6925019335,0.982,-51.0171922084,0.676,-0.379
0212+735,2009,2,34.3783896272,0.96,73.8257281684,0.219,-0.519
0215+015,2009,14,34.4539780764,0.13,1.7471386202,0.247,-0.009
0219+428,2009,2,35.6650479831,0.482,43.0354996735,0.284,-0.03
0220-349,2009,2,35.7350068534,0.403,-34.6913138343,0.417,0.017
0221+067,2009,4,36.118450834,0.116,6.9898171629,0.321,-0.172
