iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0001-120,1997,1,1.0204793454,0.208,-11.8162181996,0.471,-0.09
0002-170,1997,1,1.3247240967,0.65,-16.8013000112,0.788,-0.185
0003+380,1997,1,1.4882308145,0.202,38.3375413429,0.182,-0.114
0003-066,1997,76,1.5578870644,0.14,-6.3931486399,0.375,-0.059
0005-239,1997,2,2.0015402985,0.468,-23.6550420572,0.825,-0.341
0005-262,1997,2,2.109385566,0.727,-25.9865391711,1.255,0.281
0007+171,1997,1,2.6416275714,0.174,17.4052112821,0.221,-0.022
0008-222,1997,2,2.7235416853,0.354,-21.9511724051,0.576,-0.028
0008-264,1997,3,2.7551948088,0.439,-26.2092715957,0.595,-0.029
0011-046,1997,1,3.47554581,0.203,-4.3978595165,0.464,-0.177
0012-184,1997,2,3.7603835585,0.373,-18.2141344763,0.55,0.125
0013-005,1997,9,4.0462023021,0.269,-0.2534570873,0.515,-0.048
0014+813,1997,65,4.2853121143,1.197,81.5855934805,0.162,-0.032
0016+731,1997,6,4.9407763114,1.084,73.4583382399,0.269,-0.133
0019+058,1997,5,5.6351717641,0.306,6.1345191578,0.509,-0.191
0019-000,1997,1,5.6059414995,0.996,0.2489337285,1.988,-0.174
0022-044,1997,1,6.1915969105,0.212,-4.2004301277,0.468,-0.124
0035-252,1997,2,9.5613980218,0.401,-24.9839544809,0.539,0.115
0036-216,1997,2,9.6248112941,2.236,-21.3344511142,3.192,0.404
0038-020,1997,1,10.2400483955,0.184,-1.7755627826,0.405,-0.214
0039+230,1997,2,10.5189382571,0.209,23.3336283751,0.322,0.16
0046+316,1997,3,12.1964227987,0.597,31.9569679155,0.749,-0.178
0047-051,1997,1,12.5897284617,0.441,-4.8723874422,0.95,-0.432
0048-071,1997,1,12.7842076678,0.171,-6.8339523904,0.402,-0.129
0048-097,1997,113,12.6721558081,0.182,-9.4847805529,0.431,-0.044
0055+300,1997,4,14.4536806978,0.477,30.3524478672,0.55,-0.377
0055-059,1997,1,14.5211097023,0.164,-5.6645215244,0.389,-0.152
0056-001,1997,2,14.7729788256,0.368,0.1143393265,0.704,-0.351
0059+581,1997,119,15.6906765751,0.325,58.4030935347,0.193,0.027
0059-287,1997,1,15.4682906181,3.028,-28.5223392871,5.256,0.588
0102-245,1997,2,16.2425224128,0.454,-24.2745682949,0.71,0.081
0103-021,1997,1,16.5958093842,0.34,-1.9273374521,0.599,0.058
0104-275,1997,1,16.6086752875,0.338,-27.3032847912,0.626,-0.066
0104-408,1997,41,16.6879499205,0.357,-40.5722111018,0.661,0.263
0105-008,1997,1,17.111844284,0.605,-0.6233790788,0.812,0.444
0106+013,1997,2,17.1615464073,0.154,1.5834215018,0.262,-0.455
0108-079,1997,1,17.7084208199,0.198,-7.6947537404,0.446,-0.057
0109+224,1997,1,18.0242696724,0.155,22.7441073093,0.181,-0.059
0111+021,1997,31,18.4297705956,0.183,2.371476845,0.411,-0.263
0112-017,1997,3,18.8212499491,0.194,-1.451271429,0.374,-0.147
0113-118,1997,2,19.0521751928,0.198,-11.604287359,0.423,-0.163
0113-283,1997,1,18.8495150962,0.393,-28.0820065718,0.727,-0.166
0115-214,1997,2,19.4532504886,0.374,-21.1851759481,0.555,0.249
0116-219,1997,2,19.7385923475,0.381,-21.6917056337,0.56,0.258
0118-272,1997,1,20.1319307033,0.359,-27.0235146539,0.66,-0.138
0119+041,1997,70,20.486923769,0.164,4.3735374775,0.384,-0.21
0119+115,1997,41,20.4233126339,0.119,11.8306704168,0.245,-0.02
0122-003,1997,1,21.3701826099,0.192,-0.0988698257,0.389,-0.09
0123+257,1997,1,21.6783027039,0.165,25.9836943718,0.228,-0.035
0130-171,1997,2,23.1811977452,0.145,-16.9134784367,0.307,0.17
0131-001,1997,1,23.5529340589,1.023,0.0625379319,1.359,-0.078
0133+476,1997,53,24.2441449749,0.218,47.8580833597,0.17,-0.006
0133-204,1997,2,23.9062891427,0.366,-20.1460728409,0.578,0.284
0134+329,1997,1,24.422084255,2.758,33.1597593622,5.019,0.109
0135-247,1997,3,24.4097768138,0.388,-24.5149682037,0.648,0.115
0136-059,1997,1,24.7160468532,0.312,-5.6689559868,0.625,0.141
0136-231,1997,2,24.7394401498,0.411,-22.9131473917,0.707,0.24
0138-097,1997,2,25.3576339815,0.25,-9.4787980027,0.547,0.172
0142-278,1997,1,26.2641441608,0.335,-27.5595357178,0.607,-0.059
0146+056,1997,5,27.3432120215,0.22,5.9315468912,0.395,-0.131
0148+274,1997,2,27.8631091361,0.223,27.7449426382,0.279,-0.067
0148-177,1997,1,27.7753472801,0.546,-17.5457550658,0.642,0.645
0149+218,1997,1,28.0752459742,0.151,22.118805541,0.187,-0.094
0150-144,1997,1,28.133385265,0.644,-14.210942891,1.022,0.027
0156-144,1997,1,29.6821651217,0.545,-14.2186440862,0.786,0.573
0159+723,1997,1,30.8891034227,1.559,72.5482408763,0.366,0.05
0201+113,1997,47,30.9444043706,0.16,11.579280518,0.327,-0.306
0202+149,1997,46,31.2100578467,0.127,15.2364009997,0.279,-0.102
0202+319,1997,3,31.2705223709,0.239,32.2083599617,0.24,-0.013
0202-172,1997,3,31.2403097934,0.244,-17.0221778701,0.518,-0.047
0204-224,1997,2,31.5836397435,0.429,-22.2054601289,0.773,0.142
0205-010,1997,1,32.1097745191,0.221,-0.7956367817,0.44,-0.126
0208-512,1997,34,32.6925019339,0.679,-51.0171922715,0.541,0.16
0212+735,1997,2,34.3783896451,0.911,73.8257282419,0.278,-0.209
0213-026,1997,1,33.9250719508,0.219,-2.3824308252,0.446,-0.025
0214-085,1997,1,34.2610929036,0.261,-8.3478749762,0.582,-0.182
0215+015,1997,3,34.4539782234,0.399,1.7471385534,0.855,-0.124
0215-167,1997,1,34.4885394496,0.533,-16.5195761174,0.831,0.541
0217-189,1997,2,34.8381738983,0.372,-18.710763234,0.705,0.248
0218-133,1997,1,35.1175732128,0.557,-13.0886294122,0.881,0.378
0218-220,1997,2,35.1464588433,0.441,-21.8533555305,0.898,0.041
0219+428,1997,1,35.6650480144,0.19,43.0354996755,0.173,-0.019
0219-164,1997,1,35.5030208351,0.542,-16.254596654,0.828,0.542
0220-349,1997,1,35.735006179,1.256,-34.6913132553,1.038,-0.195
0221+067,1997,5,36.1184508326,0.311,6.9898170843,0.642,-0.06
0224+671,1997,1,37.208548079,0.394,67.3508416967,0.188,0.156
0226-038,1997,1,37.2217134011,0.238,-3.6269790521,0.477,-0.065
0229+131,1997,117,37.9412251727,0.209,13.3818656949,0.402,-0.019
0234+285,1997,35,39.4683569189,0.137,28.8024972821,0.198,-0.194
0235+164,1997,13,39.6622088151,0.349,16.6164651403,0.642,-0.106
0237+040,1997,1,39.963595195,1.425,4.2726148852,1.659,0.143
0237-027,1997,4,39.9394677945,0.247,-2.578031603,0.467,-0.13
0237-233,1997,2,40.0340602267,0.4,-23.1543691311,0.706,0.342
0238-084,1997,34,40.2699938122,0.187,-8.2557642729,0.385,-0.153
0239+108,1997,10,40.6215452586,0.229,11.0168688771,0.412,-0.303
0240-060,1997,1,40.801956108,0.211,-5.8486931075,0.442,-0.098
0240-217,1997,2,40.6496243762,0.411,-21.5405375423,0.782,0.259
0241+622,1997,1,41.2404037101,1.926,62.468476605,0.803,0.137
0244-128,1997,1,41.7436241919,0.279,-12.6085546571,0.631,-0.316
0244-297,1997,1,41.5894218281,1.466,-29.5849781248,2.999,0.087
0245-167,1997,1,42.0322174721,0.539,-16.5295515156,0.992,0.476
0248+430,1997,2,42.8939031714,0.239,43.2543969598,0.241,0.297
0250-225,1997,2,43.1998067405,0.39,-22.3237406217,0.753,0.254
0251+785,1997,1,44.4690429063,2.167,78.7297384117,0.306,-0.194
0253-218,1997,2,44.0534953574,0.413,-21.6247626687,0.926,0.103
0256+075,1997,5,44.8628193077,0.243,7.7943453952,0.438,-0.073
0256-005,1997,1,44.868817324,0.197,-0.3333262981,0.399,-0.179
0300+470,1997,2,45.8968426402,0.314,47.2711876425,0.302,-0.101
0305+039,1997,5,47.1092658831,0.454,4.1109168216,1.821,-0.478
0306+102,1997,8,47.2650979074,0.243,10.487872458,0.44,-0.181
0309+411,1997,1,48.2581756501,0.23,41.3336621716,0.198,-0.104
0313-171,1997,1,48.8653264148,1.089,-16.9415866639,1.603,0.353
0316+413,1997,5,49.950667998,3.301,41.5116970632,3.241,0.094
0317+188,1997,2,49.9635698225,0.43,19.0253583642,0.752,-0.509
0319+121,1997,2,50.4712646647,0.178,12.3538763715,0.32,-0.154
0323-244,1997,2,51.305602574,0.401,-24.2633481645,0.787,0.247
0325-222,1997,2,51.9996832807,0.437,-22.0351101361,0.864,0.216
0326+277,1997,2,52.4902893111,0.226,27.9376387329,0.272,0.062
0327-241,1997,2,52.4753146859,0.356,-23.9524372332,0.677,0.262
0329-110,1997,1,52.9614858873,0.332,-10.8654176498,0.796,-0.354
0331+022,1997,2,53.5414504108,2.951,2.4360134103,2.297,0.45
0333+321,1997,4,54.1254483074,0.22,32.3081506852,0.267,-0.014
0334-131,1997,1,54.1459825747,0.229,-13.0346277522,0.521,-0.149
0335-122,1997,1,54.4810484396,2.05,-12.0679282901,3.849,0.363
0336-019,1997,68,54.8789072802,0.141,-1.7766121216,0.383,0.097
0338-214,1997,7,55.1483660405,0.445,-21.3253257108,0.854,-0.08
0341+158,1997,2,56.0965506298,0.371,15.9953802512,0.716,0.109
0341-256,1997,2,55.8313498273,1.014,-25.5048344534,2.322,0.109
0342+147,1997,2,56.2767356111,0.229,14.8970996113,0.354,0.014
0346+800,1997,1,58.6921912789,3.059,80.158013302,0.517,-0.588
0346-163,1997,1,57.1636280365,0.454,-16.1715980661,0.992,0.646
0346-279,1997,1,57.1589355295,0.306,-27.8204350783,0.575,-0.071
0347-211,1997,2,57.490944335,0.329,-21.0465950372,0.646,0.284
0348-120,1997,1,57.7957373239,0.361,-11.8896291681,0.884,-0.385
0355+508,1997,1,59.873947077,0.258,50.96393386,0.156,0.082
0355-079,1997,1,59.4303887179,0.255,-7.8540466234,0.571,-0.306
0357-263,1997,2,59.89034058,1.771,-26.2587026478,3.775,-0.256
0359-294,1997,1,60.3395151576,1.785,-29.3574533087,2.696,0.612
0402-362,1997,13,60.9739579588,0.185,-36.0838648994,0.421,0.033
0403-132,1997,3,61.3916808566,0.199,-13.1371363538,0.408,-0.125
0403-179,1997,1,61.5510188533,0.494,-17.8327578241,1.115,0.53
0405+304,1997,1,62.084906304,1.007,30.5418018718,1.696,0.561
0405-123,1997,1,61.951795929,0.181,-12.1935167102,0.331,-0.132
0405-385,1997,2,61.7459804977,0.121,-38.4411227637,0.253,0.303
0406-056,1997,1,62.2485405006,2.992,-5.4945967713,8.306,0.61
0406-127,1997,3,62.2740406352,0.222,-12.6467066965,0.481,-0.169
0407-170,1997,1,62.405558558,2.561,-16.9265366239,4.488,-0.607
0409+229,1997,3,63.1819453015,0.485,23.0848478246,0.813,-0.535
0413-210,1997,2,64.0181654507,0.316,-20.9409773467,0.621,0.262
0414-189,1997,3,64.152268503,0.216,-18.8523167278,0.403,0.0
0418-151,1997,1,65.0766390146,0.414,-15.0240492651,1.056,0.633
0420+417,1997,2,65.9833741259,0.279,41.8340868304,0.202,0.221
0420-014,1997,10,65.8158363917,0.259,-1.3425182268,0.495,-0.101
0422+004,1997,1,66.1951751879,0.407,0.6017586233,1.435,-0.552
0423+051,1997,1,66.652517147,0.211,5.3055200188,0.397,-0.204
0423+233,1997,2,66.7322282551,0.475,23.4610094601,0.882,-0.14
0423-163,1997,1,66.4732194228,2.818,-16.2111804603,4.577,0.571
0426+273,1997,5,67.4706698415,0.274,27.410521172,0.364,-0.159
0430+052,1997,9,68.2962312348,0.074,5.3543389074,0.198,-0.06
0430+289,1997,7,68.4076244009,0.26,29.0987435761,0.371,-0.118
0432-148,1997,1,68.5792713028,0.402,-14.7153773084,1.074,0.61
0434-188,1997,4,69.2561781091,0.254,-18.7468372662,0.477,-0.129
0436-089,1997,1,69.6578191931,2.165,-8.8059747546,2.058,0.304
0436-129,1997,1,69.6459209948,0.204,-12.8509332112,0.449,-0.141
0436-203,1997,2,69.7103727685,2.273,-20.2073317906,4.182,-0.661
0437-454,1997,1,69.7535612277,2.494,-45.3729337841,1.132,-0.376
0438-436,1997,1,70.0715849083,2.816,-43.5523901026,1.283,-0.517
0440+345,1997,1,70.8818133995,0.19,34.6851845,0.386,0.194
0440-003,1997,1,70.6610866099,0.2,-0.2953947079,0.381,-0.107
0440-285,1997,1,70.6569048398,0.337,-28.4252319375,0.638,-0.035
0446+112,1997,1,72.2819629328,0.148,11.3579434058,0.257,-0.008
0448-187,1997,2,72.6496233563,0.344,-18.6167800159,0.694,0.264
0451-282,1997,1,73.3110280746,0.289,-28.1270353524,0.505,-0.028
0454+844,1997,5,77.1765143986,2.862,84.5345955003,0.275,-0.155
0454-088,1997,1,74.334220441,0.68,-8.8181905799,1.046,0.182
0454-234,1997,87,74.2632466059,0.232,-23.4144499964,0.513,0.092
0457+024,1997,3,74.9668778075,0.217,2.4919934919,0.364,-0.089
0458-020,1997,118,75.3033744223,0.179,-1.9872933361,0.464,-0.172
0500+019,1997,2,75.838321628,0.181,2.0512989674,0.327,-0.138
0502+049,1997,1,76.3466030457,0.152,4.9952012941,0.264,0.059
0506+101,1997,1,77.3644044023,0.147,10.1957223198,0.251,-0.065
0507+179,1997,4,77.5098712674,0.42,18.0115504021,0.728,0.02
0511-220,1997,2,78.4546428936,0.317,-21.9878032102,0.637,0.197
0514-161,1997,1,79.0663723268,0.427,-16.0521208926,1.156,0.493
0521-262,1997,2,80.8269564358,0.434,-26.2359875339,1.015,0.072
0521-365,1997,4,80.741602767,0.912,-36.4585696657,1.445,0.277
0528+134,1997,110,82.7350696919,0.153,13.5319860561,0.322,-0.108
0528-250,1997,3,82.5331781962,0.331,-25.0583054272,0.638,0.142
0529+075,1997,1,83.1624936754,0.812,7.5453738481,0.912,0.136
0537-158,1997,3,84.8833756472,0.29,-15.8417560683,0.65,0.061
0537-286,1997,1,84.9761727256,0.267,-28.6655410104,0.474,-0.005
