iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,1988,1,1.5578874717,1.145,-6.3931512521,11.064,-0.71
0007+106,1988,1,2.6291932713,2.97,10.974862619,2.6,-0.181
0014+813,1988,1,4.2853143951,11.187,81.5855936075,1.266,-0.302
0016+731,1988,3,4.9407737026,1.555,73.4583385712,0.376,0.085
0019+058,1988,1,5.6351640786,6.79,6.1345267242,6.69,-0.999
0026+346,1988,1,7.309346222,2.883,34.9422941752,2.781,0.614
0047-579,1988,1,12.4978069694,3.618,-57.640931145,5.648,-0.309
0048-097,1988,5,12.6721561176,0.545,-9.4847823139,0.72,-0.085
0104-408,1988,2,16.687952098,3.21,-40.5722113968,3.224,-0.048
0106+013,1988,170,17.1615462887,0.393,1.5834213592,1.142,-0.181
0111+021,1988,3,18.4297707524,1.816,2.3714772823,6.714,-0.073
0112-017,1988,3,18.8212498997,1.85,-1.4512703046,6.812,0.582
0113-118,1988,1,19.052171238,8.738,-11.6042893801,8.206,0.147
0118-272,1988,1,20.1319318323,1.81,-27.0235146208,1.016,-0.148
0119+041,1988,4,20.486924102,2.36,4.3735376572,3.318,0.163
0119+115,1988,1,20.4233054347,21.16,11.8306776343,22.225,-1.0
0131-522,1988,1,23.274013009,3.553,-52.001099261,6.293,-0.295
0133+476,1988,2,24.2441454807,1.663,47.8580832421,0.977,0.106
0146+056,1988,2,27.3432126758,3.826,5.9315460506,5.352,-0.234
0149+218,1988,3,28.0752460752,2.051,22.1188066275,2.782,-0.183
0150-334,1988,1,28.2921685162,5.019,-33.1738487484,2.477,-0.631
0153+744,1988,2,29.395686873,5.367,74.7120085304,1.592,-0.017
0159+723,1988,1,30.8891044827,4.049,72.5482412126,0.828,0.051
0201+113,1988,3,30.944404093,1.421,11.5792793618,4.262,0.721
0202+149,1988,5,31.2100578902,1.008,15.2364010707,1.726,-0.067
0202+319,1988,1,31.2705224177,0.866,32.208360238,1.666,-0.174
0202-172,1988,1,31.2403091232,1.069,-17.0221754789,2.584,0.186
0208-512,1988,1,32.6925007335,3.869,-51.0171917204,1.883,-0.903
0212+735,1988,126,34.3783888223,0.937,73.8257282392,0.305,-0.023
0221+067,1988,1,36.1184585373,3.917,6.9898093514,3.641,-0.994
0229+131,1988,128,37.9412253161,0.269,13.3818654941,0.82,-0.284
0230-790,1988,1,37.3956170295,13.087,-78.7960012208,3.69,-0.556
0234+285,1988,65,39.4683571113,0.272,28.8024972778,0.376,-0.156
0235+164,1988,1,39.6622089206,1.004,16.6164653563,1.597,0.007
0238-084,1988,1,40.269991994,2.227,-8.2557665377,10.005,-0.075
0239+108,1988,2,40.6215347359,3.686,11.01687789,3.284,0.045
0252-549,1988,1,43.3715826538,22.113,-54.6976192392,13.297,-0.566
0256+075,1988,2,44.86281928,1.44,7.7943465051,4.694,0.588
0300+470,1988,23,45.8968426048,0.325,47.2711876068,0.235,-0.257
0308-611,1988,1,47.4837489691,4.671,-60.9775185044,4.115,-0.719
0309+411,1988,2,48.2581755989,1.21,41.3336621601,1.25,-0.31
