iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2008,2,1.1485646184,0.703,-47.6054456713,0.919,0.456
0003+380,2008,4,1.4882307466,0.171,38.3375413732,0.214,0.102
0003-066,2008,87,1.5578870692,0.22,-6.3931487602,0.5,0.135
0005-239,2008,1,2.0015394232,1.608,-23.6550426637,8.616,-0.555
0007+106,2008,4,2.629191306,0.366,10.9748622133,0.532,-0.06
0007+171,2008,2,2.6416278748,0.171,17.4052115394,0.279,-0.171
0008-264,2008,4,2.7551947455,0.343,-26.2092713271,0.454,0.214
0010+405,2008,3,3.3797092166,0.169,40.8603178482,0.171,-0.022
0014+813,2008,82,4.2853122069,1.664,81.5855934567,0.272,0.025
0016+731,2008,4,4.9407765431,0.544,73.4583382225,0.155,-0.341
0019+058,2008,3,5.6351716763,0.196,6.1345191467,0.447,0.37
0024+224,2008,1,6.8140488236,1.009,22.6994637728,1.102,-0.036
0027+056,2008,1,7.4412344714,0.883,5.9113099881,1.175,-0.419
0035+413,2008,2,9.6035150197,0.206,41.6183333482,0.207,0.029
0035-252,2008,2,9.5613980257,0.353,-24.9839540592,0.304,-0.522
0039+230,2008,2,10.5189382624,0.259,23.3336283592,0.442,0.062
0039+568,2008,1,10.5810492472,0.879,57.143496183,0.773,-0.275
0046+316,2008,2,12.1964228459,0.206,31.956967903,0.303,0.1
0047+023,2008,2,12.4301498846,0.69,2.6177160421,1.238,0.032
0047-579,2008,3,12.4978045965,0.602,-57.6409277148,0.883,0.298
0048-097,2008,65,12.6721557934,0.143,-9.4847806092,0.282,-0.095
0048-427,2008,4,12.789590925,0.757,-42.4425814724,0.941,0.074
0054+161,2008,2,14.2303930284,0.302,16.4203723224,0.425,0.174
0055-059,2008,5,14.5211096014,0.159,-5.6645217044,0.216,0.36
0059+581,2008,109,15.6906766305,0.26,58.4030935359,0.166,0.087
0104-275,2008,1,16.6086704651,20.513,-27.3032910973,24.04,0.95
0104-408,2008,102,16.6879498997,0.337,-40.5722111796,0.416,0.071
0106+013,2008,46,17.1615463344,0.163,1.5834214969,0.302,0.067
0107-610,2008,4,17.314480049,0.624,-60.8301276365,0.598,0.187
0109+224,2008,5,18.0242696763,0.218,22.744107355,0.233,0.131
0110+495,2008,2,18.3625283589,0.24,49.8066787257,0.245,-0.144
0110-668,2008,3,18.0788036648,1.441,-66.5792189976,0.844,0.371
0111+021,2008,4,18.4297705609,0.152,2.3714769654,0.654,0.259
0112-245,2008,1,18.7388601215,0.458,-24.3290776917,1.024,0.319
0113-283,2008,1,18.8495166088,7.487,-28.0820050163,2.958,0.651
0115-214,2008,2,19.4532502652,1.226,-21.1851759695,0.705,-0.252
0116-219,2008,4,19.7385925695,0.929,-21.691705446,1.044,0.005
0119+041,2008,11,20.4869237268,0.256,4.3735374606,0.592,0.015
0119+115,2008,78,20.423312712,0.12,11.8306703885,0.277,0.041
0121+560,2008,1,21.1076131512,4.049,56.3144213643,2.429,0.853
0122-514,2008,3,21.2391311723,0.516,-51.2211575642,0.979,0.442
0123+257,2008,4,21.6783025228,0.466,25.9836946668,0.559,-0.497
0124-155,2008,1,21.6412114552,0.221,-15.3094767536,0.47,-0.025
0130-171,2008,3,23.1811978599,0.763,-16.913478245,1.066,-0.113
0131-522,2008,3,23.2740108679,0.635,-52.0010958639,1.153,0.439
0133+476,2008,96,24.2441450277,0.209,47.8580833626,0.183,0.083
