iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2010,1,1.1485644729,0.358,-47.6054453691,0.33,0.055
0003-066,2010,39,1.5578870249,0.259,-6.3931487005,0.808,0.037
0007+106,2010,4,2.6291912509,0.114,10.9748623742,0.182,0.055
0007+171,2010,1,2.641631609,6.354,17.4052117796,0.492,0.727
0008-264,2010,3,2.7551948079,0.171,-26.2092713799,0.316,-0.009
0010+405,2010,5,3.3797091806,0.485,40.8603178505,0.595,-0.08
0013-005,2010,3,4.046202329,0.373,-0.2534570682,0.414,-0.218
0014+813,2010,15,4.2853124398,1.123,81.5855935097,0.173,0.0
0016+731,2010,31,4.9407764738,0.462,73.4583382096,0.14,-0.132
0019+058,2010,23,5.6351717371,0.216,6.1345191454,0.375,0.033
0025+197,2010,1,7.1242435921,0.215,20.0074290365,0.344,0.03
0035+413,2010,3,9.6035147816,0.377,41.6183334652,0.353,0.189
0035-252,2010,25,9.5613979496,0.314,-24.9839541921,0.388,-0.091
0038+319,2010,1,10.3163917587,0.259,32.1854352592,0.289,0.031
0039+230,2010,1,10.5189382368,0.211,23.3336284152,0.291,0.078
0047+023,2010,4,12.4301495626,0.235,2.6177162623,0.473,0.018
0047-579,2010,1,12.4978042337,1.296,-57.6409218438,13.739,0.416
0048-097,2010,5,12.6721558177,0.141,-9.4847805473,0.296,-0.249
0048-427,2010,8,12.7895909523,0.682,-42.4425815935,0.489,-0.178
0054+161,2010,4,14.2303930976,0.24,16.4203723905,0.371,0.096
0055-059,2010,10,14.5211097201,0.27,-5.6645217781,0.436,-0.139
0059+581,2010,55,15.6906765767,0.293,58.4030934835,0.186,0.089
0104-408,2010,72,16.6879498958,0.393,-40.5722111907,0.473,-0.05
0106+013,2010,39,17.1615462715,0.222,1.5834214567,0.442,0.15
0109+224,2010,10,18.0242696586,0.297,22.7441073696,0.373,-0.025
0110+495,2010,3,18.3625280937,0.565,49.8066785761,0.353,-0.023
0110-668,2010,1,18.0788040623,2.262,-66.579215743,8.87,0.549
0111+021,2010,7,18.4297706234,0.208,2.3714768342,0.428,0.009
0115-214,2010,18,19.4532506638,0.305,-21.1851758963,0.414,0.218
0116-219,2010,5,19.7385923954,0.242,-21.6917054903,0.393,0.005
0119+041,2010,11,20.4869236036,0.262,4.3735374613,0.441,-0.078
0119+115,2010,27,20.423312708,0.218,11.8306704045,0.463,-0.043
0127+084,2010,1,22.6151434242,0.139,8.7128257059,0.334,-0.38
0130-171,2010,1,23.1811977267,0.725,-16.9134779484,0.963,-0.027
0131-522,2010,2,23.274011113,1.624,-52.0010955829,0.862,-0.042
0133+476,2010,79,24.2441450497,0.227,47.8580833467,0.206,0.042
0134+311,2010,31,24.286390128,0.257,31.3766265309,0.293,0.153
0138-097,2010,2,25.357634063,0.275,-9.4787979729,0.542,-0.204
0148+274,2010,1,27.8631089741,0.344,27.7449428068,0.337,-0.041
0149+218,2010,1,28.0752457527,0.198,22.1188055582,0.321,0.184
0149-175,2010,1,27.9502056902,0.239,-17.331959379,0.564,0.059
0150-334,2010,1,28.2921740657,1.667,-33.1738503661,5.574,0.685
0151+474,2010,3,28.7345411196,0.365,47.7240387181,0.295,0.111
0153+744,2010,1,29.3956970681,9.369,74.7120055616,2.137,-0.839
0159+723,2010,3,30.8891036208,0.946,72.5482410447,0.279,-0.326
0201+113,2010,1,30.9444043536,0.464,11.5792806324,1.599,0.848
0202+149,2010,5,31.2100578103,0.13,15.2364011315,0.184,-0.248
0202+319,2010,6,31.2705223559,0.183,32.2083598312,0.23,0.08
0206+136,2010,5,32.3999930393,0.212,13.8668754767,0.334,0.222
0208-512,2010,8,32.6925016263,1.919,-51.0171919823,0.955,-0.718
0215+015,2010,22,34.4539781416,0.158,1.7471386149,0.274,-0.072
0219+428,2010,1,35.665047999,0.137,43.0354997853,0.161,-0.073
0221+067,2010,3,36.118451086,0.68,6.9898171678,0.463,0.5
0224+671,2010,1,37.2085477785,0.415,67.3508415086,0.159,0.259
0227-369,2010,18,37.3685378178,0.391,-36.7324505091,0.54,-0.162
0229+131,2010,31,37.9412252548,0.221,13.3818657657,0.355,0.099
0230-790,2010,1,37.3956106254,1.667,-78.7960005558,0.379,-0.617
0234+285,2010,4,39.4683569302,0.261,28.8024970115,0.35,-0.08
0234-301,2010,2,39.1298725708,0.971,-29.8987608537,0.916,0.437
0235+164,2010,39,39.6622087952,0.18,16.6164651601,0.328,0.104
0237-027,2010,31,39.9394678122,0.194,-2.5780317612,0.302,-0.001
0237-233,2010,1,40.0340589966,0.857,-23.1543696059,0.823,0.055
0239+175,2010,4,40.6011178087,0.239,17.7163469693,0.25,-0.066
0248+430,2010,1,42.893903123,0.267,43.2543971037,0.249,0.382
0250-001,2010,1,43.3376477331,0.146,0.0999853105,0.256,-0.145
0252-549,2010,1,43.3715861711,2.018,-54.6976155145,15.74,0.677
0256-005,2010,12,44.8688173069,0.165,-0.3333264785,0.274,0.044
0258-184,2010,1,45.2779770232,0.177,-18.2049505155,0.353,-0.072
0300+470,2010,6,45.8968426576,0.335,47.2711875729,0.229,-0.019
0302+625,2010,3,46.6777479747,0.482,62.7172288716,0.217,0.148
0302-623,2010,2,45.9609639536,2.781,-62.1904307896,0.613,0.489
0305+039,2010,1,47.1092657088,0.396,4.1109169007,0.277,0.095
0306+102,2010,3,47.265097883,0.875,10.4878726878,2.208,0.381
0307+380,2010,26,47.7078330267,0.244,38.2482883045,0.234,0.057
0308-611,2010,19,47.4837465438,0.62,-60.9775155393,0.338,0.106
0309+411,2010,3,48.2581753106,0.327,41.3336620305,0.19,0.092
0316+413,2010,5,49.9506758211,3.678,41.5116966865,1.42,0.239
0322+222,2010,26,51.403393169,0.194,22.4001014842,0.274,0.021
0322-230,2010,1,51.0731385463,0.212,-22.9049791415,0.484,-0.083
0325+395,2010,1,52.2096337156,0.649,39.6790464074,0.546,-0.517
0332+078,2010,8,53.722152856,0.414,8.0040055002,0.558,-0.094
0332-403,2010,17,53.5568937303,0.363,-40.1403883605,0.387,-0.14
0333+321,2010,1,54.1254486262,0.704,32.3081505071,0.841,0.019
0334-546,2010,1,53.9746863421,5.628,-54.5069699797,15.944,0.379
0336-019,2010,58,54.8789073725,0.222,-1.7766122598,0.351,0.041
0338-214,2010,10,55.1483660326,0.295,-21.3253255089,0.46,-0.098
0340+362,2010,7,55.8706349478,0.52,36.3701193907,0.53,0.119
0342+147,2010,4,56.276735569,0.231,14.8970995476,0.2,0.21
0345+460,2010,23,57.3280899612,0.245,46.1665716094,0.217,-0.024
0346-279,2010,15,57.1589357965,0.404,-27.8204349022,0.376,-0.115
0347-211,2010,10,57.4909444579,0.395,-21.0465949186,0.334,-0.047
0355+508,2010,6,59.8739472787,3.937,50.9639340392,2.135,0.135
0358+210,2010,12,60.4381919806,0.224,21.1746075104,0.306,0.011
0400+258,2010,1,60.7732754487,0.259,26.0004174563,0.371,0.405
0400-319,2010,7,60.5886083392,0.365,-31.7905402494,0.421,-0.292
0402-362,2010,4,60.9739579398,0.276,-36.0838646654,0.37,-0.16
0403-132,2010,5,61.3916807805,0.194,-13.1371363004,0.361,-0.078
0405-123,2010,1,61.9517957787,0.788,-12.1935159864,1.097,-0.01
0405-385,2010,17,61.7459805994,0.434,-38.4411227746,0.642,-0.145
0406+121,2010,1,62.3417028246,0.277,12.2944024535,0.422,0.23
0406-127,2010,2,62.2740406365,0.697,-12.6467068184,1.614,0.731
0407-199,2010,1,62.418954723,0.538,-19.8004951359,1.117,0.59
0409-280,2010,1,62.8551336742,0.256,-27.9724473143,0.528,-0.261
0414-189,2010,12,64.1522685489,0.218,-18.8523166635,0.279,0.056
0415+398,2010,14,64.8439562064,0.309,39.9247159084,0.294,0.045
0417-302,2010,1,64.9466869338,1.288,-30.173291663,2.318,-0.556
0420+022,2010,10,65.7175610138,0.17,2.3241474835,0.255,-0.026
0420+417,2010,2,65.9833741527,0.184,41.8340868898,0.16,-0.074
0420-014,2010,19,65.8158364143,0.175,-1.3425182556,0.272,-0.147
0421+023,2010,1,66.010740421,0.141,2.44517619,0.266,-0.04
0422+004,2010,8,66.1951752309,0.214,0.601758073,0.338,0.16
0422-380,2010,5,66.1760153896,0.643,-37.9391067327,0.379,0.15
0426+273,2010,3,67.4706698466,0.422,27.4105210969,0.579,0.53
0430+052,2010,1,68.2962312981,0.188,5.3543386335,0.459,0.174
0430+289,2010,22,68.4076244528,0.3,29.0987436015,0.313,0.095
0434-188,2010,6,69.2561779484,0.383,-18.7468366403,0.666,-0.09
0436-129,2010,13,69.6459208314,0.179,-12.8509329857,0.308,0.004
0437-454,2010,3,69.7535613145,0.327,-45.372934136,0.419,-0.094
0438-436,2010,1,70.0715837081,2.194,-43.5523805781,23.61,0.227
0440+345,2010,3,70.8818132478,0.293,34.6851845528,0.34,0.028
0442+389,2010,3,71.5478918372,0.301,39.0047499044,0.368,0.318
0446+112,2010,19,72.281962922,0.218,11.3579433743,0.312,-0.002
0446+462,2010,1,72.6283410651,1.867,46.3499436544,1.197,0.088
0446-265,2010,1,72.099849341,0.505,-26.4374556884,1.253,-0.691
0451-282,2010,2,73.3110283573,0.928,-28.1270350234,0.793,0.057
0454+844,2010,33,77.1765146743,2.895,84.5345955706,0.255,-0.04
0454-234,2010,53,74.2632467493,0.34,-23.4144500661,0.415,-0.056
0454-810,2010,1,72.5226677557,2.008,-81.0172864861,0.279,-0.021
0458-020,2010,49,75.3033744589,0.242,-1.9872934184,0.388,-0.039
0501-067,2010,1,75.983532815,0.587,-6.6342936253,0.982,-0.746
0502+049,2010,1,76.3466027972,0.167,4.9952010408,0.256,0.301
0503-608,2010,1,76.0070897182,4.611,-60.8312558326,12.746,0.643
0506+101,2010,11,77.3644044158,0.229,10.1957222771,0.344,-0.024
0506-612,2010,3,76.6832864283,0.992,-61.1613872868,0.589,-0.569
0507+179,2010,3,77.5098714503,0.679,18.0115503914,0.436,-0.008
0515+208,2010,7,79.5159354931,0.306,20.9145826155,0.326,-0.045
0516-621,2010,5,79.1871924826,0.702,-62.118163736,0.341,0.099
0518+165,2010,2,80.291191669,0.235,16.639458877,0.363,0.057
0521-365,2010,2,80.7416028498,1.303,-36.4585693566,0.923,0.096
0522-611,2010,1,80.6434402362,4.338,-61.1325321252,12.657,0.747
0524+034,2010,8,81.8862726472,0.153,3.5254212874,0.235,-0.263
0524-485,2010,1,81.5694640225,1.756,-48.5102201616,0.795,-0.764
0528+134,2010,36,82.7350698583,0.207,13.5319860165,0.396,-0.004
0529+483,2010,34,83.3161074252,0.226,48.3813354924,0.181,0.11
0530-727,2010,2,82.3751763855,7.406,-72.7579186685,3.137,0.109
0531-397,2010,1,83.2382728126,0.647,-39.685841186,1.464,-0.514
0534-340,2010,5,84.1184682444,0.322,-34.0198523585,0.407,0.094
0534-611,2010,2,83.649052202,0.702,-61.1019647711,0.335,0.222
0536+145,2010,20,84.9265249142,0.23,14.5626560304,0.422,0.077
0537-286,2010,22,84.9761726981,0.273,-28.6655410235,0.414,-0.067
0537-441,2010,71,84.7098398311,0.407,-44.0858163462,0.415,0.031
0539-057,2010,3,85.4086805533,1.116,-5.6970630755,1.777,0.494
0544+273,2010,12,86.8922871132,0.202,27.3657896583,0.244,0.078
0548+378,2010,17,88.0747371937,0.313,37.9070228829,0.292,-0.014
0549-575,2010,4,87.5399175797,1.011,-57.5401100334,0.738,-0.46
0552+393,2010,1,88.9859069593,0.157,39.3688329188,0.154,-0.225
0552+398,2010,37,88.8783566807,0.223,39.8136568869,0.248,-0.022
0556+238,2010,17,89.8834714203,0.186,23.8983129486,0.317,0.054
0557-454,2010,1,89.7981014023,0.375,-45.4945293969,0.872,-0.047
