iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2016,4,1.1485642325,0.368,-47.6054455448,1.314,0.375
0003+158,2016,1,1.4968238268,0.23,16.1636169956,0.271,0.147
0003-066,2016,41,1.5578870735,0.163,-6.3931488563,0.187,-0.068
0006+061,2016,1,2.2663825466,0.201,6.4725666932,0.324,0.103
0007+106,2016,4,2.629191145,0.205,10.9748630483,0.319,0.014
0008-264,2016,39,2.7551947533,0.38,-26.2092715611,0.324,0.048
0009+081,2016,1,2.8969565008,0.177,8.3987739342,0.248,0.178
0010+405,2016,8,3.3797092022,0.144,40.860318008,0.167,-0.053
0010-401,2016,1,3.2496247275,0.512,-39.9072368231,1.043,0.736
0013-005,2016,2,4.0462031299,0.375,-0.2534570634,0.488,0.13
0014+813,2016,2,4.2853116653,0.998,81.5855932828,0.154,0.087
0015+145,2016,1,4.4037659601,0.291,14.8505222113,0.433,0.234
0015-054,2016,3,4.3992360662,0.861,-5.2115998591,0.582,0.182
0016+731,2016,49,4.9407768726,0.452,73.4583381765,0.149,0.002
0017+200,2016,64,4.9077270897,0.139,20.3626789639,0.177,0.022
0017+257,2016,1,4.915752452,0.103,26.0478548416,0.145,-0.102
0019+058,2016,35,5.6351715101,0.251,6.1345192563,0.3,0.083
0021+243,2016,1,6.1138771993,0.216,24.6572859829,0.36,0.21
0025+197,2016,2,7.1242441323,0.281,20.0074274544,0.688,-0.376
0026+346,2016,2,7.3093435739,0.366,34.9422909413,0.279,0.13
0035+413,2016,4,9.6035147496,0.313,41.6183332552,0.337,0.384
0035-252,2016,2,9.5613979065,0.122,-24.9839542553,0.246,-0.301
0038-020,2016,1,10.2400482748,0.176,-1.7755627651,0.346,0.31
0044+030,2016,1,11.7746613986,0.141,3.331884772,0.32,0.055
0047+023,2016,4,12.4301497584,0.118,2.6177163057,0.216,0.028
0048-097,2016,25,12.672156014,0.289,-9.4847806914,0.304,-0.016
0048-427,2016,11,12.7895907518,0.373,-42.4425819672,0.666,0.167
0054+161,2016,12,14.2303931272,0.191,16.4203726669,0.26,0.015
0055+300,2016,1,14.4536799932,0.316,30.3524475026,0.292,-0.178
0055-059,2016,20,14.5211096083,0.218,-5.6645216293,0.411,-0.085
0059+581,2016,78,15.6906766042,0.2,58.4030935075,0.115,0.07
0100-760,2016,2,15.5777550418,4.002,-75.7810386817,1.072,0.34
0103+057,2016,1,16.4965412441,0.641,6.0164757114,1.514,0.207
0104-408,2016,87,16.6879498659,0.307,-40.5722112204,0.28,0.02
0106+013,2016,7,17.1615465405,0.196,1.5834215481,0.331,0.131
0107-610,2016,3,17.3144800403,0.647,-60.8301278122,0.734,0.559
0108+388,2016,1,17.9054863438,0.402,39.107807408,0.376,0.086
0109+200,2016,1,18.0424617046,0.121,20.3393787207,0.213,0.106
0109+224,2016,5,18.0242684015,0.418,22.7441070082,0.491,0.289
0110+495,2016,6,18.3625278809,0.258,49.8066789604,0.233,-0.224
0111+021,2016,9,18.4297707795,0.425,2.3714773252,1.046,0.087
0112-017,2016,3,18.8212499703,0.575,-1.4512714428,0.662,0.01
0113-118,2016,3,19.0521747754,0.34,-11.6042876607,0.472,0.008
0115-214,2016,40,19.4532504367,0.268,-21.1851759459,0.393,-0.109
0116-219,2016,6,19.7385926521,0.181,-21.6917058726,0.248,0.117
0119+041,2016,39,20.4869236047,0.276,4.3735375239,0.478,0.068
0119+115,2016,52,20.4233127507,0.18,11.8306702361,0.371,0.126
0119+247,2016,1,20.6617332813,0.115,25.0421646252,0.187,0.086
0127+084,2016,1,22.6151434518,0.147,8.7128254579,0.271,-0.079
0130-083,2016,1,23.1713585548,0.236,-8.0680101241,0.423,-0.216
0131-522,2016,56,23.2740104615,0.463,-52.0010960155,0.312,0.009
0133+476,2016,49,24.2441450951,0.197,47.8580834384,0.178,-0.029
0134+311,2016,37,24.2863901369,0.262,31.376626497,0.298,0.194
0134+329,2016,1,24.4220816263,2.197,33.1597518601,8.316,-0.391
0137+012,2016,2,24.9887738918,0.529,1.5294827803,0.513,-0.485
0138-097,2016,7,25.3576341299,0.164,-9.4787979805,0.145,0.1
0145+210,2016,1,26.9742620038,0.294,21.2610350784,0.48,0.366
0149+218,2016,7,28.0752459794,0.189,22.1188054296,0.176,-0.011
0151+474,2016,24,28.7345414617,0.279,47.72403906,0.222,0.065
0155-549,2016,1,29.2071340464,1.724,-54.6634722095,1.07,0.666
0159+723,2016,4,30.8891033857,0.593,72.5482406978,0.17,-0.02
0201+113,2016,22,30.9444045312,0.298,11.5792803811,0.461,-0.138
0202+149,2016,4,31.2100575435,0.214,15.2364009158,0.175,-0.021
0202+319,2016,94,31.2705223964,0.133,32.2083598019,0.138,0.065
0202-172,2016,1,31.2403193372,2.457,-17.022184275,1.183,-0.393
0203-120,2016,1,31.6086864396,0.108,-11.8443678167,0.229,-0.149
0206+136,2016,7,32.3999930658,0.102,13.8668754582,0.134,-0.01
0208-512,2016,6,32.6925020257,0.407,-51.0171919624,0.21,-0.029
0211+171,2016,2,33.687136651,0.281,17.3804199295,0.428,0.114
0212+735,2016,7,34.3783886311,0.385,73.8257281101,0.103,-0.022
0212-620,2016,1,33.5675184311,0.831,-61.8260158058,0.335,0.162
0213-026,2016,1,33.9250720704,0.081,-2.3824311938,0.162,-0.04
0215+015,2016,16,34.4539782288,0.241,1.7471385998,0.298,0.13
0221+067,2016,9,36.1184508779,0.147,6.9898171817,0.221,-0.027
0224+671,2016,1,37.2085310148,3.904,67.3508477618,0.982,-0.275
