iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002+541,2013,1,1.2681809872,0.451,54.4735900982,0.262,0.153
0002-478,2013,3,1.1485646693,0.666,-47.6054447761,4.1,0.334
0003-066,2013,41,1.5578871083,0.235,-6.3931485476,0.486,0.107
0007+106,2013,1,2.6291913846,0.251,10.9748622359,0.338,0.358
0008-264,2013,7,2.7551947257,0.351,-26.2092713805,0.366,-0.069
0010+405,2013,5,3.3797091747,0.231,40.860317844,0.244,-0.211
0013-005,2013,5,4.0462023167,0.295,-0.2534571481,0.449,-0.055
0014+813,2013,1,4.2853128826,1.774,81.5855932692,0.364,-0.276
0016+731,2013,42,4.9407766113,0.551,73.4583382145,0.164,0.082
0017+200,2013,20,4.9077270942,0.201,20.3626791097,0.247,0.021
0019+058,2013,14,5.6351717073,0.337,6.1345191928,0.606,0.075
0025+197,2013,6,7.1242436778,0.17,20.0074288488,0.278,0.115
0035+413,2013,3,9.6035149162,0.377,41.618333459,0.441,0.471
0035-252,2013,15,9.5613978548,0.246,-24.9839542215,0.446,0.267
0038-020,2013,1,10.2400483992,0.183,-1.7755624723,0.54,-0.284
0046+511,2013,2,12.4082968553,0.512,51.4704699294,0.268,-0.185
0047+023,2013,2,12.430149724,0.206,2.6177164908,0.374,0.119
0048-097,2013,43,12.6721557819,0.259,-9.4847805972,0.501,0.169
0048-427,2013,8,12.7895909891,0.762,-42.4425811931,0.974,0.282
0051+291,2013,1,13.4346811894,0.795,29.4186391776,0.801,-0.044
0054+161,2013,22,14.230393045,0.206,16.4203724022,0.312,0.08
0055-059,2013,16,14.5211096198,0.258,-5.6645218098,0.519,0.042
0059+581,2013,84,15.69067653,0.303,58.4030934939,0.185,0.077
0104-408,2013,42,16.687949859,0.46,-40.5722112768,0.526,0.101
0106+013,2013,10,17.1615462617,0.276,1.5834213944,0.265,0.175
0106+315,2013,1,17.366196463,0.245,31.8322356682,0.281,0.044
0107-610,2013,3,17.3144799387,1.479,-60.8301279177,1.941,0.83
0109+224,2013,2,18.0242697976,0.209,22.7441075738,0.43,0.3
0110+495,2013,7,18.3625283777,0.312,49.8066786021,0.265,0.127
0111+021,2013,6,18.4297706112,0.352,2.3714767458,0.316,0.051
0114-211,2013,1,19.2141858827,4.827,-20.8685770897,8.221,-0.644
0115-214,2013,44,19.4532505749,0.312,-21.1851758743,0.404,0.001
0116-219,2013,4,19.7385923337,0.426,-21.6917057396,0.373,0.4
0119+041,2013,29,20.486923727,0.298,4.3735373774,0.725,0.044
0119+115,2013,58,20.423312744,0.198,11.8306705206,0.414,0.127
0123+257,2013,7,21.6783027822,0.575,25.9836950106,1.578,0.467
0123+731,2013,1,21.7696510187,1.984,73.3868542542,0.51,-0.318
0131-522,2013,15,23.2740104587,0.47,-52.0010959307,0.36,-0.072
0133+476,2013,65,24.244145034,0.24,47.8580833748,0.216,-0.078
0134+311,2013,29,24.286390144,0.244,31.3766265004,0.363,0.339
0136-059,2013,1,24.7160469115,0.22,-5.6689563501,0.508,0.102
0137+012,2013,4,24.9887741107,0.29,1.5294830466,0.568,-0.139
0138-097,2013,2,25.3576341287,0.259,-9.4787986154,0.546,-0.269
0144+584,2013,1,26.9439199015,2.053,58.6791589246,0.939,-0.38
0146+056,2013,7,27.3432120431,0.371,5.9315470519,1.014,0.31
0148-177,2013,1,27.7753473456,0.204,-17.5457552448,0.435,0.156
0149+218,2013,9,28.0752460134,0.525,22.118805543,0.432,0.382
0151+474,2013,7,28.7345411836,0.294,47.7240387216,0.283,0.054
0159+723,2013,5,30.8891038665,0.708,72.5482409316,0.223,-0.014
0201+113,2013,22,30.944404485,0.249,11.5792805328,0.422,0.111
0202+149,2013,9,31.2100578775,0.268,15.236400998,0.323,-0.149
0202+319,2013,24,31.2705223503,0.153,32.2083598636,0.177,0.032
0203+625,2013,1,31.7625706568,0.671,62.770019292,0.38,0.539
0206+136,2013,2,32.3999930098,0.187,13.8668754677,0.305,-0.194
0206-625,2013,1,32.0048792249,2.597,-62.2765368836,1.381,-0.014
0208-512,2013,15,32.6925017665,0.399,-51.0171922474,0.298,0.078
0211+171,2013,2,33.6871369215,0.648,17.3804204774,1.343,-0.435
0212+735,2013,5,34.3783888754,0.658,73.8257282172,0.183,-0.135
