iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003+380,2000,1,1.488230621,0.753,38.337541518,0.627,-0.356
0003-066,2000,74,1.5578869564,0.174,-6.3931487655,0.413,-0.013
0014+813,2000,57,4.2853119384,1.084,81.5855934731,0.176,0.047
0016+731,2000,1,4.9407763088,0.831,73.4583381208,0.248,0.161
0019+058,2000,1,5.635171716,1.068,6.1345188635,1.386,-0.006
0019+451,2000,1,5.5275474057,0.361,45.4260732114,0.493,0.085
0024+597,2000,1,6.7636927742,0.58,59.9813777416,0.339,0.129
0034+108,2000,1,9.3585057606,0.388,11.1641467001,1.338,-0.358
0044+566,2000,1,11.7517864705,0.653,56.9617767041,0.645,0.187
0046+316,2000,1,12.1964227308,0.243,31.9569680352,0.413,-0.121
0047+023,2000,1,12.4301496002,0.409,2.6177189887,1.978,-0.304
0048-097,2000,88,12.672155716,0.154,-9.4847806533,0.39,-0.038
0051+679,2000,1,13.573422912,7.726,68.1864379581,1.669,-0.94
0055+300,2000,3,14.4536809478,0.806,30.3524475985,0.648,-0.592
0059+581,2000,90,15.6906765839,0.262,58.4030934909,0.178,0.009
0104-408,2000,51,16.6879498639,0.307,-40.5722112504,0.587,0.469
0106+013,2000,25,17.1615462365,0.283,1.5834213693,0.508,-0.098
0108+388,2000,1,17.9054862131,0.341,39.1078061999,0.282,0.101
0109+224,2000,1,18.0242695602,0.291,22.7441071606,1.314,0.169
0111+021,2000,4,18.4297704178,0.152,2.3714763112,0.413,-0.532
0118-272,2000,1,20.1319298027,0.377,-27.023514833,0.75,-0.694
0119+041,2000,67,20.4869237443,0.174,4.3735371902,0.36,-0.261
0119+115,2000,63,20.4233126172,0.111,11.8306702434,0.253,-0.072
0133+476,2000,60,24.2441449536,0.162,47.8580833283,0.165,-0.029
0138-097,2000,1,25.3576340607,0.141,-9.4787983833,0.341,0.072
0146+056,2000,4,27.3432120531,0.398,5.9315469034,0.859,-0.355
0148+274,2000,1,27.8631087661,0.13,27.7449422729,0.157,-0.017
0151+474,2000,1,28.73454142,0.972,47.7240387805,0.799,0.025
0159+418,2000,1,30.6818895162,1.137,42.0878707393,0.477,-0.086
0159+723,2000,1,30.8891041819,0.293,72.5482409396,0.086,0.026
0201+113,2000,23,30.9444042899,0.111,11.5792802423,0.272,-0.288
0202+149,2000,37,31.2100578369,0.118,15.2364009018,0.235,-0.067
0202+319,2000,3,31.270521964,0.163,32.2083595775,0.132,0.048
0202-172,2000,1,31.240309723,0.118,-17.0221781851,0.291,-0.093
0208-512,2000,7,32.6925020867,1.066,-51.0171932138,0.685,-0.126
0212+735,2000,3,34.3783892892,0.658,73.8257282415,0.189,0.077
0215+015,2000,2,34.4539779976,0.051,1.7471384181,0.193,0.135
0221+067,2000,2,36.1184507248,0.302,6.9898171341,0.574,-0.001
0229+131,2000,90,37.9412251486,0.221,13.3818655644,0.393,-0.073
0234+285,2000,36,39.4683569705,0.094,28.8024971759,0.169,-0.068
0235+164,2000,64,39.6622087237,0.14,16.6164651368,0.271,-0.068
0237+040,2000,1,39.9635959581,0.871,4.2726141854,1.139,0.109
0237-027,2000,2,39.939467841,0.071,-2.5780319938,0.194,0.039
0237-233,2000,1,40.0340600367,1.077,-23.1543693578,1.689,0.389
0238-084,2000,19,40.2699936035,0.167,-8.2557647454,0.385,-0.011
0239+108,2000,4,40.621545239,0.489,11.016868775,0.87,-0.331
0256+075,2000,2,44.8628193158,0.85,7.794345814,1.257,0.454
0259+121,2000,1,45.6272781689,0.21,12.3157646881,0.29,-0.128
0300+470,2000,3,45.896842356,0.488,47.2711875962,0.453,0.052
0302+625,2000,1,46.6777488161,1.849,62.7172295656,1.295,0.352
0305+039,2000,1,47.1092659609,0.292,4.1109170142,0.477,-0.064
0306+102,2000,3,47.265097806,0.259,10.4878721906,0.426,-0.095
0309+411,2000,1,48.2581753408,0.104,41.3336619777,0.175,0.28
0316+413,2000,7,49.9506478369,7.679,41.5116862138,6.785,-0.12
0317+188,2000,4,49.96356963,0.553,19.0253586355,0.872,-0.285
0319+121,2000,2,50.4712645536,0.338,12.353876302,0.692,-0.276
0322+222,2000,10,51.4033931704,0.311,22.4001015435,0.476,-0.052
0333+321,2000,2,54.1254482217,0.466,32.3081506249,0.407,-0.233
0334-546,2000,1,53.974683596,12.879,-54.5069751416,5.99,-0.94
0336-019,2000,64,54.878907395,0.108,-1.7766124063,0.304,0.097
0338-214,2000,1,55.148365837,0.692,-21.3253257479,0.777,0.49
0340+362,2000,1,55.8706353265,0.203,36.3701204709,0.453,-0.253
0341+158,2000,2,56.0965506541,0.152,15.9953802978,0.204,0.019
0342+147,2000,1,56.2767353357,1.107,14.8970993337,1.236,0.247
0355+508,2000,5,59.87395281,15.563,50.9639370686,9.907,-0.052
0400+258,2000,3,60.773275226,0.433,26.0004175766,0.524,-0.253
0402-362,2000,37,60.9739579285,0.274,-36.0838648221,0.63,0.353
0403-132,2000,2,61.3916806502,0.155,-13.1371365155,0.342,0.404
