iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0001-120,2004,2,1.0204786862,0.788,-11.8162154373,1.14,0.447
0002-478,2004,3,1.148564695,0.668,-47.6054456041,0.95,0.16
0003+380,2004,2,1.4882309068,0.262,38.3375413775,0.267,0.145
0003-066,2004,73,1.5578870337,0.161,-6.3931486745,0.352,0.013
0007+106,2004,3,2.6291912684,0.337,10.9748624277,0.821,-0.149
0007+171,2004,2,2.6416277492,0.218,17.405211755,0.472,-0.145
0008-264,2004,2,2.7551946471,1.033,-26.2092719409,1.213,-0.434
0009+655,2004,1,3.1569665544,6.275,65.853006042,2.663,0.042
0010+405,2004,2,3.3797091394,0.276,40.8603179567,0.37,0.04
0014+813,2004,106,4.2853122799,1.216,81.5855935015,0.191,-0.01
0016+731,2004,3,4.9407765766,0.341,73.4583382053,0.102,0.041
0021+243,2004,3,6.1138772827,0.38,24.6572860321,0.376,-0.013
0021-084,2004,1,6.0028043303,3.154,-8.1861287633,5.905,-0.121
0022-423,2004,1,6.179122227,1.348,-42.0344250235,2.707,-0.819
0026-015,2004,1,7.2541083307,0.524,-1.228266746,0.76,0.284
0027-024,2004,2,7.6325985465,0.271,-2.1989255504,0.65,-0.147
0029-147,2004,2,7.9850487613,0.946,-14.438706718,1.799,-0.462
0035+413,2004,2,9.6035150298,0.235,41.6183333582,0.36,0.429
0037+139,2004,2,9.9150815881,0.299,14.1993211523,0.687,0.122
0037-593,2004,1,10.0326994711,7.784,-59.0646559266,34.224,-0.02
0039+230,2004,3,10.5189382382,0.11,23.3336283563,0.149,-0.026
0042+186,2004,1,11.1759494122,0.52,18.9180653005,1.187,0.517
0043+246,2004,1,11.5326070937,0.285,24.9423680102,0.404,0.104
0046+063,2004,2,12.2446793573,0.635,6.6684656308,1.294,0.295
0046+316,2004,2,12.1964228857,0.113,31.9569680069,0.168,0.032
0047-579,2004,4,12.4978046564,0.66,-57.6409277643,0.479,0.113
0048-097,2004,27,12.6721557789,0.138,-9.4847805931,0.308,-0.119
0048-427,2004,2,12.7895906862,2.347,-42.442581718,1.922,0.064
0054+161,2004,1,14.2303928948,0.246,16.4203726052,0.418,0.118
0055+060,2004,2,14.6408517555,0.63,6.3350202779,1.347,-0.224
0055+300,2004,4,14.4536812266,0.32,30.3524477301,0.453,-0.034
0056-001,2004,1,14.7729787561,0.109,0.1143392716,0.312,0.031
0059+163,2004,2,15.4904980547,0.686,16.6613756242,2.666,-0.338
0059+581,2004,125,15.6906766299,0.214,58.4030935217,0.153,0.017
0104-408,2004,22,16.6879501172,0.28,-40.572211176,0.445,0.003
0106+013,2004,45,17.161546295,0.14,1.5834214911,0.257,0.008
0107-610,2004,3,17.3144801909,0.874,-60.8301277153,0.629,0.266
0108+388,2004,1,17.9054865755,0.307,39.1078066897,0.268,0.236
0108-170,2004,1,17.6479648765,3.226,-16.8076949905,5.135,0.56
0109+224,2004,2,18.0242696492,0.283,22.7441073222,0.351,-0.132
0110+495,2004,2,18.3625283947,0.193,49.8066786263,0.151,-0.085
0110-668,2004,1,18.0788032625,2.93,-66.5792185696,1.996,0.58
0111+021,2004,2,18.4297706022,0.123,2.3714767647,0.271,-0.117
0113-310,2004,1,18.9437729113,0.479,-30.8220555134,0.926,-0.397
0116-219,2004,1,19.7385932763,1.173,-21.69170312,4.952,0.76
0118-272,2004,1,20.1319305832,0.98,-27.0235149493,1.046,-0.025
0119+041,2004,8,20.4869235893,0.162,4.3735373037,0.348,-0.291
0119+115,2004,89,20.4233126639,0.161,11.8306702641,0.391,-0.1
0119+296,2004,2,20.6892921335,0.354,29.9035118357,0.573,-0.026
0122-345,2004,1,21.089414054,0.678,-34.2726261833,1.322,-0.44
0123+257,2004,2,21.678302705,0.099,25.9836944804,0.154,-0.103
0123-226,2004,1,21.5625066139,0.366,-22.3760003619,0.755,-0.325
0130-171,2004,4,23.1811978089,1.082,-16.9134789358,1.582,-0.027
0130-447,2004,1,23.2536125485,4.838,-44.5121926763,22.61,-0.258
0131-522,2004,4,23.2740106879,0.557,-52.0010959944,0.613,0.394
0133+476,2004,121,24.2441450619,0.182,47.8580833661,0.182,0.015
0135-247,2004,2,24.4097769548,2.953,-24.5149684898,1.697,0.186
0138-097,2004,3,25.3576338713,0.171,-9.478798497,0.328,-0.074
0140+120,2004,2,25.8795514237,1.455,12.2619261858,1.155,0.22
0147-076,2004,1,27.5112693844,11.485,-7.4301173586,13.068,0.662
