iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002+200,2002,1,1.1489930291,0.349,20.3284216461,0.823,0.013
0002-478,2002,2,1.1485651227,1.11,-47.6054456461,1.167,-0.527
0003-066,2002,89,1.5578869267,0.165,-6.3931486576,0.361,-0.137
0003-302,2002,1,1.50468043,2.092,-29.9305816535,3.856,0.798
0005+114,2002,1,2.0034931571,0.677,11.7335486589,1.093,-0.087
0006+061,2002,1,2.2663828102,0.316,6.4725668585,0.835,0.054
0007+171,2002,3,2.6416282438,4.086,17.4052110286,3.347,-0.665
0008-264,2002,1,2.7551910434,19.305,-26.209267624,11.554,-0.955
0008-307,2002,1,2.6489265664,1.612,-30.4631709404,3.073,0.693
0008-421,2002,2,2.7188226654,4.007,-41.8863281461,13.459,0.527
0010-401,2002,2,3.2496240167,1.033,-39.9072378899,1.39,0.259
0012+610,2002,1,3.703300988,1.492,61.2954285159,0.908,0.162
0014+813,2002,85,4.2853120307,1.098,81.5855935226,0.162,0.071
0017-307,2002,1,4.9278135999,0.652,-30.5220415791,0.934,-0.066
0019+058,2002,1,5.6351717038,0.094,6.1345190576,0.226,0.01
0021+243,2002,1,6.113877408,0.388,24.65728624,0.841,0.037
0022-423,2002,2,6.1791227502,2.701,-42.0344267402,9.366,-0.086
0023-263,2002,1,6.4548179243,0.933,-26.0368368833,1.587,0.276
0024+092,2002,1,6.7741401933,0.621,9.4993783737,0.916,0.153
0028-396,2002,1,7.8513857849,20.939,-39.3803857573,35.585,0.825
0032+612,2002,1,8.855454654,13.123,61.5085448557,1.76,-0.085
0033+142,2002,1,9.1462879738,0.427,14.5676725281,0.934,-0.035
0037+139,2002,3,9.9150814945,0.832,14.1993212483,0.717,-0.501
0037-329,2002,1,10.0730863092,1.125,-32.7243960461,1.668,-0.263
0038-326,2002,1,10.1277288975,4.197,-32.4223161763,11.307,0.611
0046-315,2002,1,12.3454194732,3.321,-31.2742559295,9.743,0.717
0047-579,2002,1,12.4978016542,7.85,-57.6409264813,2.496,-0.813
0048-097,2002,106,12.6721557339,0.193,-9.4847805706,0.402,-0.046
