iers_name, num_cln, num_outl, outl_ra, outl_dec, ra, dec, pmra, pmdec, pmra_err, pmdec_err, pmra_pmdec_cor
0000+212,   5,   0,   0,   0,   0.831,  21.496,  -0.01385,  +0.03852, 0.01629, 0.03592,-0.37829
0000-197,   6,   0,   0,   0,   0.828, -19.456,  +0.00093,  -0.07886, 0.01230, 0.02686,-0.13338
0000-199,   5,   0,   0,   0,   0.816, -19.697,  +0.09049,  -0.16586, 0.03328, 0.08716,-0.22233
0001+459,   5,   0,   0,   0,   1.067,  46.255,  -0.00369,  +0.02845, 0.00594, 0.01628, 0.08162
0002+051,   7,   1,   0,   1,   1.334,   5.403,  -0.00479,  +0.01980, 0.04805, 0.06229, 0.02397
0002+200,   5,   0,   0,   0,   1.149,  20.328,  -0.01172,  +0.02436, 0.00906, 0.01307, 0.03911
0002+541,   2,   3,   3,   0,   1.268,  54.474,,,,,
0002-350,   5,   0,   0,   0,   1.275, -34.764,  -0.05692,  +0.20016, 0.07784, 0.24462, 0.36089
0002-478,  58,  10,   9,   1,   1.149, -47.605,  -0.01074,  +0.00551, 0.00643, 0.01566, 0.26602
0003+123,   4,   1,   1,   0,   1.596,  12.598,,,,,
0003+340,   5,   0,   0,   0,   1.531,  34.372,  +0.01360,  +0.01560, 0.01510, 0.03876, 0.00937
0003+380,  26,   4,   4,   0,   1.488,  38.338,  -0.00745,  -0.00308, 0.00498, 0.00822,-0.14473
0003-066,1572, 123,  60,  78,   1.558,  -6.393,  +0.00051,  -0.00325, 0.00070, 0.00091,-0.02469
0003-302,   5,   0,   0,   0,   1.505, -29.931,  +0.04923,  -0.11774, 0.06026, 0.15358, 0.64300
0004+240,   5,   0,   0,   0,   1.703,  24.377,  -0.01737,  -0.00468, 0.02393, 0.04069, 0.11934
0005+114,   5,   0,   0,   0,   2.003,  11.734,  -0.04865,  -0.01293, 0.02511, 0.03750,-0.15265
0005+568,   4,   1,   0,   1,   1.952,  57.103,,,,,
0005+683,   4,   2,   2,   0,   2.139,  68.623,,,,,
0005-239,   8,   0,   0,   0,   2.002, -23.655,  -0.02651,  +0.04712, 0.01266, 0.02943,-0.66787
0005-262,   6,   0,   0,   0,   2.109, -25.987,  -0.00150,  +0.02359, 0.01455, 0.03909, 0.31873
0006+061,   5,   0,   0,   0,   2.266,   6.473,  -0.00934,  +0.03209, 0.01276, 0.02819, 0.07831
0006+397,   4,   1,   1,   0,   2.267,  40.030,,,,,
0006-363,   6,   0,   0,   0,   2.140, -36.024,  -0.23113,  +0.00275, 0.10877, 0.50765, 0.52737
0007+016,   5,   0,   0,   0,   2.494,   1.965,  +0.07565,  +1.49404, 0.73497, 1.20942,-0.17718
0007+171,  18,  11,  11,   0,   2.642,  17.405,  +0.04453,  -0.01789, 0.01443, 0.02576, 0.19526
0007+439,   4,   1,   1,   0,   2.625,  44.212,,,,,
0007-048,   7,   0,   0,   0,   2.502,  -4.563,  -0.06056,  -0.06305, 0.04656, 0.09336,-0.02134
0007-325,   6,   0,   0,   0,   2.398, -32.277,  -0.02657,  +0.02400, 0.03102, 0.07386,-0.72503
0008+006,   5,   1,   0,   1,   2.877,   0.964,  +0.05581,  -0.08933, 0.01976, 0.03877, 0.05032
0008+704,   4,   1,   1,   0,   2.883,  70.759,,,,,
0008-222,   5,   0,   0,   0,   2.724, -21.951,  -0.00587,  +0.00435, 0.00903, 0.02420,-0.25078
0008-264, 332,  19,  11,  11,   2.755, -26.209,  -0.00804,  +0.04327, 0.00548, 0.00744,-0.15863
0008-307,   5,   0,   0,   0,   2.649, -30.463,  -0.04453,  +0.07253, 0.03298, 0.09312, 0.43382
0008-311,   5,   0,   0,   0,   2.645, -30.904,  +0.05987,  -0.02413, 0.04013, 0.12397,-0.12219
0008-421,   4,   7,   6,   4,   2.719, -41.886,,,,,
0009+081,   7,   0,   0,   0,   2.897,   8.399,  +0.02957,  -0.07445, 0.02867, 0.03675,-0.06891
0009+467,   5,   0,   0,   0,   3.122,  47.076,  +0.01089,  -0.04531, 0.02547, 0.05993,-0.21498
0009+655,   2,   3,   3,   1,   3.157,  65.853,,,,,
0009-148,   7,   0,   0,   0,   2.919, -14.568,  -0.01082,  -0.05567, 0.03762, 0.06412, 0.27476
0010+336,   5,   0,   0,   0,   3.197,  33.894,  -0.04791,  +0.04928, 0.01785, 0.03581,-0.50439
0010+405,  89,   5,   5,   0,   3.380,  40.860,  +0.00092,  +0.00067, 0.00167, 0.00318,-0.18425
0010+463,   5,   0,   0,   0,   3.319,  46.602,  -0.03744,  +0.04304, 0.02963, 0.04586,-0.43444
0010-401,  16,   3,   1,   2,   3.250, -39.907,  -0.00287,  +0.06937, 0.01533, 0.05007, 0.19718
0011+189,   5,   0,   0,   0,   3.485,  19.178,  +0.00297,  +0.01876, 0.01110, 0.02620, 0.05259
0011-046,   6,   0,   0,   0,   3.476,  -4.398,  +0.03768,  -0.02448, 0.02207, 0.03840,-0.31426
0012+319,   5,   0,   0,   0,   3.776,  32.270,  +0.01026,  -0.01561, 0.00979, 0.02187,-0.22440
0012+610,   3,   2,   2,   0,   3.703,  61.295,,,,,
0012-184,   5,   0,   0,   0,   3.760, -18.214,  -0.00703,  +0.02222, 0.00936, 0.02389, 0.11757
0013-005,  91,   2,   1,   2,   4.046,  -0.253,  -0.00270,  -0.00711, 0.00235, 0.00280,-0.75146
0013-184,   5,   0,   0,   0,   3.893, -18.124,  -0.00389,  +0.03857, 0.04546, 0.10835,-0.30421
0014+813, 416, 918, 903,  91,   4.285,  81.586,  -0.00038,  +0.00318, 0.00064, 0.00486,-0.03317
0015+529,   3,   2,   2,   0,   4.466,  53.205,,,,,
0015-054,   6,   0,   0,   0,   4.399,  -5.212,  -0.00061,  -0.00906, 0.03272, 0.07084,-0.27686
0015-280,   5,   0,   0,   0,   4.496, -27.806,  -0.10841,  +0.18101, 0.04656, 0.13440, 0.27125
0016+731, 287, 808, 794,  90,   4.941,  73.458,  -0.00124,  +0.00256, 0.00030, 0.00102,-0.05229
0016-223,   6,   0,   0,   0,   4.845, -22.091,  +0.15567,  -0.08812, 0.09547, 0.26533,-0.53039
0017+200, 381,  52,  33,  25,   4.908,  20.363,  -0.00839,  +0.00236, 0.00216, 0.00228,-0.00996
0017+257,   5,   0,   0,   0,   4.916,  26.048,  +0.00759,  -0.05368, 0.00642, 0.01586,-0.27040
0017-307,   5,   0,   0,   0,   4.928, -30.522,  -0.03180,  -0.02308, 0.01782, 0.05229, 0.03632
0018+715,   5,   0,   0,   0,   5.262,  71.839,  +0.01494,  -0.00524, 0.01139, 0.04649,-0.26504
0018+729,   3,   2,   2,   0,   5.364,  73.212,,,,,
0019+058, 393,  20,  13,  11,   5.635,   6.135,  -0.00122,  -0.00134, 0.00196, 0.00256,-0.04238
0020+015,   5,   0,   0,   0,   5.659,   1.784,  +0.50562,  +0.11736, 0.14121, 0.22698, 0.17202
0020+446,   5,   0,   0,   0,   5.898,  44.943,  -0.00934,  +0.00808, 0.01160, 0.03345, 0.27845
0021+243,   6,   1,   0,   1,   6.114,  24.657,  -0.00833,  -0.00049, 0.01045, 0.01722,-0.07926
0021+464,   5,   0,   0,   0,   6.090,  46.735,  +0.01250,  +0.01334, 0.01302, 0.04408, 0.06748
0021-084,   7,   0,   0,   0,   6.003,  -8.186,  +0.00905,  +0.05281, 0.02297, 0.05307, 0.01352
0022+390,   4,   1,   1,   0,   6.359,  39.327,,,,,
0022-044,   7,   0,   0,   0,   6.192,  -4.200,  +0.04490,  +0.05016, 0.02924, 0.06081,-0.18944
0022-227,   5,   0,   0,   0,   6.351, -22.463,  -0.02812,  -0.04433, 0.02804, 0.07580,-0.14003
0022-423,   6,   6,   5,   4,   6.179, -42.034,  +0.20352,  -0.06700, 0.05986, 0.06084,-0.48622
0023-263,   5,   0,   0,   0,   6.455, -26.037,  +0.04207,  +0.02650, 0.05537, 0.13110, 0.36999
0023-354,   6,   2,   2,   0,   6.568, -35.214,  +0.22774,  -0.19652, 0.13465, 0.27182, 0.10399
0024+092,   5,   0,   0,   0,   6.774,   9.499,  +0.06690,  +0.07961, 0.02943, 0.04010, 0.14871
0024+224,   7,   0,   0,   0,   6.814,  22.699,  -0.00614,  -0.02568, 0.01595, 0.02086,-0.03401
0024-114,   4,   1,   1,   0,   6.714, -11.215,,,,,
0025+197, 127,   5,   3,   2,   7.124,  20.007,  -0.00598,  +0.00055, 0.00375, 0.00534,-0.04132
0025+449,   5,   0,   0,   0,   6.926,  45.249,  +0.24680,  -0.17979, 0.15245, 0.30266,-0.44058
0026+048,   4,   2,   2,   0,   7.265,   5.160,,,,,
0026+346,  10,   8,   7,   4,   7.309,  34.942,  -0.12834,  -0.04974, 0.05103, 0.04214, 0.26917
0026-015,   7,   0,   0,   0,   7.254,  -1.228,  -0.02576,  +0.02238, 0.02341, 0.03461, 0.23354
0027+056,  10,   0,   0,   0,   7.441,   5.911,  +0.01478,  -0.02229, 0.00733, 0.01432,-0.26659
0027+703,   4,   1,   1,   0,   7.560,  70.628,,,,,
0027-024,   4,   1,   0,   1,   7.633,  -2.199,,,,,
0027-426,   3,   2,   1,   1,   7.573, -42.413,,,,,
0028-396,   5,   0,   0,   0,   7.851, -39.380,  -0.18949,  -0.00145, 0.12558, 0.48343,-0.49713
0029-147,   5,   0,   0,   0,   7.985, -14.439,  -0.07820,  +0.09027, 0.05795, 0.12059,-0.43092
0030+196,   3,   2,   2,   0,   8.160,  19.898,,,,,
0032+612,   5,   0,   0,   0,   8.855,  61.509,  -0.02864,  -0.00894, 0.01276, 0.02965, 0.26669
0032-011,   5,   0,   0,   0,   8.683,  -0.904,  -0.01663,  -0.05538, 0.04083, 0.08657, 0.09056
0033+098,   6,   0,   0,   0,   9.099,  10.133,  +0.39174,  +0.07312, 0.16034, 0.11524, 0.10920
0033+142,   5,   0,   0,   0,   9.146,  14.568,  -0.00336,  -0.06325, 0.02576, 0.04592,-0.19427
0033+143,   5,   0,   0,   0,   8.934,  14.634,  -0.02409,  +0.06252, 0.01834, 0.04094, 0.06392
0033-088,   6,   0,   0,   0,   8.943,  -8.598,  -0.01156,  +0.04504, 0.02163, 0.05319,-0.24442
0034+078,   7,   0,   0,   0,   9.384,   8.137,  -0.01888,  -0.01545, 0.01518, 0.03097,-0.18426
0034+108,   5,   0,   0,   0,   9.359,  11.164,  +0.02077,  +0.00246, 0.00793, 0.01559,-0.28179
0034-220,   4,   1,   0,   1,   9.312, -21.757,,,,,
0035+121,   5,   0,   0,   0,   9.575,  12.459,  -0.00373,  +0.04696, 0.02561, 0.05255,-0.40703
0035+238,   5,   0,   0,   0,   9.493,  24.120,  +0.05560,  -0.02678, 0.12461, 0.24784,-0.57442
0035+367,   5,   0,   0,   0,   9.442,  36.986,  -0.06457,  -0.00695, 0.04066, 0.05724, 0.27079
0035+413,  53,   4,   3,   2,   9.604,  41.618,  -0.00609,  +0.00677, 0.00375, 0.00646,-0.00957
0035+503,   5,   0,   0,   0,   9.618,  50.591,  +0.02569,  +0.05502, 0.03648, 0.04714,-0.18325
0035-024,   5,   0,   0,   0,   9.586,  -2.128,  +0.01969,  -0.00133, 0.01313, 0.02842,-0.40803
0035-037,   7,   0,   0,   0,   9.587,  -3.500,  +0.03098,  +0.01497, 0.01264, 0.02680,-0.31873
0035-252, 115,   7,   4,   3,   9.561, -24.984,  -0.00073,  -0.01359, 0.00312, 0.00711,-0.14877
0036-099,   5,   0,   0,   0,   9.776,  -9.713,  -0.03997,  +0.00586, 0.03350, 0.08448,-0.02415
0036-191,   5,   0,   0,   0,   9.821, -18.902,  +0.00588,  +0.31014, 0.05260, 0.14390, 0.13117
0036-216,   6,   0,   0,   0,   9.625, -21.334,  +0.07521,  +0.23866, 0.04936, 0.09669, 0.35578
0037+011,   5,   0,   0,   0,  10.056,   1.430,  -0.05255,  -0.04908, 0.01865, 0.03805, 0.09485
0037+094,   5,   0,   0,   0,  10.076,   9.712,  +0.06968,  -2.22527, 0.64825, 1.65240,-0.49160
0037+139,   8,   0,   0,   0,   9.915,  14.199,  +0.00675,  -0.00934, 0.01152, 0.01945,-0.33848
0037+487,   5,   0,   0,   0,   9.946,  49.009,  +0.00097,  -0.01603, 0.00734, 0.02107, 0.16457
0037-593,  11,   1,   1,   0,  10.033, -59.065,  +0.04580,  -0.01524, 0.06209, 0.13449,-0.11583
0038+133,   5,   0,   0,   0,  10.322,  13.658,  -0.10821,  -0.04898, 0.02880, 0.04568,-0.05218
0038-019,   5,   0,   0,   0,  10.358,  -1.721,  +0.11639,  +0.20104, 0.09906, 0.25830,-0.51282
0038-020,   4,   1,   0,   1,  10.240,  -1.776,,,,,
0038-326,  16,   0,   0,   0,  10.128, -32.422,  +0.01859,  +0.06143, 0.04117, 0.11864,-0.48101
0039+230,  19,   5,   3,   3,  10.519,  23.334,  -0.00210,  +0.01649, 0.00906, 0.01599,-0.11237
0039+568,   4,   2,   2,   0,  10.581,  57.143,,,,,
0040+098,   4,   2,   2,   0,  10.685,  10.164,,,,,
0041+047,   5,   0,   0,   0,  10.945,   5.049,  -0.08440,  +0.34916, 0.10951, 0.21019,-0.07161
0041+677,   5,   0,   0,   0,  11.211,  68.051,  -0.00105,  +0.00887, 0.00693, 0.02537,-0.15376
0042+186,   5,   0,   0,   0,  11.176,  18.918,  -0.04323,  -0.03016, 0.03072, 0.07962, 0.48078
0042-373,   5,   0,   0,   0,  11.300, -37.097,  -0.02805,  +0.13221, 0.01482, 0.05091,-0.09066
0043+246,   5,   0,   0,   0,  11.533,  24.942,  +0.00656,  -0.01364, 0.00590, 0.01240,-0.04220
0044+030,   8,   0,   0,   0,  11.775,   3.332,  -0.00459,  +0.20181, 0.03658, 0.08747,-0.29307
0044+387,   5,   0,   0,   0,  11.698,  39.013,  -0.02546,  -0.02007, 0.00728, 0.01526,-0.28913
0044-846,   3,   3,   3,   0,  11.111, -84.378,,,,,
0045+243,   5,   0,   0,   0,  11.933,  24.588,  +0.01172,  -0.06305, 0.01558, 0.03787,-0.72089
0046+063,   5,   2,   1,   1,  12.245,   6.668,  +0.02424,  -0.02129, 0.03502, 0.06985, 0.24974
0046+511,   6,   3,   2,   1,  12.408,  51.470,  -0.01097,  +0.00138, 0.00947, 0.02346,-0.26343
0046-315,   5,   0,   0,   0,  12.345, -31.274,  +0.09935,  -0.16149, 0.03626, 0.09795,-0.65978
0047+023,  45,   0,   0,   0,  12.430,   2.618,  -0.00856,  +0.00734, 0.00524, 0.01136,-0.28568
0047-579,  24,  15,  15,   0,  12.498, -57.641,  -0.00693,  +0.02395, 0.00692, 0.02268, 0.33293
0048+447,   4,   1,   1,   0,  12.902,  44.993,,,,,
0048-097,1819,  89,  58,  40,  12.672,  -9.485,  -0.00190,  -0.00622, 0.00069, 0.00081,-0.06346
0048-427, 172,  27,  23,  11,  12.790, -42.443,  +0.00710,  +0.00116, 0.00346, 0.00864, 0.03396
0049+003,   5,   0,   0,   0,  13.023,   0.594,  -0.15858,  +0.00989, 0.15988, 0.33403,-0.29408
0049+437,   5,   0,   0,   0,  13.116,  44.048,  -0.01099,  -0.00055, 0.00972, 0.02074,-0.10284
0050-287,   5,   0,   0,   0,  13.219, -28.432,  -0.06582,  +0.11727, 0.04096, 0.10679,-0.67370
0051+706,   4,   1,   1,   0,  13.574,  70.899,,,,,
0051-077,   5,   0,   0,   0,  13.402,  -7.458,  -0.13044,  +0.09624, 0.04571, 0.09823,-0.08505
0052-125,   5,   0,   0,   0,  13.799, -12.299,  -0.00889,  -0.00483, 0.01105, 0.02780,-0.29214
0052-201,   5,   0,   0,   0,  13.637, -19.884,  +0.05551,  +0.00462, 0.03582, 0.08767,-0.08006
0054+078,   6,   0,   0,   0,  14.328,   8.094,  -0.53395,  +0.67273, 0.56934, 1.13248,-0.12911
0054+161, 178,   3,   2,   1,  14.230,  16.420,  -0.00225,  -0.00013, 0.00365, 0.00528, 0.01761
0054-006,   8,   0,   0,   0,  14.321,  -0.409,  +0.00641,  +0.11790, 0.02841, 0.04864, 0.21628
0055+060,   4,   1,   1,   0,  14.641,   6.335,,,,,
0055+329,   5,   0,   0,   0,  14.634,  33.188,  -0.02204,  -0.01401, 0.01041, 0.02598,-0.19336
0055-059, 126,   8,   2,   6,  14.521,  -5.665,  -0.01010,  -0.00001, 0.00528, 0.00791,-0.12934
0055-328,   5,   0,   0,   0,  14.509, -32.572,  -0.00824,  +0.06071, 0.01711, 0.05583,-0.40564
0055-340,   6,   0,   0,   0,  14.565, -33.799,  +0.06582,  -0.26576, 0.03956, 0.13750,-0.13436
0056+579,   4,   1,   1,   0,  14.968,  58.207,,,,,
0056-001,  18,   2,   1,   2,  14.773,   0.114,  +0.02068,  -0.04103, 0.00757, 0.01365,-0.09954
0056-187,   5,   0,   0,   0,  14.655, -18.494,  -1.47472,  +0.21669, 1.75110, 4.55242,-0.72262
0056-572,  11,   5,   5,   1,  14.694, -56.987,  -0.01253,  +0.02580, 0.01241, 0.03401, 0.32408
0057+334,   5,   0,   0,   0,  15.160,  33.752,  +0.01800,  +0.06026, 0.01555, 0.03801,-0.13243
0057+678,   0,   5,   5,   2,  15.215,  68.139,,,,,
0058+498,   5,   0,   0,   0,  15.321,  50.079,  +0.00554,  +0.00150, 0.04558, 0.07013,-0.56291
0059+163,   7,   0,   0,   0,  15.490,  16.661,  -0.00095,  +0.01891, 0.03017, 0.12602,-0.37251
0059+581,1912,1043, 890, 292,  15.691,  58.403,  -0.00057,  -0.00189, 0.00017, 0.00036,-0.03423
0059-287,   3,   2,   0,   2,  15.468, -28.522,,,,,
0100-270,   5,   0,   0,   0,  15.735, -26.777,  -0.05746,  +0.12126, 0.06595, 0.15462,-0.56447
0101+113,   5,   0,   0,   0,  16.044,  11.571,  -0.06085,  -0.04870, 0.04180, 0.07929,-0.04293
0101-126,   6,   0,   0,   0,  15.938, -12.379,  -0.02743,  +0.21594, 0.16520, 0.40412,-0.67287
0102+480,   5,   0,   0,   0,  16.458,  48.318,  +0.00047,  +0.01419, 0.00329, 0.00903,-0.10843
0102+511,   6,   0,   0,   0,  16.373,  51.430,  -0.01262,  -0.05805, 0.05250, 0.07754,-0.34424
0102-245,   5,   0,   0,   0,  16.243, -24.275,  +0.00236,  -0.03167, 0.01051, 0.02910,-0.31958
0103+057,   6,   0,   0,   0,  16.497,   6.016,  +0.11525,  +0.16292, 0.09448, 0.18418,-0.29641
0103+127,   7,   0,   0,   0,  16.639,  13.001,  -0.08317,  +0.08825, 0.02313, 0.05010,-0.57454
0103+253,   5,   0,   0,   0,  16.546,  25.658,  +0.00899,  +0.01828, 0.01949, 0.04498,-0.81957
0103+337,   5,   0,   0,   0,  16.501,  34.034,  -0.03048,  -0.10569, 0.02127, 0.04690, 0.46431
0104+195,   5,   0,   0,   0,  16.719,  19.851,  -0.03666,  +0.00111, 0.01802, 0.03967,-0.41380
0104-035,   4,   1,   1,   0,  16.680,  -3.260,,,,,
0104-275,  11,   2,   2,   1,  16.609, -27.303,  -0.00746,  -0.00832, 0.00450, 0.01410,-0.10794
0104-408,1518, 206, 173,  69,  16.688, -40.572,  +0.00160,  -0.00346, 0.00074, 0.00134, 0.04410
0105+129,   6,   0,   0,   0,  16.942,  13.201,  +0.00759,  +0.02137, 0.02784, 0.05288,-0.31768
0105+259,   5,   0,   0,   0,  16.950,  26.186,  +0.05928,  -0.07915, 0.03330, 0.09315,-0.69471
0106+013,1668, 271, 221, 125,  17.162,   1.583,  +0.01980,  +0.01322, 0.00076, 0.00095,-0.31334
0106+612,   5,   0,   0,   0,  17.443,  61.558,  -0.02090,  +0.00234, 0.00830, 0.00882,-0.31062
0106+678,   5,   0,   0,   0,  17.554,  68.095,  +0.01081,  -0.04767, 0.01186, 0.02656,-0.06790
0106-391,   5,   0,   0,   0,  17.324, -38.916,  -1.27171, -14.04045, 3.20312,15.09815, 0.94930
0107+069,   5,   0,   0,   0,  17.638,   7.245,  -0.05266,  +0.00038, 0.10776, 0.13590,-0.08524
0107-045,   6,   0,   0,   0,  17.629,  -4.259,  +0.01375,  -0.13745, 0.02056, 0.04869,-0.29821
0107-610,  46,   6,   6,   1,  17.314, -60.830,  -0.00540,  +0.00122, 0.00432, 0.01492, 0.06878
0108+388,   7,   6,   5,   2,  17.905,  39.108,  +0.00364,  +0.01562, 0.00776, 0.01047, 0.16868
0108-146,   8,   0,   0,   0,  17.770, -14.376,  +0.69446,  +0.04068, 1.30481, 2.26007,-0.06319
0108-170,   6,   0,   0,   0,  17.648, -16.808,  -0.08968,  +0.23745, 0.05520, 0.11994,-0.06238
0109+200,   5,   0,   0,   0,  18.042,  20.339,  +0.17625,  +0.10789, 0.10268, 0.20107, 0.14175
0109+224, 163,  12,   9,   5,  18.024,  22.744,  -0.00103,  -0.00711, 0.00140, 0.00234,-0.07152
0109+351,   5,   0,   0,   0,  18.054,  35.372,  +0.00822,  -0.00195, 0.00732, 0.01589,-0.26908
0109-135,   6,   0,   0,   0,  17.987, -13.284,  -0.03903,  -0.00243, 0.01407, 0.03614,-0.39869
0110+318,   5,   0,   0,   0,  18.210,  32.138,  +0.01143,  -0.00686, 0.00682, 0.01658,-0.09048
0110+495,  57,  14,  14,   0,  18.363,  49.807,  +0.00363,  +0.01340, 0.02841, 0.06436,-0.17923
0110-361,   7,   0,   0,   0,  18.316, -35.863,  -0.01397,  -0.01396, 0.01722, 0.03334,-0.34267
0110-668,  10,   4,   4,   0,  18.079, -66.579,  -0.01473,  -0.04871, 0.01561, 0.05914, 0.27554
0111+021, 289,   3,   2,   2,  18.430,   2.371,  +0.01452,  +0.01514, 0.00216, 0.00227,-0.73077
0111+131,   5,   0,   0,   0,  18.477,  13.415,  +0.01974,  +0.02702, 0.04208, 0.05207,-0.10086
0112+131,   5,   0,   0,   0,  18.720,  13.427,  +0.06917,  -0.19704, 0.35120, 0.38373,-0.03114
0112-017,  32,   4,   4,   1,  18.821,  -1.451,  -0.01603,  -0.00383, 0.00718, 0.00696,-0.07273
0112-245,   5,   0,   0,   0,  18.739, -24.329,  -0.00733,  +0.13949, 0.04538, 0.12086, 0.16867
0113+241,   5,   0,   0,   0,  19.159,  24.382,  +0.03172,  -0.01527, 0.02730, 0.04671,-0.04272
0113-118,  30,   4,   2,   3,  19.052, -11.604,  +0.00004,  -0.00132, 0.00610, 0.00739,-0.41433
0113-283,   9,   0,   0,   0,  18.850, -28.082,  -0.01856,  +0.03330, 0.01082, 0.02725,-0.24273
0113-310,   6,   0,   0,   0,  18.944, -30.822,  +0.01190,  -0.11001, 0.01554, 0.04335,-0.49032
0114+140,   7,   0,   0,   0,  19.355,  14.303,  -0.00813,  +0.05734, 0.02607, 0.03508,-0.00889
0114-211,   7,   0,   0,   0,  19.214, -20.869,  +0.99324,  +0.72145, 0.53228, 0.68316,-0.29869
0115+027,   7,   1,   1,   1,  19.577,   2.968,  +0.07244,  -0.03133, 0.05135, 0.06729,-0.21243
0115-214, 313,   8,   7,   2,  19.453, -21.185,  +0.02609,  -0.11498, 0.01074, 0.01471,-0.05406
0116+082,   2,   4,   3,   4,  19.755,   8.499,,,,,
0116+319,   3,   4,   4,   1,  19.896,  32.181,,,,,
0116-219,  95,  11,   9,   3,  19.739, -21.692,  +0.00058,  -0.00022, 0.00442, 0.00619,-0.11669
0117-171,   5,   0,   0,   0,  19.932, -16.902,  -0.00784,  +0.02852, 0.03164, 0.07930, 0.48809
0118+111,   6,   0,   0,   0,  20.371,  11.450,  +0.01841,  -0.02824, 0.04083, 0.07372, 0.07218
0118-272,  24,   1,   1,   0,  20.132, -27.024,  +0.00062,  +0.02066, 0.00915, 0.02156,-0.40028
0118-283,   5,   0,   0,   0,  20.253, -28.106,  +0.01958,  +0.04161, 0.02000, 0.05385,-0.18814
0119+041,1754,  88,  68,  29,  20.487,   4.374,  -0.00344,  -0.00318, 0.00067, 0.00111,-0.23188
0119+115,1439, 269, 103, 207,  20.423,  11.831,  +0.00714,  +0.02499, 0.00067, 0.00135, 0.00783
0119+247,   6,   0,   0,   0,  20.662,  25.042,  -0.00214,  -0.00992, 0.00307, 0.00668, 0.01399
0119+296,   5,   0,   0,   0,  20.689,  29.904,  +0.01494,  +0.01674, 0.02021, 0.04550,-0.10418
0119-011,   5,   0,   0,   0,  20.573,  -0.938,  -0.01547,  +0.04255, 0.03088, 0.08332,-0.50162
0120+259,   5,   0,   0,   0,  20.929,  26.256,  -0.00078,  +0.03474, 0.00445, 0.01140,-0.26015
0120+304,   5,   0,   0,   0,  20.760,  30.735,  -0.02599,  -0.03193, 0.01595, 0.03764, 0.00869
0121+560,   5,   1,   0,   1,  21.108,  56.314,  +0.05676,  -0.12113, 0.08697, 0.16668, 0.52655
0121-096,   5,   0,   0,   0,  20.943,  -9.384,  +0.04613,  -0.17412, 0.04673, 0.10792, 0.06730
0122+278,   3,   2,   2,   0,  21.233,  28.086,,,,,
0122+470,   5,   0,   0,   0,  21.282,  47.301,  +0.00737,  +0.02523, 0.02208, 0.04327, 0.08220
0122+705,   3,   2,   2,   0,  21.533,  70.781,,,,,
0122-003,   9,   0,   0,   0,  21.370,  -0.099,  -0.07953,  +0.02393, 0.04215, 0.06677,-0.01559
0122-260,   5,   0,   0,   0,  21.328, -25.818,  +0.00796,  +0.01345, 0.02393, 0.06949,-0.28593
0122-345,   7,   0,   0,   0,  21.089, -34.273,  +0.00274,  -0.02635, 0.02901, 0.09078,-0.19741
0122-514,  10,   1,   1,   0,  21.239, -51.221,  -0.01222,  +0.14696, 0.03490, 0.15111,-0.68874
0123+257,  32,   3,   2,   1,  21.678,  25.984,  -0.00010,  -0.00382, 0.00594, 0.01299,-0.02116
0123+731,   2,   3,   3,   0,  21.770,  73.387,,,,,
0123-226,   5,   0,   0,   0,  21.563, -22.376,  +0.00471,  -0.05266, 0.02417, 0.05959,-0.55214
0124-155,   5,   0,   0,   0,  21.641, -15.309,  -0.02661,  +0.04473, 0.02628, 0.06324,-0.00061
0125+487,   5,   0,   0,   0,  22.034,  49.018,  -0.00147,  -0.01595, 0.01061, 0.02830, 0.37230
0125+628,   4,   1,   1,   0,  22.127,  63.108,,,,,
0125-176,   5,   0,   0,   0,  22.006, -17.373,  +0.03801,  -0.00842, 0.09432, 0.23248,-0.22461
0127+084,   7,   2,   1,   2,  22.615,   8.713,  -0.00636,  -0.04615, 0.00592, 0.01342,-0.32993
0127+145,   8,   0,   0,   0,  22.481,  14.780,  -0.00826,  +0.01611, 0.01463, 0.02593,-0.28796
0128+383,   5,   0,   0,   0,  22.861,  38.578,  -0.01824,  -0.02111, 0.01863, 0.04153, 0.04726
0129+220,   5,   0,   0,   0,  23.013,  22.281,  +0.03592,  -0.00339, 0.01736, 0.03410,-0.13005
0129+431,   5,   0,   0,   0,  23.184,  43.426,  +0.00385,  -0.01289, 0.00761, 0.01878,-0.23550
0129+560,   4,   1,   1,   0,  23.085,  56.345,,,,,
0130+691,   1,   4,   4,   0,  23.670,  69.420,,,,,
0130-171,  42,   1,   0,   1,  23.181, -16.913,  -0.00588,  -0.00430, 0.00467, 0.00541, 0.09952
0130-447,   4,   2,   2,   1,  23.254, -44.512,,,,,
0131-522, 386, 105,  91,  20,  23.274, -52.001,  -0.00842,  +0.03560, 0.00327, 0.00755, 0.24996
0132-389,   6,   0,   0,   0,  23.633, -38.726,  +0.02889,  -0.15625, 0.02618, 0.08737,-0.20258
0133+476,1689, 508, 437, 121,  24.244,  47.858,  +0.00125,  +0.00260, 0.00029, 0.00051,-0.10676
0133-204,   5,   0,   0,   0,  23.906, -20.146,  +0.00052,  -0.00262, 0.00673, 0.01724,-0.05117
0133-410,   5,   0,   0,   0,  24.012, -40.747,  +1.09256,  +0.21530, 0.41622, 0.31139, 0.49113
0134+215,   5,   0,   0,   0,  24.315,  21.762,  -0.07361,  +0.05272, 0.02712, 0.03480, 0.23422
