iers_name, num_cln, num_outl, outl_ra, outl_dec, ra, dec, pmra, pmdec, pmra_err, pmdec_err, pmra_pmdec_cor
1527-196,   5,   1,   1,   0, 232.620, -19.844,  +2.15718,  -0.67877, 0.83877, 1.47080,-0.20942
1529-131,   5,   1,   0,   1, 233.189, -13.319,  +0.16447,  -0.24441, 0.13037, 0.18799,-0.01229
1531-221,   6,   1,   0,   1, 233.598, -22.315,  -0.20882,  +0.10095, 0.07249, 0.16320,-0.26878
1531-352,  12,   0,   0,   0, 233.728, -35.440,  -0.05526,  +0.34125, 0.04855, 0.14592,-0.00825
1532+016,  35,   4,   1,   4, 233.719,   1.518,  +0.03996,  +0.02420, 0.00995, 0.01657,-0.37937
1534-128,   1,   5,   5,   2, 234.323, -12.995,,,,,
1535+004,   9,   1,   0,   1, 234.566,   0.318,  +0.04301,  -0.05821, 0.04362, 0.08463,-0.18797
1535+231,   6,   0,   0,   0, 234.310,  23.011,  -1.07226,  +0.43806, 0.36633, 0.67217,-0.12934
1538+149, 192,  38,  25,  25, 235.206,  14.796,  +0.01304,  -0.00718, 0.00583, 0.00922,-0.23901
1540-077,   8,   1,   1,   1, 235.757,  -7.952,  -0.00984,  +0.06398, 0.13218, 0.14922, 0.41859
1540-828,  13,   1,   1,   1, 237.746, -82.969,  +0.29252,  -0.03647, 0.21000, 0.16360,-0.05886
1541-230,   6,   0,   0,   0, 236.059, -23.200,  -0.06869,  +0.22848, 0.13574, 0.30263, 0.32381
1546+027, 447,  46,  32,  32, 237.373,   2.617,  +0.00869,  -0.02244, 0.00415, 0.00688,-0.07553
1547+507,  28,   1,   1,   1, 237.323,  50.635,  +0.01581,  +0.01609, 0.02033, 0.02391,-0.01821
1547-054,   2,   3,   1,   3, 237.624,  -5.636,,,,,
1548+056, 283,  54,  36,  33, 237.647,   5.453,  +0.00679,  +0.02030, 0.00363, 0.00696, 0.00545
1548-199,   4,   1,   1,   1, 237.736, -20.071,,,,,
1549-242,   6,   0,   0,   0, 238.023, -24.422,  -0.06701,  +0.18117, 0.12988, 0.31111,-0.08983
1549-790,  25,   2,   2,   0, 239.245, -79.235,  -0.01352,  -0.03803, 0.02030, 0.02355, 0.09917
1550-242,  19,   2,   1,   1, 238.382, -24.368,  -0.01806,  +0.06847, 0.02286, 0.05182, 0.00504
1550-269,   8,   0,   0,   0, 238.510, -27.078,  -0.03065,  +0.02159, 0.02183, 0.05267, 0.09316
1551+130,   0,   6,   0,   6, 238.386,  12.948,,,,,
1554-643,  19,   3,   1,   3, 239.710, -64.542,  +0.07625,  -0.11076, 0.03365, 0.06171,-0.28112
1555+001, 302,  54,  34,  34, 239.464,  -0.031,  -0.00353,  +0.00522, 0.00399, 0.00555,-0.31284
1555-140,   7,   1,   1,   1, 239.591, -14.166,  -0.16750,  +0.02272, 0.02990, 0.05617,-0.01075
1556-245,  24,   2,   1,   2, 239.923, -24.711,  +0.00952,  -0.00876, 0.01455, 0.02877, 0.08512
1557+032,  67,  14,  10,   8, 239.879,   3.080,  -0.00830,  -0.01235, 0.00610, 0.01170,-0.14609
1600+335,  52,   9,   5,   7, 240.530,  33.448,  +0.01313,  +0.02215, 0.01020, 0.01846, 0.00703
1600-445,   6,   1,   1,   0, 241.129, -44.692,  +0.06536,  -0.17728, 0.04773, 0.10743,-0.22550
1601+112,  51,   9,   5,   9, 240.925,  11.097,  +0.00118,  -0.04979, 0.01995, 0.02930, 0.05875
1601-222,   5,   0,   0,   0, 241.006, -22.395,  -0.03853,  -0.07234, 0.04590, 0.11517, 0.32691
1602-115, 116,  13,   5,   9, 241.323, -11.657,  +0.00502,  -0.00378, 0.01077, 0.02110,-0.01464
1604-333,  73,  10,   2,   9, 241.895, -33.519,  -0.00297,  +0.00620, 0.01347, 0.01587,-0.49746
1606+106,2427, 119,  73,  76, 242.193,  10.485,  +0.00181,  +0.00194, 0.00121, 0.00194, 0.00587
1606-219,   5,   0,   0,   0, 242.396, -22.096,  -0.00948,  +0.60962, 0.12462, 0.26724,-0.30869
1606-398,  20,   0,   0,   0, 242.591, -39.983,  +0.06917,  -0.01860, 0.05676, 0.09677,-0.16735
1607+268,  13,   2,   2,   2, 242.306,  26.691,  -0.01114,  +0.01609, 0.01477, 0.02140, 0.02006
1608+243,  79,   7,   3,   6, 242.675,  24.247,  -0.01232,  +0.00541, 0.01413, 0.02124,-0.07029
1610-771, 357,  14,  10,   9, 244.455, -77.288,  -0.00917,  -0.00790, 0.00498, 0.00498,-0.01824
1611+343,1966, 103,  67,  55, 243.421,  34.213,  -0.01244,  -0.00688, 0.00129, 0.00186, 0.00675
1611-710,  34,   2,   1,   2, 244.128, -71.142,  +0.10551,  -0.22509, 0.05673, 0.08074,-0.14315
1613-586,  13,   0,   0,   0, 244.325, -58.802,  +0.03029,  +0.00681, 0.07270, 0.10053, 0.17069
1614+051, 160,  11,   6,   7, 244.156,   4.992,  +0.00845,  +0.00883, 0.00462, 0.00789,-0.12459
1615+029,  76,  13,   6,  10, 244.458,   2.779,  -0.01036,  -0.07350, 0.01980, 0.03584, 0.03703
1616+063, 103,  17,   8,  13, 244.765,   6.217,  +0.00618,  -0.01768, 0.00846, 0.01273,-0.08146
1616-181,   5,   0,   0,   0, 244.820, -18.289,  +0.05552,  +0.43950, 0.12321, 0.22968,-0.18346
1617+229, 376,  29,  17,  17, 244.812,  22.797,  +0.00430,  -0.01906, 0.00648, 0.00890,-0.03263
1619-680,  66,   5,   2,   5, 246.077, -68.153,  -0.02009,  +0.00624, 0.01714, 0.02596,-0.18721
1621+078,   5,   0,   0,   0, 245.993,   7.692,  -0.02413,  +0.21729, 0.06719, 0.16185, 0.20861
1621-067,   7,   1,   1,   0, 246.137,  -6.830,  +0.15376,  +0.44640, 0.06965, 0.11216, 0.39206
1622-253,2161, 210,  91, 179, 246.445, -25.461,  -0.00136,  -0.00127, 0.00172, 0.00295,-0.05962
1622-297,  84,   1,   1,   1, 246.525, -29.857,  -0.01350,  -0.00986, 0.00905, 0.01476,-0.06423
1623+578, 224,  26,  16,  18, 246.103,  57.688,  -0.01306,  -0.00163, 0.01176, 0.01144,-0.05965
1624+416,  35,   2,   1,   1, 246.490,  41.578,  +0.00435,  -0.01139, 0.01583, 0.02036,-0.00567
1624-617,  53,   2,   1,   2, 247.228, -61.877,  +0.01239,  -0.05050, 0.02887, 0.04256, 0.02234
1631-208,   6,   0,   0,   0, 248.626, -20.974,  +0.05540,  +0.39395, 0.09100, 0.19011, 0.29249
1633+382, 516,  56,  39,  34, 248.815,  38.135,  +0.00770,  +0.00386, 0.00294, 0.00438, 0.07860
1633-810,  25,   2,   2,   0, 250.739, -81.143,  +0.00383,  -0.05977, 0.04580, 0.04409, 0.00215
1634+213,   6,   0,   0,   0, 249.159,  21.215,  +0.02956,  +0.00724, 0.02643, 0.04094, 0.12855
1635-035,   7,   0,   0,   0, 249.580,  -3.668,  +0.01051,  +0.16598, 0.02563, 0.04724, 0.17390
1636+473, 204,  20,  15,  10, 249.438,  47.293,  +0.01003,  -0.00335, 0.00849, 0.01060,-0.02459
1637+574, 285,  42,  28,  23, 249.556,  57.340,  -0.00227,  -0.00695, 0.00204, 0.00346, 0.68383
1637+826, 278,  18,  11,  12, 248.133,  82.538,  +0.00313,  -0.00079, 0.00396, 0.00361,-0.15258
1637-771,   4,   1,   0,   1, 251.067, -77.264,,,,,
1638+398,1563, 117,  68,  83, 250.123,  39.779,  -0.00086,  +0.00000, 0.00110, 0.00139, 0.01428
1639+230, 493,  51,  35,  30, 250.355,  22.951,  +0.00899,  -0.01927, 0.00518, 0.00776, 0.00514
1639-062, 507,  69,  51,  33, 250.509,  -6.357,  +0.00039,  -0.02131, 0.00611, 0.00848, 0.02489
1639-200,   6,   0,   0,   0, 250.522, -20.124,  -0.09823,  +0.17294, 0.08444, 0.25066,-0.14246
1640-166,   0,   5,   4,   4, 250.944, -16.763,,,,,
1641+399, 956, 260, 162, 191, 250.745,  39.810,  +0.03265,  +0.00833, 0.00593, 0.00805, 0.17580
1642+690, 195,  25,  21,  19, 250.533,  68.944,  +0.00074,  -0.01438, 0.00440, 0.00462, 0.05812
1645+224,  12,   0,   0,   0, 252.006,  22.409,  -0.00090,  +0.01496, 0.01803, 0.02667, 0.24954
1645-329,   5,   0,   0,   0, 252.176, -33.030,  -0.07606,  +0.02014, 0.06404, 0.14624,-0.10944
1646-506,   6,   5,   1,   5, 252.569, -50.747,  -0.77663,  +4.06757, 0.64569, 2.05680, 0.21459
1647-296,  28,   1,   0,   1, 252.665, -29.730,  -0.04505,  -0.00221, 0.01506, 0.02272, 0.02561
1650-157,   5,   0,   0,   0, 253.393, -15.858,  +0.06580,  -0.01329, 0.10100, 0.22064,-0.04746
1651+312,   5,   0,   0,   0, 253.375,  31.132,  +0.02319,  +0.03160, 0.01796, 0.03205,-0.11298
1651+391,  85,   6,   3,   4, 253.244,  39.047,  +0.00166,  +0.01287, 0.00929, 0.01252,-0.02806
1652+398, 339,  15,  12,   9, 253.468,  39.760,  +0.00439,  +0.00040, 0.00275, 0.00365,-0.09836
1654-199,   5,   0,   0,   0, 254.389, -20.076,  +0.12773,  +0.12944, 0.13638, 0.28384, 0.00854
1655+077,  50,  13,   4,  11, 254.538,   7.691,  +0.00117,  -0.00291, 0.00771, 0.01504,-0.17436
1656+053,  85,  10,   3,   9, 254.639,   5.255,  -0.00820,  -0.00419, 0.01183, 0.01825,-0.01981
1656+348,  20,   0,   0,   0, 254.506,  34.725,  +0.03165,  +0.00144, 0.01781, 0.01985,-0.15021
1656+477,  23,   2,   1,   1, 254.512,  47.630,  -0.01058,  -0.03727, 0.02079, 0.02355,-0.06488
1656-075, 151,  12,  10,   5, 254.684,  -7.655,  -0.03839,  -0.08287, 0.01470, 0.02689,-0.06438
1657-261, 704,  79,  54,  49, 255.221, -26.181,  -0.00223,  +0.00627, 0.00458, 0.00765,-0.23680
1657-562,  62,   6,   3,   5, 255.437, -56.366,  +0.02970,  -0.05660, 0.01929, 0.03458, 0.09215
1659+399,  45,   4,   2,   2, 255.353,  39.910,  -0.03569,  -0.00823, 0.01858, 0.02258, 0.00391
1659-621,  52,   6,   1,   5, 255.902, -62.211,  -0.03980,  -0.01124, 0.01960, 0.02937, 0.13050
1705+018, 300,  41,  26,  28, 256.893,   1.813,  -0.00821,  -0.00844, 0.00478, 0.00771,-0.06840
1705+135,  13,   1,   1,   0, 256.940,  13.518,  +0.01324,  +0.00729, 0.02690, 0.04439, 0.13167
1705+456,  22,   0,   0,   0, 256.824,  45.603,  -0.04234,  +0.00643, 0.01579, 0.01760,-0.04035
1706-174, 132,  20,  10,  14, 257.393, -17.481,  -0.01713,  +0.02970, 0.01018, 0.01428,-0.46533
1710-269,   6,   1,   1,   1, 258.380, -26.981,  -0.00009,  -0.01196, 0.02155, 0.05249,-0.05857
1710-323,   5,   0,   0,   0, 258.462, -32.437,  +0.08304,  -0.11492, 0.03371, 0.07839,-0.30956
1714+219,   5,   0,   0,   0, 259.047,  21.870,  +0.04843,  +0.13036, 0.07088, 0.06986,-0.16454
1715-112,   4,   1,   1,   1, 259.562, -11.346,,,,,
1717+178,  96,   7,   5,   4, 259.804,  17.752,  -0.01096,  +0.00069, 0.00733, 0.01205, 0.02188
1718-259,   5,   0,   0,   0, 260.483, -25.978,  +0.04756,  +0.07739, 0.12753, 0.33270,-0.24416
1718-649,  21,   1,   1,   1, 260.921, -65.010,  -0.02088,  -0.00811, 0.03400, 0.04161,-0.12134
1722+330,  77,   9,   5,   5, 261.059,  33.051,  -0.00422,  -0.01126, 0.01550, 0.02609,-0.11694
1722+401,   6,   0,   0,   0, 261.023,  40.077,  -0.01122,  -0.00770, 0.04468, 0.07526,-0.05784
1724+609,   5,   0,   0,   0, 261.173,  60.932,  +0.09762,  -0.34337, 0.12397, 0.12134,-0.14345
1725+044,  36,   1,   0,   1, 262.104,   4.451,  +0.01905,  +0.01577, 0.01144, 0.01608, 0.03186
1725+123, 106,  15,  12,   8, 262.029,  12.261,  +0.01161,  -0.00952, 0.01161, 0.02371, 0.06270
1725-795,  33,   2,   1,   2, 263.420, -79.599,  +0.05500,  +0.04337, 0.05028, 0.06477, 0.05232
1726+455,1444,  65,  43,  43, 261.865,  45.511,  -0.00291,  -0.00056, 0.00130, 0.00155,-0.03736
1727+502,  12,   2,   1,   1, 262.078,  50.220,  +0.01474,  +0.02943, 0.02396, 0.02574,-0.05412
1729-373,   5,   1,   0,   1, 263.313, -37.376,  +0.01681,  -0.43142, 0.04864, 0.17558, 0.14570
1730-130, 624, 220, 112, 193, 263.261, -13.080,  +0.00163,  -0.00210, 0.00183, 0.00274,-0.03584
1732+389, 162,  19,  16,   9, 263.586,  38.964,  -0.00211,  +0.01384, 0.00560, 0.00744,-0.09413
1733-565,   4,   1,   0,   1, 264.399, -56.568,,,,,
1734+063,   7,   1,   0,   1, 264.307,   6.351,  -0.01718,  -0.03760, 0.06706, 0.15678, 0.10503
1734+363,  11,   1,   1,   0, 263.950,  36.279,  -0.02838,  -0.00951, 0.03576, 0.04998,-0.10175
1734+508,   6,   0,   0,   0, 263.954,  50.820,  +0.01017,  +0.03751, 0.00867, 0.01206, 0.09047
1736+324,  35,   5,   4,   2, 264.669,  32.403,  +0.02937,  +0.00778, 0.02137, 0.03825,-0.10584
1737+222,   5,   0,   0,   0, 265.024,  22.184,  +0.00134,  +0.04397, 0.02662, 0.04989, 0.09072
1737-081,  10,   2,   1,   1, 265.007,  -8.187,  +0.03576,  +0.02071, 0.04504, 0.07441, 0.02885
1738+476,  77,   3,   1,   2, 264.988,  47.633,  +0.01989,  -0.00157, 0.00791, 0.01120, 0.11231
1738+499,  69,   3,   0,   3, 264.864,  49.918,  +0.00981,  -0.00905, 0.00748, 0.00977,-0.12863
1739+522,2216, 101,  66,  71, 265.154,  52.195,  -0.00405,  +0.00268, 0.00127, 0.00148,-0.02698
1740-517,   2,  12,   5,  12, 266.106, -51.745,,,,,
1741-038,4234, 387, 216, 269, 265.995,  -3.835,  +0.00235,  -0.00490, 0.00074, 0.00138,-0.02075
1742+228,   5,   0,   0,   0, 266.269,  22.880,  -0.01725,  +0.05451, 0.01069, 0.01928, 0.33769
1742-078,   7,   1,   1,   0, 266.363,  -7.884,  +0.00844,  -0.05172, 0.03805, 0.08281,-0.18458
1743+173,  80,  12,   8,   8, 266.397,  17.334,  +0.01665,  -0.00586, 0.00688, 0.01247,-0.14098
1743+182,   5,   0,   0,   0, 266.483,  18.247,  -0.01405,  -0.05160, 0.03623, 0.08394, 0.05361
1744+557,  27,   0,   0,   0, 266.236,  55.705,  -0.05210,  +0.01639, 0.01550, 0.01872, 0.10069
1745+624, 823,  17,  11,  10, 266.558,  62.449,  -0.00050,  +0.00192, 0.00223, 0.00261,-0.01204
1745+670,   5,   1,   1,   1, 266.476,  67.064,  +0.03290,  -0.07050, 0.09642, 0.08047, 0.11622
1746+197,   5,   0,   0,   0, 267.273,  19.736,  -0.09953,  -0.00910, 0.07225, 0.11236, 0.46948
1746+470,  72,   3,   1,   2, 266.861,  46.981,  -0.02696,  -0.00404, 0.00858, 0.01209, 0.00868
1748-253,   6,   0,   0,   0, 267.964, -25.400,  -0.07898,  +0.04903, 0.05598, 0.08964, 0.20884
1749+096,3273, 232, 162, 140, 267.887,   9.650,  +0.00216,  -0.00499, 0.00084, 0.00143, 0.02070
1749+701,  32,   4,   2,   4, 267.137,  70.097,  -0.00349,  +0.00269, 0.01297, 0.01124,-0.00066
1750+175,   5,   0,   0,   0, 268.192,  17.572,  +0.00150,  +0.08236, 0.03718, 0.06735, 0.28206
1750-187,   4,   1,   0,   1, 268.288, -18.727,,,,,
1751+288, 548, 100,  63,  62, 268.427,  28.801,  +0.00276,  +0.00504, 0.00524, 0.00754,-0.06318
1751+441,  25,   0,   0,   0, 268.344,  44.163,  -0.04433,  +0.01852, 0.01402, 0.01620, 0.09547
1753+204,   9,   0,   0,   0, 268.898,  20.399,  +0.01913,  -0.02413, 0.04860, 0.10834,-0.38674
1754+155, 202,   2,   1,   1, 269.221,  15.589,  -0.00071,  +0.01112, 0.00774, 0.01104,-0.05469
1754+159,  11,   1,   1,   0, 269.141,  15.896,  -0.02122,  +0.03534, 0.03190, 0.07303,-0.06811
1755+578,   5,   0,   0,   0, 269.015,  57.813,  +0.10772,  -0.04846, 0.28446, 0.25992, 0.22497
1756+237,   5,   0,   0,   0, 269.751,  23.730,  -0.00840,  -0.02926, 0.01783, 0.02507, 0.27529
1758+388, 140,   9,   8,   3, 270.103,  38.809,  +0.00631,  -0.00762, 0.00557, 0.00775,-0.02903
1758-651, 285,  25,  13,  16, 270.848, -65.127,  -0.00976,  -0.00386, 0.01711, 0.02033, 0.07554
1759-396, 728, 106,  69,  73, 270.678, -39.669,  -0.00559,  -0.01344, 0.01049, 0.01439, 0.00870
1800+440, 115,   6,   4,   4, 270.385,  44.073,  -0.00183,  -0.00056, 0.00631, 0.00769, 0.05516
1801+010,   3,   6,   4,   6, 271.067,   1.026,,,,,
1803+784,2625, 193, 112, 134, 270.190,  78.468,  -0.00215,  +0.00088, 0.00090, 0.00089, 0.07253
1803-642,   5,   0,   0,   0, 271.975, -64.231,  -1.04641,  +0.61350, 2.10861, 3.81598, 0.13148
1804-502,   5,   1,   0,   1, 272.058, -50.198,  +2.39215,  -4.45018, 2.01968, 3.77255, 0.06692
1806+456, 418,  44,  32,  30, 272.091,  45.706,  +0.00387,  -0.00059, 0.00558, 0.00750,-0.05406
1806-458,  48,   8,   2,   7, 272.491, -45.878,  -0.01971,  -0.05038, 0.02213, 0.03821,-0.03461
1807+698,1344,  60,  38,  36, 271.711,  69.824,  +0.00793,  -0.00300, 0.00120, 0.00122, 0.01245
1814-637,   6,   1,   0,   1, 274.896, -63.763,  +0.25000,  -0.30685, 0.05887, 0.10536,-0.46456
1815-553, 248,  21,   9,  16, 274.939, -55.356,  -0.01074,  -0.00230, 0.00983, 0.01093, 0.04967
1816-029,   7,   0,   0,   0, 274.823,  -2.969,  +0.14954,  -0.02279, 0.23054, 0.25044, 0.55282
1817-254,  22,   2,   2,   0, 275.241, -25.470,  -0.00303,  +0.02258, 0.02213, 0.04863,-0.14453
1819+159,   5,   0,   0,   0, 275.542,  16.004,  -0.03907,  +0.01361, 0.03745, 0.06676, 0.27171
1820-274,   2,   3,   0,   3, 275.832, -27.441,,,,,
1821+107,  41,   4,   2,   3, 276.012,  10.740,  -0.01609,  +0.01676, 0.00794, 0.01580,-0.04412
1822+012,   4,   1,   0,   1, 276.201,   1.326,,,,,
1822-173,   5,   0,   0,   0, 276.402, -17.314,  -0.02693,  +0.11684, 0.04733, 0.08243, 0.05837
1823+568, 222,  27,  21,  14, 276.029,  56.850,  +0.00004,  -0.00272, 0.00335, 0.00391, 0.05153
1823+689,  77,   3,   2,   3, 275.887,  68.965,  +0.00660,  -0.02140, 0.00973, 0.01244, 0.09734
1824-582,  42,   5,   4,   3, 277.302, -58.232,  +0.01017,  -0.04125, 0.04156, 0.06526, 0.00922
1825-041,   8,   0,   0,   0, 276.938,  -4.096,  +0.13633,  +0.09611, 0.09017, 0.13471, 0.02159
1826+796,  23,   0,   0,   0, 275.809,  79.647,  -0.04802,  -0.04719, 0.01962, 0.02137,-0.07113
1829-207,   6,   2,   2,   2, 278.046, -20.663,  +0.03143,  +0.23705, 0.07168, 0.12319, 0.31532
1830+139,   6,   0,   0,   0, 278.181,  13.962,  -0.04387,  +0.06848, 0.00979, 0.01725,-0.11849
1830+285,  27,   1,   1,   1, 278.209,  28.560,  +0.00958,  +0.01518, 0.01115, 0.01812,-0.19130
1831-711,  67,   7,   2,   5, 279.370, -71.145,  -0.00484,  -0.00401, 0.01104, 0.01266,-0.12035
1839+389,   8,   0,   0,   0, 280.238,  39.013,  +0.00328,  +0.01294, 0.02602, 0.04305, 0.00268
1839+548,   4,   1,   0,   1, 280.239,  54.871,,,,,
1842+681,  97,   7,   4,   5, 280.640,  68.157,  +0.00498,  +0.01204, 0.00566, 0.00600, 0.01620
1842-220,   4,   1,   1,   0, 281.416, -22.010,,,,,
1842-289,  11,   1,   1,   0, 281.464, -28.878,  -0.04417,  -0.42222, 0.07477, 0.16920, 0.01596
1845+797,  30,   0,   0,   0, 280.537,  79.771,  +0.02710,  -0.00396, 0.02501, 0.02295,-0.16171
1845-273,   5,   0,   0,   0, 282.198, -27.305,  -0.08289,  -0.11118, 0.09165, 0.20268,-0.51064
1846+322, 697,  53,  34,  31, 282.092,  32.317,  +0.00949,  -0.00959, 0.00498, 0.00668,-0.01040
1848+283,   7,   0,   0,   0, 282.615,  28.420,  +0.02638,  +0.04079, 0.01830, 0.03751,-0.20817
1849+670, 370,  55,  39,  28, 282.317,  67.095,  -0.00163,  +0.00307, 0.00341, 0.00358, 0.00285
1849-365,   4,   1,   1,   1, 283.325, -36.478,,,,,
1851+488,  17,   0,   0,   0, 283.119,  48.930,  -0.03588,  -0.01496, 0.03145, 0.03676, 0.21085
1851+609,   4,   1,   0,   1, 282.968,  61.011,,,,,
1852-534,  11,   3,   1,   3, 284.252, -53.417,  +0.38057,  -1.44235, 0.66315, 0.72733, 0.23665
1853-122,   6,   0,   0,   0, 283.977, -12.166,  +0.16414,  -0.88164, 0.16364, 0.38480, 0.26958
1856-252,   5,   0,   0,   0, 284.771, -25.163,  -0.00739,  +0.13711, 0.19908, 0.38068,-0.15775
1858-255,   5,   1,   0,   1, 285.384, -25.471,  -0.14785,  +0.14005, 0.11971, 0.30754,-0.16330
1901+155,  14,   0,   0,   0, 286.060,  15.611,  +0.03910,  +0.02652, 0.06309, 0.07048, 0.36758
1901+319,  57,  11,   8,   9, 285.733,  31.995,  +0.05110,  -0.03078, 0.01083, 0.01421,-0.09339
1903-802,  23,   1,   1,   0, 288.167, -80.168,  +0.02589,  -0.04297, 0.01985, 0.01983,-0.07325
1904+013,   4,   1,   1,   1, 286.800,   1.452,,,,,
1905+222,   6,   1,   1,   1, 287.026,  22.376,  -0.14046,  +0.20468, 0.07257, 0.11372,-0.04927
1905-297,   6,   0,   0,   0, 287.123, -29.705,  -0.11840,  +0.02836, 0.13362, 0.40527, 0.29209
1906-217,   4,   1,   0,   1, 287.438, -21.660,,,,,
1908+484,  24,   7,   3,   6, 287.444,  48.576,  -0.02572,  +0.08951, 0.10398, 0.11430,-0.04095
1908-201,1097, 109,  58,  82, 287.790, -20.115,  +0.00818,  -0.00695, 0.00191, 0.00363,-0.10671
1908-211,   5,   0,   0,   0, 287.975, -21.046,  +0.04443,  -0.25433, 0.04720, 0.10305,-0.38248
1909+161, 292,  20,  14,  15, 287.993,  16.196,  -0.00077,  -0.04190, 0.00788, 0.01176, 0.03673
1910+052,   5,   0,   0,   0, 288.226,   5.300,  +0.05689,  +0.04173, 0.04953, 0.05197,-0.02551
1910-298,   5,   1,   1,   1, 288.515, -29.796,  -1.10624,  -0.24711, 1.32011, 1.47800, 0.10417
1910-451,   4,   2,   2,   0, 288.444, -45.053,,,,,
1913-272,   5,   0,   0,   0, 289.083, -27.142,  +0.14898,  +0.03249, 0.10152, 0.23086,-0.01322
1914-154,   4,   1,   0,   1, 289.219, -15.317,,,,,
1917-248,   7,   0,   0,   0, 290.060, -24.752,  -0.08663,  +0.25663, 0.11118, 0.27541,-0.10245
1918-026,   7,   0,   0,   0, 290.180,  -2.603,  -0.10533,  +0.05502, 0.03830, 0.08557,-0.03393
1920-211, 292,  22,  18,  10, 290.884, -21.076,  +0.00579,  -0.00461, 0.00815, 0.00958,-0.52669
1921-293,1967, 459, 220, 383, 291.213, -29.242,  +0.00065,  -0.00334, 0.00163, 0.00287, 0.02036
1922+155,   5,   0,   0,   0, 291.164,  15.679,  -0.05057,  +0.01717, 0.02027, 0.03229,-0.06597
1922-224,   9,   2,   2,   2, 291.416, -22.326,  +0.03997,  +0.05937, 0.05863, 0.08800,-0.29303
1923+210,1040,  50,  35,  29, 291.498,  21.107,  +0.01304,  +0.00693, 0.00278, 0.00316, 0.01889
1925-206,   6,   0,   0,   0, 292.038, -20.595,  -0.03868,  +0.02285, 0.01914, 0.04719,-0.37457
1925-610,  59,   8,   3,   6, 292.526, -60.936,  +0.01373,  +0.00998, 0.01953, 0.03639,-0.11760
1926+087,  12,   0,   0,   0, 292.170,   8.813,  -0.00661,  -0.07483, 0.01413, 0.02744,-0.13817
1927+256,   7,   0,   0,   0, 292.437,  25.721,  -0.02370,  +0.03129, 0.02775, 0.04962,-0.03331
1928+154,   8,   0,   0,   0, 292.720,  15.543,  -0.02032,  -0.01483, 0.02064, 0.02211, 0.02799
1928+738, 121,  14,   9,   8, 291.952,  73.967,  +0.01616,  -0.00545, 0.00969, 0.01057, 0.07180
1928-698,   9,   0,   0,   0, 293.380, -69.716,  -0.01916,  -0.11613, 0.22895, 0.23444,-0.32379
1929+226, 186,  36,  25,  17, 292.854,  22.725,  -0.01377,  -0.00079, 0.00807, 0.01220, 0.00057
1929-457,  21,   3,   2,   2, 293.187, -45.611,  -0.05122,  -0.15443, 0.04174, 0.12152, 0.05782
1932+204,  25,   1,   1,   0, 293.794,  20.532,  +0.02864,  +0.11795, 0.01414, 0.02896, 0.10381
1933+655,   5,   0,   0,   0, 293.489,  65.671,  +0.02055,  -0.02130, 0.01955, 0.02260, 0.08401
1933-400, 114,  14,  10,   9, 294.318, -39.967,  -0.01163,  -0.00605, 0.01275, 0.01312,-0.50656
1934-638,   0,   5,   5,   2, 294.854, -63.713,,,,,
1935-692,  56,   4,   2,   3, 295.106, -69.132,  +0.00941,  +0.00782, 0.02192, 0.02928,-0.04950
1936+046,  10,   0,   0,   0, 294.628,   4.803,  +0.05148,  +0.11002, 0.07717, 0.14992,-0.19374
1936+714,   9,   0,   0,   0, 294.015,  71.525,  +0.03849,  -0.08163, 0.08147, 0.09604, 0.35863
1936-155, 348,  54,  34,  36, 294.861, -15.429,  +0.01334,  -0.01167, 0.00510, 0.00925,-0.19207
1936-623,  11,   2,   2,   1, 295.341, -62.189,  -0.20212,  -0.05079, 0.19351, 0.29333,-0.13794
1937-101,  32,   1,   0,   1, 294.989, -10.045,  +0.01416,  +0.06776, 0.01023, 0.02159,-0.02889
1941-554,   4,   2,   2,   0, 296.351, -55.347,,,,,
1942-020,   1,   4,   2,   3, 296.345,  -1.889,,,,,
1943+228,   5,   1,   1,   0, 296.526,  23.001,  -0.03840,  +0.10692, 0.02837, 0.06379, 0.02617
1945-011,   0,   5,   3,   4, 296.932,  -1.057,,,,,
1946-200,   6,   0,   0,   0, 297.473, -19.954,  +0.01478,  +0.14751, 0.02461, 0.05324,-0.08251
1947+079,  20,  12,   6,  10, 297.523,   8.121,  +0.04632,  -0.10645, 0.02742, 0.03911,-0.07530
1948+505,   6,   0,   0,   0, 297.431,  50.692,  -0.03791,  +0.00480, 0.01916, 0.02612, 0.13554
1949-052,   3,   5,   5,   2, 297.948,  -5.162,,,,,
1950-613,  12,   1,   1,   0, 298.795, -61.255,  +0.05788,  +0.02219, 0.09502, 0.13326, 0.52413
1951+355,  12,   0,   0,   0, 298.379,  35.633,  +0.00052,  +0.07895, 0.01146, 0.02126, 0.23535
1952+138,   7,   0,   0,   0, 298.798,  13.971,  -0.00832,  -0.01660, 0.02422, 0.04169,-0.04153
1953-325,   9,   0,   0,   0, 299.248, -32.429,  +0.11852,  -0.05377, 0.03694, 0.07905,-0.13681
1954+282,   6,   0,   0,   0, 299.192,  28.349,  -0.02956,  -0.02059, 0.06143, 0.09603,-0.23674
1954+513, 105,  13,   8,   9, 298.928,  51.530,  -0.00262,  -0.01058, 0.00499, 0.00720,-0.07087
1954-388,1420, 121,  80,  78, 299.499, -38.752,  +0.00542,  -0.01211, 0.00245, 0.00393, 0.00212
