iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003+380,2005,4,1.4882307756,0.129,38.3375413839,0.138,-0.035
0003-066,2005,117,1.5578870483,0.149,-6.3931486596,0.202,-0.125
0006-363,2005,1,2.1402557586,4.173,-36.0236253903,21.857,0.69
0007+171,2005,2,2.6416276122,0.291,17.4052114139,0.246,0.106
0008-264,2005,4,2.7551947655,0.494,-26.2092714849,0.278,-0.364
0009+081,2005,1,2.896956789,0.129,8.3987739552,0.292,-0.466
0009+467,2005,1,3.1220953461,0.478,47.076316612,0.667,-0.364
0010+336,2005,1,3.1974259489,0.38,33.8940198198,0.544,-0.569
0010+405,2005,2,3.3797091195,0.141,40.8603178392,0.127,-0.105
0012+319,2005,1,3.7756141886,0.182,32.2703638361,0.315,-0.222
0014+813,2005,154,4.2853121391,0.7,81.5855934851,0.107,0.014
0015-054,2005,1,4.3992383966,0.295,-5.2116023037,0.644,-0.356
0015-280,2005,1,4.4958581937,1.19,-27.8059933956,2.394,0.702
0016+731,2005,5,4.9407764948,0.546,73.4583382381,0.166,0.469
0017+200,2005,1,4.9077270634,0.174,20.3626791391,0.35,-0.299
0021-084,2005,1,6.0028030058,0.734,-8.1861245373,1.455,-0.266
0024-114,2005,1,6.7143459499,0.638,-11.2145626517,1.125,0.217
0032+612,2005,1,8.8554609027,0.592,61.5085448068,0.318,0.324
0033-088,2005,1,8.94271043,1.508,-8.598345732,3.306,-0.891
0034+078,2005,1,9.384154875,0.176,8.1369604344,0.349,-0.261
0035+413,2005,3,9.603514921,0.281,41.6183334446,0.254,-0.039
0035-037,2005,1,9.5866431122,0.177,-3.4997116173,0.393,-0.38
0036-191,2005,1,9.8205181698,3.333,-18.9015611507,6.605,0.748
0039+230,2005,1,10.5189382253,0.183,23.3336283763,0.205,-0.384
0041+677,2005,1,11.2114983162,0.509,68.0507460823,0.302,-0.188
0046+861,2005,1,13.1368965123,14.769,86.4622916374,1.625,0.153
0047-579,2005,7,12.4978043183,0.425,-57.6409277671,0.354,0.506
0048-097,2005,85,12.6721557834,0.173,-9.484780638,0.164,-0.144
0048-427,2005,5,12.7895909854,0.324,-42.4425813411,0.594,0.599
0050-287,2005,1,13.218985594,2.261,-28.4317204401,6.693,-0.846
0051-077,2005,1,13.4021487501,1.159,-7.4582277684,2.174,-0.276
0052-125,2005,1,13.7990941087,0.105,-12.2991936171,0.252,-0.28
0052-201,2005,2,13.6372851695,0.328,-19.8836117735,0.727,0.012
0054-006,2005,1,14.3208430607,1.11,-0.4092153987,2.237,0.715
0055+329,2005,1,14.6336209844,0.242,33.1881151653,0.479,-0.251
0057+334,2005,1,15.1595445893,0.282,33.7517004611,0.495,-0.187
0059+581,2005,164,15.6906766036,0.114,58.4030935345,0.067,-0.024
0104+195,2005,1,16.7192968935,0.206,19.8507117209,0.414,-0.514
0104-035,2005,1,16.6801196803,0.164,-3.2600820848,0.364,-0.15
0104-408,2005,29,16.6879499031,0.373,-40.57221123,0.267,0.112
0106+013,2005,24,17.1615463333,0.175,1.5834215617,0.211,-0.03
0107-610,2005,3,17.3144800942,0.432,-60.8301278256,0.286,0.214
0109+224,2005,3,18.0242696546,0.146,22.7441073371,0.164,-0.104
0109-135,2005,1,17.9869081592,0.21,-13.2836658533,0.527,-0.471
0110+495,2005,2,18.362528362,0.29,49.8066787214,0.179,-0.267
0110-668,2005,3,18.0788040149,1.661,-66.5792186734,0.604,0.824
0111+021,2005,11,18.4297706118,0.167,2.3714768032,0.24,-0.302
0113-118,2005,1,19.0521750973,0.116,-11.6042873706,0.271,-0.407
0116-219,2005,2,19.73859225,0.425,-21.6917053658,1.887,0.444
0117-171,2005,1,19.9318580073,0.366,-16.9024923326,0.829,0.604
0118-272,2005,3,20.1319307597,0.836,-27.0235146661,0.61,-0.476
0118-283,2005,1,20.2530912912,1.987,-28.1061608926,3.921,0.721
0119+041,2005,13,20.4869237058,0.307,4.3735373127,0.522,-0.369
0119+115,2005,114,20.4233126722,0.135,11.8306703075,0.252,-0.101
0120+304,2005,1,20.7595061184,0.314,30.7352549968,0.647,0.013
0121-096,2005,1,20.9432695298,0.985,-9.3842591031,2.112,0.48
0122-003,2005,1,21.3701827177,0.972,-0.0988693509,4.76,0.155
0122-260,2005,1,21.3284893868,0.193,-25.8178860829,0.453,-0.218
0122-514,2005,3,21.2391310819,0.657,-51.2211577305,1.721,0.626
0123+257,2005,4,21.6783026574,0.115,25.9836945685,0.197,0.0
0123+731,2005,1,21.7696566133,14.129,73.3868528206,3.826,-0.653
0128+383,2005,1,22.8613063647,0.531,38.5775616541,0.886,-0.042
0130-171,2005,2,23.1811976423,0.674,-16.9134784033,0.405,0.62
0131-522,2005,3,23.2740106806,0.318,-52.0010960359,0.386,0.513
0133+476,2005,148,24.2441450322,0.086,47.8580833771,0.073,-0.083
0134+215,2005,1,24.3151040218,0.667,21.7622972636,0.619,0.489
0135-247,2005,2,24.4097768586,0.51,-24.5149681807,0.127,0.232
0135-274,2005,1,24.5409092474,0.235,-27.1910926429,0.536,0.202
0137-158,2005,1,25.0184799835,0.129,-15.5487999838,0.308,-0.171
0138-097,2005,3,25.3576339187,0.179,-9.47879839,0.155,0.29
0139-022,2005,1,25.3907922608,0.178,-2.0393203269,0.408,-0.335
0141+268,2005,1,26.1398079325,0.822,27.0841995104,0.778,0.002
0148+250,2005,1,27.7759744001,0.546,25.2912950922,1.379,-0.614
0148+274,2005,2,27.8631090281,0.205,27.7449427022,0.243,0.068
0149+218,2005,3,28.0752460279,0.115,22.1188055006,0.162,-0.138
0149-175,2005,1,27.9502077765,3.988,-17.3319545257,8.875,0.811
0150-299,2005,1,28.1403871167,1.075,-29.7133130803,3.062,0.032
0150-334,2005,3,28.2921743404,0.891,-33.1738506901,0.44,-0.408
