iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,1991,1,1.5578879528,3.454,-6.3931492236,3.409,-0.996
0010+405,1991,2,3.3797093718,1.062,40.8603181201,0.999,0.67
0014+813,1991,3,4.2853131604,3.135,81.5855934737,0.503,-0.04
0016+731,1991,35,4.9407765914,0.404,73.4583382487,0.126,0.009
0039+230,1991,1,10.5189382078,0.912,23.3336282649,0.812,0.348
0047-579,1991,1,12.4978047942,1.132,-57.6409272263,0.987,0.393
0048-097,1991,28,12.6721558006,0.244,-9.4847805869,0.298,-0.102
0106+013,1991,13,17.1615462386,0.5,1.5834213869,0.804,0.386
0109+224,1991,3,18.0242692328,0.734,22.744106792,0.861,0.372
0112-017,1991,1,18.8212494164,0.686,-1.4512716351,0.634,0.219
0119+041,1991,160,20.4869237472,0.265,4.3735373118,0.424,-0.004
0119+115,1991,2,20.4233125406,0.437,11.8306711917,3.23,-0.696
0123+257,1991,2,21.6783027398,0.99,25.9836947026,0.938,0.397
0133+476,1991,37,24.244145058,0.555,47.8580833649,0.485,0.425
0134+329,1991,4,24.4220806485,2.534,33.1597591656,2.439,0.8
0146+056,1991,2,27.3432121863,1.924,5.9315466843,1.282,-0.56
0148+274,1991,1,27.863108972,0.772,27.7449426769,0.513,0.169
0149+218,1991,6,28.0752459085,0.63,22.1188052972,0.686,-0.407
0153+744,1991,1,29.395694469,17.888,74.7120090698,2.19,-0.573
0159+723,1991,1,30.8891040753,2.396,72.5482409003,0.708,0.471
0201+113,1991,4,30.9444043693,0.378,11.5792802903,0.928,0.065
0202+149,1991,25,31.2100579575,0.384,15.2364009007,0.413,0.254
0202+319,1991,1,31.2705222575,0.723,32.2083597778,0.878,0.568
0208-512,1991,15,32.6925017098,0.598,-51.0171922067,0.515,0.32
0212+735,1991,180,34.3783890193,0.654,73.8257283242,0.155,-0.042
0215+015,1991,1,34.4539779948,0.682,1.7471387438,0.591,0.268
0224+671,1991,1,37.2085478039,0.798,67.3508414864,0.351,0.26
