iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002+051,1995,1,1.334231267,1.39,5.4030002947,1.478,-0.106
0003-066,1995,2,1.5578870759,0.181,-6.3931488877,0.419,-0.448
0005+683,1995,1,2.1394672316,30.931,68.6227911451,6.627,0.602
0008+704,1995,1,2.8829284643,0.457,70.7587849498,0.246,0.02
0008-264,1995,1,2.7551949312,0.744,-26.2092713014,0.398,0.118
0008-421,1995,1,2.7188351691,12.32,-41.8863356941,9.307,-0.563
0009+081,1995,1,2.896956693,0.776,8.3987742929,0.863,-0.058
0010+405,1995,1,3.3797090026,0.175,40.8603177307,0.186,-0.128
0013-005,1995,1,4.0462021989,1.763,-0.2534569794,9.42,-0.946
0014+813,1995,58,4.2853121126,0.849,81.5855934604,0.127,0.036
0016+731,1995,7,4.940776596,0.415,73.4583381488,0.116,-0.043
0018+715,1995,1,5.2617237393,2.284,71.8391030711,1.171,-0.547
0018+729,1995,1,5.3640633306,20.858,73.2116479302,4.882,0.097
0019+058,1995,2,5.6351718392,0.665,6.1345192349,0.457,-0.483
0026+048,1995,1,7.2649678067,1.606,5.1596854862,1.579,-0.519
0026+346,1995,1,7.3093436102,0.504,34.9422908513,0.386,0.281
0027+056,1995,1,7.441234609,0.164,5.9113089518,0.352,-0.299
0027+703,1995,1,7.5600539812,0.362,70.6277945921,0.214,-0.01
0034+108,1995,1,9.3585058948,0.213,11.1641447603,0.407,-0.326
0040+098,1995,1,10.6848821284,0.416,10.1636686267,0.652,0.443
0047+023,1995,1,12.430149771,0.145,2.6177161554,0.318,-0.322
0048-097,1995,126,12.6721557811,0.15,-9.4847806094,0.233,-0.142
0051+679,1995,1,13.5734231959,1.537,68.1864379998,0.757,-0.111
0051+706,1995,1,13.5736869621,0.944,70.8990605848,0.584,0.288
0057+678,1995,1,15.2152661454,2.658,68.1390374343,1.097,0.201
0059+581,1995,125,15.6906765777,0.16,58.4030935561,0.087,-0.076
0104-408,1995,60,16.6879498364,0.547,-40.5722112412,0.537,0.754
0106+013,1995,13,17.1615462974,0.285,1.5834215103,0.33,-0.051
0106+678,1995,1,17.5536391911,2.465,68.0947829109,1.076,0.053
0108+388,1995,1,17.905487501,0.2,39.1078067534,0.197,0.035
0109+224,1995,1,18.0242696765,0.464,22.7441070919,0.784,-0.179
0111+021,1995,2,18.4297705717,0.294,2.3714768426,0.52,-0.426
0116+319,1995,1,19.8958497895,33.172,32.1805649397,16.575,0.098
0118-272,1995,2,20.1319310218,1.07,-27.0235146615,2.051,-0.117
0119+041,1995,51,20.4869237626,0.095,4.3735373183,0.168,-0.24
0119+115,1995,2,20.4233126589,0.149,11.830670313,0.279,-0.368
0122+705,1995,1,21.5326815435,2.759,70.7812183897,2.04,-0.674
0127+084,1995,1,22.615143453,0.244,8.7128257739,0.552,-0.503
0130+691,1995,1,23.669832557,9.245,69.4196934542,2.258,0.643
0131-522,1995,1,23.2740107712,0.767,-52.0010962363,2.608,-0.077
0133+476,1995,2,24.2441450023,0.098,47.8580833878,0.072,0.043
0135-247,1995,2,24.4097767385,0.95,-24.5149682204,0.384,-0.244
0138-097,1995,2,25.3576341314,0.293,-9.4787983529,0.763,-0.75
0146+056,1995,1,27.3432121627,0.665,5.9315472658,1.438,0.203
0149+218,1995,1,28.075246457,1.343,22.118805514,2.039,0.633
0149+710,1995,1,28.3577126774,3.282,71.2517952431,0.901,-0.211
0151+474,1995,1,28.7345410686,0.449,47.7240386299,0.264,0.038
0152+043,1995,1,28.7655231633,0.741,4.6417630151,1.2,-0.14
0153+744,1995,2,29.3956866707,0.909,74.7120083434,0.177,0.043
0159+034,1995,1,30.4646198039,0.345,3.719238716,0.81,-0.311
0159+723,1995,1,30.8891053225,2.543,72.5482411529,0.85,0.438
0201+088,1995,2,31.1448303646,0.759,9.0636840922,1.039,-0.09
0201+113,1995,28,30.944404396,0.214,11.5792804814,0.339,-0.069
0202+149,1995,56,31.2100579008,0.108,15.2364009466,0.125,-0.062
