iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,1993,3,1.5578871367,0.422,-6.3931487222,0.941,-0.939
0007+171,1993,1,2.6416276417,0.606,17.4052109685,2.775,-0.684
0010+405,1993,2,3.379709291,1.029,40.8603177764,0.673,0.566
0013-005,1993,2,4.0462023097,0.319,-0.2534572506,0.613,0.001
0014+813,1993,15,4.2853118804,0.983,81.5855934919,0.176,0.034
0016+731,1993,147,4.9407767761,0.475,73.4583382291,0.131,-0.069
0026+346,1993,1,7.3093444606,3.312,34.942290101,2.496,0.804
0047-579,1993,1,12.4978044956,0.535,-57.6409277889,0.636,0.531
0048-097,1993,51,12.6721558061,0.219,-9.4847806401,0.245,-0.13
0056-001,1993,2,14.772978873,1.286,0.1143397912,1.802,0.54
0056-572,1993,1,14.6940882407,1.183,-56.986520148,1.278,0.627
0059+581,1993,45,15.6906766106,0.146,58.403093559,0.084,-0.026
0104-408,1993,7,16.6879498639,0.428,-40.572211191,0.373,-0.049
0106+013,1993,5,17.1615462067,0.465,1.583421457,0.76,-0.987
0108+388,1993,1,17.9054868881,0.874,39.1078066333,0.448,0.48
0109+224,1993,1,18.024269488,0.451,22.7441072797,0.602,0.141
0111+021,1993,2,18.4297708723,0.479,2.3714768471,0.978,-0.414
0112-017,1993,4,18.821249849,1.284,-1.4512714185,1.997,-0.996
0113-118,1993,2,19.0521750087,0.953,-11.6042873062,3.228,-0.848
0119+041,1993,156,20.4869237041,0.237,4.3735373378,0.284,0.036
0119+115,1993,3,20.423312639,0.32,11.8306702812,0.673,-0.361
0131-522,1993,1,23.2740107607,0.74,-52.0010957767,0.852,0.689
0133+476,1993,11,24.2441449606,0.29,47.8580833389,0.253,0.053
0134+329,1993,2,24.4220803355,1.927,33.1597592837,1.493,0.703
0146+056,1993,1,27.3432120848,0.421,5.931546917,0.653,-0.014
0148+274,1993,1,27.8631087786,0.515,27.744942659,0.41,0.086
0149+218,1993,2,28.075246023,0.291,22.118805482,0.442,-0.082
0153+744,1993,2,29.3956868657,3.8,74.712008474,0.48,0.213
