iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0000-160,2015,1,0.8636007259,0.197,-15.7848490054,0.454,-0.154
0003+380,2015,1,1.488230418,2.776,38.3375431579,19.073,-0.944
0003-066,2015,78,1.5578870381,0.121,-6.3931486875,0.09,0.03
0007+171,2015,5,2.6416352392,52.621,17.4052178548,43.937,-0.448
0007-048,2015,4,2.5016194541,0.183,-4.5634740714,0.328,0.16
0008-264,2015,40,2.7551947692,0.339,-26.2092713919,0.215,0.402
0010+405,2015,9,3.3797091339,0.109,40.8603178654,0.106,0.052
0011-046,2015,2,3.4755458188,0.328,-4.3978597273,0.219,-0.221
0013-005,2015,3,4.0462022888,0.232,-0.2534570395,0.15,-0.372
0014+813,2015,12,4.2853120907,0.466,81.585593293,0.08,0.024
0015-054,2015,1,4.3992268115,0.684,-5.2115695607,0.856,-0.331
0016+731,2015,34,4.9407765936,0.129,73.4583382466,0.036,-0.084
0017+200,2015,51,4.9077270622,0.068,20.362679093,0.052,0.074
0019+058,2015,29,5.6351717103,0.236,6.1345191307,0.226,-0.132
0022-044,2015,1,6.1915963886,0.932,-4.2004302552,0.315,0.141
0025+197,2015,24,7.1242436836,0.147,20.007428925,0.145,-0.109
0034+108,2015,1,9.358505968,0.265,11.1641447538,0.205,-0.15
0035+413,2015,4,9.6035151618,0.574,41.6183334521,0.354,-0.107
0035-252,2015,3,9.5613979008,0.184,-24.9839542736,0.364,-0.03
0038-019,2015,1,10.3583700865,0.782,-1.7210224863,1.94,-0.749
0038-020,2015,1,10.2400481497,0.227,-1.7755627219,0.282,0.019
0040+098,2015,1,10.6848820693,0.246,10.1636686942,0.216,0.284
0044-846,2015,4,11.1112048852,2.623,-84.3777743131,0.297,0.145
0047+023,2015,4,12.4301497653,0.182,2.6177163395,0.318,-0.044
0048-097,2015,24,12.6721557613,0.253,-9.4847806217,0.149,-0.099
0048-427,2015,13,12.7895908928,0.342,-42.4425814362,0.584,0.602
0054+161,2015,22,14.2303930498,0.124,16.4203725228,0.091,0.106
0055+060,2015,1,14.6408523554,0.19,6.3350204638,0.282,0.329
0055-059,2015,7,14.5211095103,0.253,-5.6645215719,0.267,-0.094
0056-001,2015,1,14.7729789967,0.45,0.1143389812,0.564,-0.626
