iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,2012,29,1.5578870669,0.139,-6.3931486152,0.291,-0.076
0008-264,2012,6,2.7551948034,0.139,-26.2092713974,0.193,-0.117
0008-311,2012,1,2.6454572116,0.251,-30.9042499546,0.57,0.109
0010+405,2012,5,3.3797091676,0.125,40.8603178594,0.129,-0.253
0013-005,2012,5,4.0462023015,0.185,-0.2534570158,0.159,0.184
0014+813,2012,9,4.2853120406,0.496,81.5855934697,0.085,0.081
0016+731,2012,47,4.9407763861,0.16,73.4583382617,0.047,-0.106
0019+058,2012,34,5.6351717084,0.171,6.1345191562,0.181,0.032
0025+197,2012,10,7.1242436567,0.126,20.0074289025,0.205,-0.002
0028-396,2012,1,7.8513814543,1.578,-39.3803802307,3.664,-0.873
0035+413,2012,5,9.603514908,0.149,41.6183334584,0.121,0.079
0035-252,2012,7,9.5613979444,0.119,-24.9839543255,0.199,-0.287
0046+511,2012,2,12.408296723,0.207,51.4704701157,0.145,-0.255
0047+023,2012,1,12.430149793,0.142,2.6177163624,0.317,-0.121
0048-097,2012,28,12.6721557712,0.179,-9.4847806577,0.185,0.009
0048-427,2012,16,12.7895910093,0.418,-42.442581498,0.473,-0.139
0054+161,2012,17,14.2303930144,0.193,16.4203725299,0.263,-0.089
0055-059,2012,6,14.5211096664,0.283,-5.6645217948,0.292,0.108
0055-340,2012,1,14.5651742004,0.344,-33.7993036106,0.9,0.031
0059+581,2012,87,15.6906765286,0.094,58.403093516,0.053,-0.015
0104-408,2012,58,16.6879498688,0.297,-40.572211183,0.339,0.095
0106+013,2012,17,17.1615462376,0.127,1.5834213488,0.241,-0.035
0107-610,2012,2,17.3144800432,0.514,-60.8301279043,0.562,-0.003
0109+224,2012,1,18.0242696773,0.138,22.7441073338,0.178,0.093
0110+495,2012,5,18.3625283736,0.109,49.8066787099,0.121,-0.243
0110-668,2012,3,18.0788034454,2.252,-66.5792190569,1.014,0.528
0111+021,2012,11,18.4297705701,0.287,2.3714767555,0.619,0.026
0115-214,2012,23,19.4532505949,0.228,-21.1851758628,0.292,0.097
0116-219,2012,8,19.7385924468,0.137,-21.6917056345,0.216,0.22
0119+041,2012,14,20.4869236893,0.187,4.3735373075,0.282,0.002
0119+115,2012,39,20.4233127033,0.123,11.8306704518,0.215,0.125
0131-522,2012,5,23.2740106317,0.514,-52.0010959236,0.585,0.401
0133+476,2012,71,24.2441450288,0.096,47.8580833804,0.077,-0.146
0134+311,2012,64,24.2863901347,0.164,31.3766265413,0.228,0.041
0136-059,2012,2,24.7160469929,0.214,-5.6689562412,0.398,0.356
0138-097,2012,4,25.3576340491,0.093,-9.4787983686,0.105,0.323
0142-398,2012,1,26.2253898375,0.806,-39.6362569466,1.498,-0.885
0144+584,2012,2,26.9439201457,0.3,58.6791586044,0.229,-0.021
0145+420,2012,1,27.1857348955,0.145,42.2553902268,0.15,-0.016
0151+474,2012,4,28.7345411641,0.223,47.7240387918,0.177,0.081
0159+723,2012,5,30.8891040231,0.338,72.5482409239,0.119,0.057
0201+113,2012,25,30.944404415,0.119,11.5792804422,0.173,-0.1
0201+398,2012,1,31.0216448771,0.192,40.0843098096,0.153,-0.241
0202+149,2012,5,31.2100579415,0.09,15.2364009314,0.163,-0.125
0202+319,2012,5,31.2705223483,0.106,32.2083598848,0.102,-0.121
0203+625,2012,2,31.7625696572,0.282,62.7700187458,0.128,-0.035
0203-120,2012,1,31.6086864414,0.116,-11.8443679576,0.257,-0.037
0206+136,2012,2,32.3999929927,0.373,13.8668751398,1.154,0.36
0208-512,2012,3,32.6925018254,0.87,-51.0171919056,0.299,-0.419
0212-620,2012,4,33.567518445,1.132,-61.826016377,0.443,-0.001
0215+015,2012,35,34.4539781479,0.092,1.7471386121,0.081,0.04
0219+628,2012,1,35.8733626339,1.491,63.1214736486,0.49,-0.178
0221+067,2012,5,36.1184508045,0.13,6.9898171207,0.116,0.273
0227-369,2012,1,37.3685375804,1.417,-36.7324511899,4.311,0.962
0229+131,2012,47,37.9412253058,0.104,13.3818656811,0.097,0.042
0230-790,2012,3,37.395610899,1.445,-78.7960005305,0.395,0.099
0234+285,2012,6,39.4683569494,0.123,28.8024972877,0.103,0.008
0234-301,2012,2,39.1298724785,0.166,-29.898761151,0.331,0.581
0235+164,2012,3,39.6622087093,0.661,16.6164652808,0.986,-0.103
0235-618,2012,1,39.2218571365,0.49,-61.6042177129,0.29,0.22
0237-027,2012,34,39.9394677864,0.161,-2.5780318058,0.263,0.102
0239+175,2012,1,40.6011177578,0.117,17.7163471438,0.203,-0.352
0256-005,2012,27,44.8688173345,0.108,-0.3333264639,0.14,-0.018
0300+470,2012,5,45.8968425641,0.13,47.2711876633,0.099,-0.061
0302+625,2012,5,46.6777481146,0.384,62.7172289318,0.237,-0.531
0302-623,2012,3,45.960963942,0.77,-62.1904305035,0.397,0.481
0306+102,2012,4,47.2650978845,0.089,10.4878725019,0.098,0.366
0306-061,2012,1,47.3470368551,0.149,-5.989014047,0.373,-0.106
0307+380,2012,43,47.7078330105,0.119,38.248288312,0.125,0.007
0308-611,2012,55,47.4837464703,0.409,-60.9775156323,0.239,0.27
0309+411,2012,5,48.2581754382,0.232,41.3336621006,0.152,0.435
0316+413,2012,8,49.950665687,7.462,41.511692886,3.803,-0.076
0316-444,2012,1,49.490331143,0.572,-44.2381007678,1.336,-0.404
0319+396,2012,2,50.7159584824,0.24,39.8006276896,0.257,0.03
0319-133,2012,1,50.5631130706,0.354,-13.2161405274,0.861,-0.647
0322+222,2012,61,51.4033931288,0.096,22.4001015771,0.094,-0.016
0327+467,2012,2,52.635947372,0.241,46.9398036538,0.204,-0.123
0332+078,2012,13,53.7221528598,0.236,8.0040052746,0.406,0.15
0332-403,2012,80,53.5568936661,0.177,-40.1403883235,0.16,-0.084
0334-546,2012,3,53.9746867279,0.553,-54.5069764545,0.443,0.292
0336-019,2012,67,54.8789074861,0.107,-1.7766122197,0.09,0.06
0338-214,2012,16,55.148366037,0.372,-21.325325551,0.376,0.266
0340+362,2012,9,55.8706350637,0.179,36.3701194427,0.175,0.091
0342+147,2012,3,56.2767356494,0.361,14.8970997574,1.037,0.552
0342+538,2012,2,56.6437671358,0.176,54.0164192425,0.132,-0.161
0345+460,2012,30,57.3280898705,0.137,46.1665716408,0.129,-0.028
0346-279,2012,15,57.1589357257,0.501,-27.8204349408,0.411,0.217
0347-211,2012,7,57.4909444468,0.164,-21.0465947986,0.241,0.458
0352+605,2012,2,59.1049948512,0.205,60.7327721229,0.108,-0.159
0355+508,2012,15,59.8739468009,0.922,50.9639337617,0.45,-0.008
0358+210,2012,2,60.4381920307,0.132,21.1746074579,0.27,-0.064
0400-319,2012,5,60.5886082391,0.331,-31.7905404211,0.242,-0.574
0402-362,2012,9,60.9739579112,0.332,-36.0838649133,0.532,0.636
0403-132,2012,6,61.3916808197,0.152,-13.1371363658,0.201,0.297
0405-015,2012,1,62.0772255435,0.189,-1.3763595614,0.386,-0.005
0405-331,2012,1,61.891307176,0.173,-33.0628775543,0.44,0.212
0405-385,2012,13,61.7459806269,0.237,-38.4411228236,0.566,0.532
0406-127,2012,4,62.2740405054,0.318,-12.6467065209,0.636,0.749
0414-189,2012,13,64.152268518,0.506,-18.8523167711,0.306,0.218
0415+398,2012,14,64.8439563088,0.2,39.9247160244,0.157,0.086
0420+022,2012,16,65.7175610449,0.106,2.3241474566,0.161,0.006
0420-014,2012,30,65.8158363401,0.076,-1.34251822,0.076,-0.17
0422+004,2012,14,66.1951752371,0.185,0.6017581828,0.266,-0.032
0422-380,2012,1,66.1760153167,1.144,-37.9391068285,2.923,0.916
0426+273,2012,6,67.4706698455,0.084,27.4105211231,0.101,-0.175
0430+289,2012,4,68.4076243383,0.287,29.0987435199,0.475,0.432
0434-188,2012,11,69.2561780272,0.209,-18.7468368983,0.425,-0.574
0436-129,2012,8,69.645920889,0.547,-12.8509330423,0.803,0.112
0437-454,2012,4,69.7535610613,0.223,-45.3729341634,0.379,0.238
0440+345,2012,8,70.8818133232,0.138,34.6851845024,0.16,-0.028
0442+389,2012,2,71.5478917689,0.329,39.004749926,0.766,-0.171
0446+112,2012,50,72.2819629276,0.127,11.3579434458,0.129,-0.181
0450+013,2012,1,73.2593275819,0.143,1.4765634476,0.273,0.22
0452+068,2012,1,73.8363028709,0.461,6.927465301,0.778,-0.376
0454+844,2012,24,77.1765148664,1.312,84.5345956287,0.166,0.052
0454-234,2012,65,74.2632467738,0.142,-23.4144500692,0.129,-0.149
0454-810,2012,8,72.5226672314,2.308,-81.0172864776,0.372,-0.111
0458+138,2012,2,75.4386282539,0.519,13.9353384907,0.871,0.724
0458-020,2012,33,75.3033744894,0.148,-1.9872934236,0.184,-0.216
0506+101,2012,7,77.3644044421,0.176,10.1957223189,0.437,0.821
0506-612,2012,11,76.6832864244,0.668,-61.1613872198,0.401,-0.074
0507+179,2012,3,77.5098713607,0.117,18.0115503454,0.133,-0.378
0509+205,2012,1,78.1628135769,0.162,20.6285566262,0.332,-0.259
0514-156,2012,1,79.2382724723,0.212,-15.6195465083,0.469,0.268
0515+208,2012,6,79.5159354425,0.129,20.9145826143,0.196,0.072
0516-621,2012,6,79.1871922077,0.637,-62.1181637495,0.434,0.422
0521-262,2012,2,80.8269563723,0.926,-26.235987007,0.824,0.317
0522-611,2012,3,80.6434394586,0.514,-61.1325369931,0.513,0.2
0524+034,2012,17,81.8862726548,0.138,3.5254213062,0.305,0.359
0524-460,2012,1,81.3808337596,0.654,-45.9651903294,0.982,0.563
0524-485,2012,5,81.5694638499,0.459,-48.510219919,0.77,0.5
0525-100,2012,1,81.8502529509,0.544,-10.0492418009,0.992,-0.057
0528+134,2012,12,82.7350696645,0.314,13.5319859323,0.496,-0.21
0529+483,2012,47,83.3161074775,0.082,48.381335506,0.067,-0.045
0531+194,2012,1,83.6854898604,12.918,19.4559589093,8.915,-0.178
0534-340,2012,5,84.1184680581,0.325,-34.0198524411,0.892,0.453
0534-611,2012,6,83.6490521574,0.969,-61.101964861,0.565,0.333
0536+145,2012,10,84.9265249982,0.11,14.5626560974,0.184,0.032
0537-286,2012,9,84.9761727052,0.592,-28.6655410342,0.332,-0.006
0537-441,2012,111,84.7098397849,0.159,-44.0858163609,0.141,0.071
0544+273,2012,20,86.89228718,0.147,27.3657896284,0.192,-0.088
0548+378,2012,2,88.074737201,0.477,37.9070230713,0.764,0.41
0549-575,2012,8,87.5399173805,0.644,-57.5401101176,0.505,0.144
0552+398,2012,52,88.8783567329,0.083,39.8136569576,0.073,-0.051
0556+238,2012,38,89.8834713982,0.105,23.8983129943,0.18,0.007
0600+177,2012,2,90.7880427126,0.231,17.7046697144,0.597,0.246
0602+673,2012,42,91.9694650623,0.153,67.3487250689,0.071,-0.084
0604-004,2012,1,91.7393482715,0.141,-0.4159623007,0.307,-0.138
0604-074,2012,2,91.6814430747,0.118,-7.4083976167,0.257,0.14
0605-247,2012,1,91.8180682027,0.428,-24.7947113376,1.179,-0.687
0606-223,2012,43,92.2486951752,0.175,-22.3391546075,0.172,-0.002
0607-157,2012,24,92.4206230583,0.217,-15.7112979754,0.287,-0.102
0608-187,2012,1,92.574525428,0.131,-18.7944699183,0.313,-0.47
0613+570,2012,11,94.3205107215,0.336,57.0212287137,0.22,0.138
0617+210,2012,1,95.0813682039,0.218,21.041540923,0.408,-0.4
0627-199,2012,15,97.3490077472,0.158,-19.9888120899,0.147,0.303
0632-235,2012,12,98.745837511,0.149,-23.5866548155,0.194,0.271
0637-752,2012,8,98.9437833523,0.745,-75.2713376426,0.153,-0.086
0639+115,2012,1,100.6042336922,0.842,11.4758080589,0.864,0.325
0641+392,2012,30,101.2237899918,0.153,39.2465372039,0.16,0.235
0642+449,2012,20,101.633441723,0.115,44.8546083972,0.108,0.026
0648-165,2012,27,102.6024243825,0.109,-16.6277015272,0.104,0.011
0656+082,2012,63,104.8249834584,0.147,8.2252648811,0.336,-0.249
0657+172,2012,30,105.0063564213,0.072,17.1560281272,0.075,-0.01
0700-197,2012,12,105.6787527507,0.223,-19.8561209671,0.201,-0.209
0700-465,2012,1,105.3939441961,4.76,-46.576828014,11.555,0.658
0707+476,2012,6,107.6921036441,0.16,47.5364284683,0.152,-0.086
0714+457,2012,30,109.466051764,0.123,45.6342391262,0.115,-0.122
0716+332,2012,1,109.830915254,0.108,33.1193634554,0.155,0.06
