iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002+051,2019,1,1.3342312847,0.41,5.4030009146,0.18,0.494
0003-066,2019,24,1.5578870322,0.083,-6.3931487094,0.086,0.044
0008-264,2019,29,2.7551947096,0.22,-26.2092714102,0.284,-0.264
0008-421,2019,1,2.7188230254,1.106,-41.8863275994,2.61,0.014
0010+405,2019,4,3.3797091135,0.299,40.8603178852,0.204,-0.079
0010-401,2019,1,3.2496243583,0.251,-39.9072375266,0.393,0.012
0013-005,2019,1,4.0462022265,0.246,-0.2534570367,0.431,-0.652
0014+813,2019,6,4.2853123336,0.666,81.5855932202,0.106,0.043
0016+453,2019,1,4.8709492339,0.376,45.6286372902,0.276,-0.07
0016+731,2019,81,4.9407763087,0.045,73.4583382537,0.011,-0.053
0017+200,2019,47,4.9077270485,0.055,20.3626790708,0.06,0.044
0019+058,2019,28,5.6351717213,0.101,6.1345191527,0.108,-0.023
0020+015,2019,1,5.6592712267,0.136,1.7840074272,0.306,-0.168
0023-354,2019,1,6.5682795045,1.604,-35.2135536908,0.454,0.486
0025+197,2019,19,7.1242436695,0.178,20.0074288966,0.167,-0.031
0026+324,2019,1,7.3875588248,0.325,32.7474428122,0.407,-0.181
0027+056,2019,2,7.4412346251,0.268,5.9113091164,0.437,0.587
0033+098,2019,3,9.0990298384,0.225,10.1329073436,0.16,-0.111
0034+078,2019,1,9.3841548607,0.221,8.1369604309,0.179,-0.016
0035+413,2019,2,9.6035147422,0.588,41.6183334183,0.342,0.097
0035-037,2019,1,9.5866431242,0.394,-3.4997115985,0.185,0.402
0035-252,2019,2,9.5613979588,0.13,-24.9839543343,0.32,-0.668
0038-326,2019,1,10.1277285279,1.087,-32.4223132623,2.925,-0.063
0039+568,2019,1,10.5810485554,0.283,57.1434961251,0.368,-0.142
0039-407,2019,2,10.5051020984,0.558,-40.5110394365,0.267,0.502
0041+047,2019,1,10.9447111589,0.127,5.0488992641,0.271,-0.254
0047+023,2019,2,12.4301497367,0.072,2.6177162464,0.155,0.13
0047-579,2019,4,12.4978040609,0.448,-57.6409276344,0.46,-0.069
0048-097,2019,39,12.6721557318,0.091,-9.4847806566,0.112,-0.028
0048-427,2019,19,12.7895908753,0.28,-42.4425814862,0.443,-0.199
0049+162,2019,1,13.150685263,0.324,16.5501229413,0.613,-0.49
0054+161,2019,32,14.2303930217,0.094,16.4203725104,0.112,-0.123
0054-006,2019,1,14.3208426312,0.253,-0.4092158669,0.169,0.173
0055+300,2019,1,14.4536805108,0.076,30.3524478619,0.082,-0.322
0055-059,2019,9,14.5211096012,0.081,-5.664521715,0.194,-0.213
0056-001,2019,2,14.7729789108,0.136,0.1143391084,0.347,-0.361
0059+581,2019,97,15.69067651,0.027,58.4030935075,0.013,0.014
0100+151,2019,1,15.8583404946,0.292,15.4401849391,0.594,-0.569
0103+127,2019,2,16.638985236,0.34,13.0007236587,0.251,-0.458
0104-275,2019,2,16.6086752081,0.099,-27.3032848088,0.26,0.134
0104-408,2019,78,16.6879498775,0.184,-40.5722112117,0.195,-0.37
0106+013,2019,6,17.1615462948,0.165,1.5834215107,0.141,0.176
0107+069,2019,2,17.6375795435,0.245,7.2450671611,0.624,-0.009
0107-045,2019,1,17.6287616013,0.751,-4.2586186049,0.625,0.035
0107-610,2019,2,17.3144800371,0.432,-60.8301276434,0.282,0.057
0109+026,2019,1,18.0710219181,0.394,2.9605601823,1.01,0.087
0109+224,2019,13,18.0242696433,0.118,22.7441073369,0.136,0.059
0110+495,2019,4,18.3625283533,0.192,49.8066787573,0.127,-0.319
0111+021,2019,16,18.4297706174,0.118,2.371476731,0.147,0.164
0112+131,2019,1,18.719903617,0.278,13.4270916907,0.724,-0.01
0112+13A,2019,1,18.7961130347,0.171,13.4128946165,0.436,-0.196
0113-118,2019,3,19.0521750202,0.195,-11.604287207,0.133,0.325
0114+140,2019,1,19.355012857,0.327,14.3034502198,0.136,0.312
0115-214,2019,12,19.4532505706,0.177,-21.1851759018,0.272,-0.213
0116-219,2019,2,19.7385923871,0.176,-21.6917055831,0.117,-0.152
0118+111,2019,1,20.3708298967,0.251,11.4501396696,0.237,-0.046
0119+041,2019,42,20.4869237275,0.017,4.3735370317,0.084,-0.118
0119+115,2019,57,20.4233127817,0.022,11.8306704632,0.048,-0.066
0121+560,2019,1,21.1076127109,0.293,56.3144206495,0.149,0.351
0127+145,2019,1,22.4806130389,0.418,14.7799546916,0.645,-0.489
0130+242,2019,1,23.3526165139,0.217,24.4614736062,0.442,-0.52
0130-171,2019,2,23.1811978019,0.215,-16.9134783653,0.123,0.439
0131-522,2019,61,23.2740104075,0.261,-52.0010958868,0.23,-0.054
0133+476,2019,81,24.2441450425,0.021,47.8580833599,0.015,-0.127
0133-410,2019,1,24.0119021722,0.514,-40.7473052071,0.269,0.366
0134+311,2019,22,24.2863901289,0.128,31.3766265871,0.136,0.172
0134+329,2019,6,24.4220818584,0.248,33.1597436574,0.194,0.028
0137+012,2019,5,24.9887740495,0.279,1.5294830288,0.235,0.017
0138-097,2019,5,25.3576340816,0.19,-9.4787984708,0.151,0.404
0139-097,2019,1,25.4080821748,0.182,-9.5004962219,0.454,-0.007
0149+218,2019,5,28.0752460439,0.159,22.1188055307,0.143,-0.011
0150-144,2019,1,28.1333621215,189.85,-14.2109455049,23.36,1.0
0151+474,2019,22,28.7345411643,0.136,47.7240388248,0.118,0.026
0152+043,2019,1,28.7655226247,3.285,4.641763746,4.201,-0.985
0153-149,2019,1,28.8885103994,0.514,-14.7215101636,1.23,-0.368
0153-410,2019,2,28.9044137959,0.408,-40.8117660138,0.231,0.411
0156+128,2019,1,29.7344740268,0.4,13.117428164,0.185,0.376
0158+031,2019,1,30.1700687447,0.352,3.3804186819,0.468,-0.523
0158-404,2019,1,30.0493290605,0.571,-40.1828626193,0.276,0.479
0159+723,2019,3,30.8891040248,0.292,72.5482409586,0.073,-0.051
0159-062,2019,1,30.5286030486,0.74,-5.983367375,0.814,-0.629
0201+113,2019,10,30.9444044003,0.152,11.5792804859,0.262,-0.247
0202+145,2019,1,31.3046551601,0.223,14.742329426,0.182,0.235
0202+149,2019,4,31.2100579277,0.118,15.2364008741,0.137,-0.108
0202+319,2019,77,31.2705223515,0.05,32.2083598606,0.049,0.079
0202-172,2019,5,31.240309651,0.2,-17.0221778618,0.126,0.145
0206+136,2019,12,32.3999930253,0.073,13.8668755167,0.132,-0.12
0208+106,2019,1,32.8049057357,0.221,10.8596664276,0.193,-0.113
0208-512,2019,9,32.692501887,0.316,-51.0171921893,0.281,0.123
0211+171,2019,2,33.6871368447,0.433,17.3804199592,0.428,0.597
0212+735,2019,8,34.3783890426,0.385,73.8257282657,0.106,0.009
0213+432,2019,1,34.1743082515,0.484,43.5261621934,0.287,0.146
0214+083,2019,1,34.3213542014,0.36,8.6177495316,0.479,-0.646
0214-522,2019,1,34.0133244484,0.486,-52.0034652864,0.914,-0.269
0215+015,2019,19,34.4539781216,0.079,1.7471386004,0.088,-0.011
0216+011,2019,2,34.7792687317,0.202,1.3499627887,0.195,-0.277
0218-132,2019,1,35.3010521109,0.234,-13.0466169493,0.702,-0.744
0220+427,2019,2,35.7975470548,0.949,42.9920517313,0.337,0.273
0221+067,2019,12,36.1184507852,0.142,6.989817143,0.131,-0.039
0222+310,2019,2,36.3201262475,0.211,31.3160639298,0.258,-0.012
0225-306,2019,1,36.9189028304,0.335,-30.4343413957,0.32,0.191
0227+403,2019,1,37.6904616364,0.618,40.5480746887,0.733,-0.312
0227+448,2019,1,37.70799726,0.732,45.035414504,0.593,0.345
0227-369,2019,7,37.3685377036,0.164,-36.7324508117,0.328,0.063
0227-542,2019,3,37.3032721839,0.383,-54.0566764098,0.527,0.146
0229+131,2019,57,37.9412255815,0.021,13.3818655666,0.04,-0.086
0229-479,2019,2,37.7991837263,0.164,-47.7698840149,0.248,-0.062
0232-042,2019,1,38.7805906523,0.206,-4.0348104634,0.492,0.141
0233-133,2019,1,39.0401285658,0.365,-13.1331618062,1.005,-0.781
0234+285,2019,8,39.4683569892,0.161,28.8024973034,0.131,0.162
0234+301,2019,2,39.3410068826,0.237,30.3832828163,0.263,-0.121
0235+164,2019,5,39.6622087013,0.198,16.6164651766,0.255,-0.18
0235-266,2019,1,39.3198416051,3.097,-26.3980962542,0.739,-0.844
0237+040,2019,1,39.963596079,0.366,4.2726146098,1.134,0.36
0237-027,2019,43,39.9394677691,0.078,-2.5780317984,0.151,-0.187
0238-084,2019,1,40.2699938111,0.096,-8.2557643484,0.174,-0.173
0239+175,2019,4,40.6011177482,0.079,17.7163471237,0.134,-0.193
0240+110,2019,1,40.8235811834,0.14,11.2615852123,0.258,-0.289
0241+622,2019,6,41.2404026819,1.835,62.4684766546,0.777,-0.067
0241-564,2019,1,40.8605379023,5.078,-56.2117896581,1.541,-0.773
0242+131,2019,2,41.1903888268,0.43,13.3353393008,0.15,0.262
0243+339,2019,1,41.6299275415,0.18,34.1907361248,0.276,-0.017
0244-470,2019,2,41.5004915503,0.155,-46.8547868878,0.229,0.554
0246+061,2019,1,42.3250671169,0.238,6.3310965686,0.209,-0.339
0248+373,2019,2,42.996541565,0.235,37.5717022669,0.225,-0.166
0250+178,2019,1,43.3953426293,0.25,18.0951455461,0.265,0.319
0252-549,2019,3,43.3715849842,0.282,-54.69762114,0.247,0.071
0253+133,2019,1,44.1457695148,0.641,13.5764839256,1.767,-0.812
0254+185,2019,1,44.4401185414,0.31,18.7848223469,0.356,0.16
0256-005,2019,24,44.8688173413,0.142,-0.3333264818,0.188,-0.111
0256-393,2019,1,44.5585204805,0.344,-39.161301114,0.131,0.458
0258+011,2019,1,45.3483635497,3.809,1.3099991167,0.697,0.957
0300+470,2019,12,45.8968425776,0.126,47.2711876479,0.091,-0.151
0302+625,2019,3,46.6777481146,0.335,62.7172288546,0.208,-0.049
0302-437,2019,1,46.1216758177,0.52,-43.5544522158,0.22,0.303
0302-623,2019,5,45.9609636191,0.35,-62.19043052,0.18,-0.016
0304+124,2019,1,46.7522190722,0.455,12.6905345199,0.779,0.153
0305-491,2019,1,46.8924678648,1.799,-48.9532028104,0.697,-0.426
0306+102,2019,3,47.2650978761,0.093,10.4878725162,0.108,-0.194
0306-061,2019,1,47.3470369057,0.283,-5.989014187,0.623,0.291
0307+380,2019,24,47.7078329763,0.126,38.2482883198,0.108,0.075
0308-611,2019,96,47.4837464141,0.281,-60.9775156219,0.19,0.096
0309+411,2019,3,48.2581755163,0.087,41.3336620628,0.048,-0.259
0312+100,2019,6,48.8380826135,0.29,10.2119677838,0.162,-0.011
0312-770,2019,3,47.9802087004,0.799,-76.8641244165,0.205,0.231
0316+162,2019,1,49.7408471406,0.44,16.4757396165,0.239,0.352
0316+413,2019,2,49.950667187,0.173,41.5116955725,0.209,-0.108
0317+188,2019,1,49.9635695973,0.232,19.0253586981,0.307,-0.227
0322+222,2019,63,51.403393156,0.083,22.4001015849,0.089,0.038
0325+395,2019,2,52.2096335435,0.307,39.6790461145,0.311,-0.469
0332+078,2019,14,53.7221528234,0.099,8.0040052821,0.134,-0.153
0332-403,2019,19,53.5568936302,0.221,-40.1403882702,0.271,-0.025
0333+321,2019,1,54.1254465777,2.688,32.3081507778,0.431,0.241
0334-131,2019,1,54.1459825295,3.209,-13.0346277492,0.529,0.764
0334-546,2019,2,53.974686967,0.292,-54.5069762883,0.255,0.084
0335-364,2019,1,54.22509781,0.662,-36.2683958991,1.435,-0.534
0336+133,2019,1,54.9326923352,0.166,13.4843965534,0.348,0.178
0336-019,2019,70,54.8789073637,0.023,-1.7766122992,0.071,0.009
0338-214,2019,7,55.1483660456,0.17,-21.3253256458,0.23,0.573
0340+362,2019,9,55.8706350283,0.118,36.3701193929,0.107,0.14
0341+065,2019,1,55.9957466829,0.22,6.7322763676,0.455,-0.547
0341+158,2019,1,56.0965504727,1.044,15.995380712,1.362,-0.01
0342+147,2019,4,56.2767354675,0.16,14.8970995354,0.176,0.05
0344+235,2019,1,56.9879654303,0.207,23.6653680637,0.225,0.196
0345+085,2019,1,57.0434005764,0.239,8.7024613833,0.529,-0.495
0345+460,2019,8,57.3280898009,0.146,46.1665716972,0.104,-0.042
0346+800,2019,1,58.6921889269,5.398,80.1580139042,1.282,-0.57
0346-279,2019,15,57.1589356856,0.169,-27.820434935,0.218,0.256
0347-211,2019,30,57.4909445007,0.046,-21.0465949777,0.19,-0.118
