iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003+380,2000,1,1.4882306886,0.412,38.3375415566,0.428,-0.097
0003-066,2000,78,1.5578870344,0.106,-6.3931486816,0.201,-0.05
0014+813,2000,57,4.2853121306,0.331,81.5855935257,0.056,0.029
0016+731,2000,1,4.940776426,0.712,73.4583382238,0.208,0.045
0019+058,2000,1,5.6351716757,0.993,6.1345188325,1.301,0.084
0019+451,2000,1,5.5275471895,0.342,45.4260725356,0.498,0.178
0024+597,2000,1,6.7636925136,0.616,59.9813776625,0.336,0.284
0034+108,2000,1,9.3585058053,0.42,11.1641445298,1.149,-0.418
0044+566,2000,1,11.7517865685,0.635,56.9617763792,0.67,0.251
0047+023,2000,1,12.430149631,0.436,2.6177160166,1.803,-0.308
0048-097,2000,89,12.67215578,0.108,-9.484780627,0.215,-0.101
0051+679,2000,1,13.5734277292,22.298,68.1864370469,4.392,-0.991
0055+300,2000,3,14.4536808941,0.797,30.3524476098,0.598,-0.644
0059+581,2000,94,15.6906766501,0.117,58.4030935271,0.065,-0.002
0104-408,2000,55,16.6879498588,0.237,-40.5722111297,0.359,0.619
0106+013,2000,26,17.1615463273,0.159,1.583421428,0.251,-0.057
0108+388,2000,1,17.9054864305,0.103,39.1078065231,0.109,-0.048
0109+224,2000,1,18.0242694167,0.24,22.7441073652,0.197,0.068
0111+021,2000,4,18.4297706467,0.161,2.3714766556,0.379,-0.609
0118-272,2000,1,20.1319303671,0.383,-27.0235142825,0.771,-0.693
0119+041,2000,68,20.4869237997,0.135,4.3735373329,0.203,-0.348
0119+115,2000,66,20.4233126635,0.086,11.8306703287,0.148,-0.073
0133+476,2000,60,24.2441450198,0.069,47.8580833664,0.055,-0.065
0138-097,2000,1,25.3576340779,0.142,-9.478798421,0.379,-0.017
0146+056,2000,4,27.3432121482,0.333,5.9315468226,0.642,-0.374
0148+274,2000,1,27.863109154,0.096,27.7449425973,0.149,-0.254
0151+474,2000,1,28.7345413517,0.555,47.7240385746,0.64,0.285
0159+418,2000,1,30.6818889725,1.431,42.0878704191,0.443,-0.024
0159+723,2000,1,30.8891039683,0.262,72.5482409093,0.081,0.056
0201+113,2000,23,30.9444044045,0.107,11.5792804318,0.235,-0.387
0202+149,2000,37,31.2100579065,0.081,15.2364009898,0.14,-0.175
0202+319,2000,3,31.2705223147,0.056,32.208359857,0.063,-0.075
0202-172,2000,1,31.2403097859,0.092,-17.0221780896,0.197,-0.047
0208-512,2000,7,32.692501852,1.114,-51.0171919621,0.597,-0.14
0212+735,2000,3,34.3783893243,0.476,73.8257282433,0.126,0.053
0215+015,2000,2,34.4539781096,0.037,1.7471386549,0.079,-0.165
0221+067,2000,2,36.1184508066,0.272,6.9898170894,0.456,-0.008
0229+131,2000,91,37.9412251935,0.197,13.3818656494,0.291,-0.072
0234+285,2000,36,39.4683570142,0.051,28.8024972494,0.068,-0.095
0235+164,2000,65,39.6622087739,0.113,16.6164651553,0.153,-0.136
0237+040,2000,1,39.9635962243,0.502,4.2726142716,0.374,-0.191
0237-027,2000,2,39.9394678224,0.069,-2.5780318816,0.16,-0.02
0237-233,2000,1,40.0340599476,0.986,-23.1543697118,1.295,0.524
0238-084,2000,19,40.2699935712,0.163,-8.2557645072,0.336,-0.027
0239+108,2000,4,40.6215452384,0.456,11.0168687342,0.796,-0.404
0256+075,2000,2,44.8628193616,0.833,7.794345806,1.191,0.49
0259+121,2000,1,45.6272781827,0.215,12.3157646745,0.307,-0.212
0300+470,2000,3,45.8968424381,0.346,47.2711876801,0.293,-0.03
0302+625,2000,1,46.6777483772,1.418,62.7172293059,1.233,0.418
0306+102,2000,3,47.2650979071,0.094,10.4878724512,0.221,-0.073
0309+411,2000,1,48.2581755597,0.109,41.3336621477,0.131,-0.069
0316+413,2000,10,49.950668233,2.795,41.5116964102,1.955,-0.203
0317+188,2000,4,49.963569734,0.537,19.0253586319,0.84,-0.319
0319+121,2000,2,50.4712645729,0.305,12.3538762091,0.639,-0.338
0322+222,2000,10,51.4033932053,0.248,22.4001015438,0.316,-0.091
0333+321,2000,2,54.1254483504,0.267,32.3081506889,0.28,-0.343
0334-546,2000,1,53.9746835559,11.624,-54.5069747671,5.831,-0.967
0336-019,2000,66,54.8789074406,0.087,-1.7766122604,0.197,0.091
0338-214,2000,1,55.1483657809,0.582,-21.325325756,0.553,0.517
0340+362,2000,1,55.8706351766,0.176,36.37011945,0.271,-0.364
0341+158,2000,2,56.0965506747,0.122,15.9953803955,0.174,0.013
0342+147,2000,1,56.2767355543,0.891,14.8970994604,0.477,0.017
0355+508,2000,9,59.873947142,2.464,50.9639335788,1.297,0.054
0400+258,2000,3,60.7732752694,0.373,26.0004175324,0.433,-0.267
0402-362,2000,38,60.9739578638,0.25,-36.0838648176,0.522,0.436
0403-132,2000,2,61.3916807646,0.053,-13.1371363103,0.155,0.297
0405+304,2000,1,62.0849063888,0.597,30.5418020559,0.908,0.691
0405-123,2000,3,61.9517957058,0.167,-12.1935165747,0.373,0.2
0405-385,2000,4,61.7459806786,1.011,-38.4411227404,0.908,0.485
0406-127,2000,1,62.2740404823,0.117,-12.6467065829,0.374,-0.37
0409+229,2000,1,63.1819453066,0.52,23.0848481676,0.787,-0.354
0412+447,2000,1,63.9855273304,0.961,44.880467716,0.454,-0.599
0415+379,2000,1,64.5886548577,0.394,38.0266107732,0.417,-0.349
0420-014,2000,3,65.8158362548,0.213,-1.3425180856,0.44,-0.37
0422+004,2000,1,66.1951754298,0.371,0.6017579769,0.649,-0.422
0422-380,2000,1,66.1760153232,0.169,-37.9391066433,0.471,-0.047
0425+048,2000,1,66.9482106897,0.546,4.9523127471,1.07,-0.496
0426+273,2000,3,67.4706699281,0.203,27.4105212868,0.352,0.074
0426-380,2000,1,67.1684344075,0.216,-37.9387716185,0.948,-0.386
0430+052,2000,10,68.2962313701,0.054,5.3543386551,0.107,0.133
