iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0000-160,2017,1,0.863600587,0.165,-15.7848485499,0.409,-0.217
0000-197,2017,1,0.8278126816,0.252,-19.4562099888,0.532,0.081
0000-199,2017,1,0.8164559247,0.145,-19.6973338074,0.333,-0.157
0001+459,2017,1,1.0671985073,0.156,46.2549918978,0.163,-0.158
0001+478,2017,1,0.9418399754,0.537,48.1178152547,0.518,-0.186
0001-120,2017,1,1.0204791881,0.059,-11.8162183702,0.124,-0.03
0002+541,2017,1,1.2681805368,0.117,54.4735901328,0.084,-0.125
0002-170,2017,1,1.324724182,0.118,-16.8012995556,0.283,-0.216
0002-350,2017,2,1.2746879134,0.247,-34.7637932169,0.553,-0.037
0003+123,2017,1,1.5960669611,0.094,12.5980828206,0.175,-0.04
0003+158,2017,1,1.4968240575,0.096,16.1636171688,0.169,-0.16
0003+340,2017,1,1.5307607019,0.153,34.372334989,0.274,-0.079
0003-066,2017,35,1.5578870279,0.09,-6.3931487101,0.087,0.117
0005+114,2017,1,2.0034927175,0.2,11.7335485326,0.318,-0.22
0005+568,2017,1,1.9519525712,0.127,57.1028997966,0.088,-0.134
0005+683,2017,1,2.1394692695,1.129,68.6227913907,0.436,-0.213
0005-239,2017,2,2.0015400011,0.365,-23.6550416449,0.498,-0.057
0006+397,2017,1,2.2673899134,0.151,40.0296404396,0.171,-0.156
0006+771,2017,1,2.4295507343,2.215,77.4116679933,0.563,-0.282
0006-363,2017,2,2.1402548874,0.564,-36.0236202446,1.754,0.686
0007+439,2017,1,2.6251935419,0.151,44.2118069434,0.178,-0.19
0007+757,2017,1,2.4509784516,5.366,76.0550462302,0.73,0.479
0007-325,2017,1,2.398157313,0.184,-32.2769247077,0.365,-0.365
0008-264,2017,76,2.7551947742,0.15,-26.2092714459,0.233,-0.269
0008-307,2017,1,2.648925869,0.117,-30.463171829,0.251,-0.155
0008-311,2017,1,2.6454572179,0.367,-30.9042501781,0.744,-0.408
0008-421,2017,3,2.7188235021,0.781,-41.8863275763,1.622,-0.122
0009+081,2017,1,2.8969566278,0.289,8.398773946,0.183,-0.146
0009+467,2017,1,3.1220953543,0.131,47.0763159936,0.126,-0.205
0009+655,2017,1,3.1569604772,1.798,65.853007162,0.755,0.118
0010+336,2017,1,3.1974256763,0.134,33.8940198841,0.198,-0.042
0010+405,2017,7,3.3797091612,0.115,40.8603178337,0.11,-0.155
0010+463,2017,1,3.3187034262,0.173,46.6024084543,0.143,-0.292
0010-155,2017,1,3.3362575059,0.136,-15.2299401876,0.283,0.024
0010-401,2017,4,3.2496242833,0.262,-39.9072374489,0.496,0.163
0011+189,2017,1,3.4849005166,0.113,19.1783099693,0.217,-0.158
0012+077,2017,1,3.8577243765,0.391,8.0345028502,0.251,0.098
0012+610,2017,1,3.7033005691,0.23,61.2954285075,0.133,0.118
0012-184,2017,1,3.7603834587,0.087,-18.2141341312,0.2,-0.182
0013-005,2017,3,4.046202297,0.173,-0.2534570912,0.392,0.078
0013-184,2017,1,3.8930189428,0.123,-18.1237739471,0.277,-0.296
0014+813,2017,5,4.2853122009,0.578,81.5855933206,0.086,-0.074
0015+145,2017,1,4.4037660488,0.252,14.8505220776,0.506,-0.038
0015+529,2017,1,4.4656659817,0.14,53.2053115563,0.095,-0.305
0016+731,2017,80,4.9407767124,0.157,73.4583382387,0.046,-0.08
0017+200,2017,75,4.9077270679,0.07,20.3626791013,0.054,0.027
0017-307,2017,1,4.9278137089,0.113,-30.5220412993,0.253,-0.124
0019+058,2017,61,5.6351717238,0.098,6.1345191477,0.137,-0.038
0019+451,2017,1,5.52754724,0.124,45.4260723431,0.117,-0.285
0020+446,2017,1,5.8976770219,0.12,44.9432661597,0.12,-0.183
0021+464,2017,1,6.0897401989,0.144,46.7350638896,0.189,0.101
0022-423,2017,4,6.1791241421,0.522,-42.0344302927,0.751,-0.522
0023-354,2017,2,6.5682795721,0.254,-35.2135533467,0.524,-0.434
0024+224,2017,2,6.8140479824,0.425,22.6994634499,0.372,-0.26
0024+597,2017,1,6.763692337,0.205,59.9813776204,0.121,-0.035
0024-114,2017,1,6.7143467877,0.661,-11.2145620688,1.114,0.418
0025+197,2017,12,7.1242436784,0.207,20.0074289288,0.237,0.0
0025+449,2017,1,6.9260942415,1.212,45.2491877248,0.954,0.078
0026+346,2017,2,7.3093439545,2.126,34.9422903088,1.254,0.314
0027+056,2017,1,7.4412346462,0.215,5.9113089452,0.26,0.248
0027-426,2017,2,7.5728860839,0.241,-42.4129121143,0.505,-0.137
0028-396,2017,2,7.8513811511,0.423,-39.3803802538,0.82,-0.024
0029-147,2017,1,7.9850491086,0.145,-14.4387065293,0.31,-0.245
0032+612,2017,1,8.8554606588,0.179,61.508544818,0.09,-0.002
0034+393,2017,1,9.4030237778,0.435,39.6366096265,0.351,-0.075
0035+413,2017,4,9.6035150019,0.331,41.6183334239,0.249,0.432
0035+503,2017,1,9.6183899559,0.218,50.5905094794,0.156,-0.073
0035-252,2017,2,9.5613979496,0.142,-24.9839542306,0.4,-0.08
0036-191,2017,1,9.8205190259,0.163,-18.901557839,0.379,0.135
0037+094,2017,2,10.0762678628,1.464,9.7116062174,3.527,-0.693
0037+487,2017,1,9.945828589,0.142,49.0092152793,0.148,0.142
0037-329,2017,2,10.0730863357,0.174,-32.7243959746,0.37,-0.183
0037-593,2017,1,10.032704687,0.722,-59.0646568781,0.835,0.218
0038-326,2017,2,10.1277284996,0.387,-32.4223139839,0.889,0.542
0039+568,2017,2,10.5810486725,0.172,57.1434961333,0.11,0.003
0041+677,2017,1,11.2114983133,0.201,68.0507461449,0.082,-0.032
0042-373,2017,1,11.3002753507,0.182,-37.0967965447,0.391,-0.195
