iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003+380,1998,2,1.4882308033,0.092,38.3375413966,0.075,-0.233
0003-066,1998,89,1.5578870683,0.132,-6.3931486641,0.268,0.149
0007+171,1998,2,2.6416274284,0.079,17.4052115403,0.105,-0.137
0008-264,1998,2,2.7551946235,0.322,-26.2092712236,0.746,-0.631
0010+405,1998,3,3.3797091394,0.069,40.8603177974,0.079,-0.163
0013-005,1998,6,4.046202355,0.104,-0.2534570381,0.223,-0.041
0014+813,1998,59,4.2853122065,0.452,81.5855934848,0.072,-0.053
0016+731,1998,2,4.9407767365,1.591,73.4583382159,0.345,-0.447
0019+058,1998,1,5.6351716505,0.5,6.1345191657,0.646,-0.178
0035+413,1998,3,9.6035149296,0.074,41.6183334905,0.059,0.011
0048-097,1998,115,12.6721557731,0.179,-9.4847806228,0.244,0.062
0055+300,1998,4,14.4536805739,0.121,30.3524478406,0.12,-0.276
0059+581,1998,120,15.6906766297,0.123,58.4030935172,0.071,-0.017
0104-408,1998,84,16.6879497795,0.422,-40.5722111819,0.577,0.69
0106+013,1998,30,17.1615463234,0.102,1.583421478,0.215,0.877
0111+021,1998,23,18.4297706708,0.364,2.3714767697,0.593,-0.404
0113-118,1998,1,19.0521752024,0.664,-11.6042872329,1.464,0.236
0118-272,1998,2,20.1319308212,0.849,-27.0235145546,1.186,-0.194
0119+041,1998,88,20.4869237647,0.18,4.3735373392,0.295,-0.026
0119+115,1998,79,20.4233126677,0.118,11.8306703124,0.205,0.154
0123+257,1998,2,21.6783026783,0.079,25.9836945439,0.12,-0.159
0130-171,1998,1,23.1811976929,0.405,-16.9134782977,0.521,0.495
0133+476,1998,43,24.2441450702,0.088,47.8580833565,0.067,-0.057
0135-247,1998,2,24.4097768627,1.014,-24.5149685062,0.78,0.175
0138-097,1998,1,25.3576341062,1.16,-9.4787997767,3.092,-0.848
0146+056,1998,9,27.3432120411,0.138,5.9315469039,0.277,-0.163
0149+218,1998,1,28.0752459003,0.133,22.118805586,0.281,-0.122
0150-334,1998,1,28.2921741138,1.132,-33.17384954,1.658,0.393
0151+474,1998,1,28.7345412923,2.17,47.7240384288,1.751,0.356
0153+744,1998,1,29.3956855641,17.514,74.7120085872,1.707,0.795
0159+723,1998,1,30.8891018708,6.613,72.5482398759,2.83,-0.196
0201+113,1998,51,30.9444044184,0.187,11.5792804386,0.369,-0.452
0202+149,1998,37,31.2100579129,0.11,15.2364010005,0.174,-0.127
0202+319,1998,2,31.2705222906,0.203,32.2083598216,0.271,-0.05
0202-172,1998,1,31.2403097763,0.223,-17.022178163,0.606,-0.105
0208-512,1998,25,32.6925016871,0.594,-51.0171922419,0.475,0.56
0212+735,1998,1,34.3783899128,0.842,73.8257282778,0.23,-0.177
0215+015,1998,4,34.4539781592,0.338,1.7471385921,0.549,-0.021
0219+428,1998,1,35.6650479218,0.498,43.0354996845,0.469,-0.008
0220-349,1998,2,35.7350067846,0.964,-34.6913138838,0.747,-0.242
0221+067,1998,2,36.1184508072,0.144,6.9898171444,0.276,-0.317
0229+131,1998,114,37.9412251971,0.197,13.3818656224,0.232,0.053
0234+285,1998,32,39.4683570009,0.078,28.8024972522,0.103,-0.357
0235+164,1998,18,39.6622087739,0.254,16.6164651873,0.347,-0.074
0236+610,1998,2,40.1319348063,5.292,61.2293318221,1.992,-0.872
0237+040,1998,2,39.9635960092,0.374,4.2726146401,0.983,-0.534
0237-027,1998,1,39.9394680092,0.312,-2.578031955,0.616,-0.16
0237-233,1998,2,40.0340600279,0.97,-23.1543693321,0.477,0.364
0238-084,1998,25,40.2699937846,0.147,-8.2557642747,0.297,0.057
0239+108,1998,5,40.621545202,0.304,11.0168688689,0.484,-0.367
0248+430,1998,1,42.8939032275,0.126,43.254397081,0.124,-0.099
0259+121,1998,1,45.6272768927,3.948,12.3157638071,4.035,0.89
0300+470,1998,2,45.896842554,0.095,47.2711877103,0.082,-0.028
0302+625,1998,1,46.6777481063,0.282,62.7172289007,0.204,-0.228
0306+102,1998,5,47.2650978348,0.325,10.4878725495,0.492,0.014
0309+411,1998,1,48.2581754655,0.771,41.3336620423,0.637,-0.345
0316+413,1998,4,49.9506669518,1.111,41.5116963749,0.707,0.073
