iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0106+013,1980,19,17.1615461265,0.383,1.583421346,1.642,-0.713
0224+671,1980,19,37.2085478869,0.779,67.3508415307,0.467,-0.164
0234+285,1980,2,39.4683569845,0.312,28.8024970855,0.596,-0.653
0235+164,1980,19,39.6622088758,0.323,16.6164650647,1.154,-0.657
0355+508,1980,20,59.8739470929,0.348,50.9639338723,0.25,-0.129
0430+052,1980,1,68.2962314553,0.53,5.3543393432,1.579,-0.379
0552+398,1980,20,88.87835686,0.284,39.8136571007,0.315,-0.483
0851+202,1980,18,133.7036457192,0.345,20.1085109814,0.822,-0.584
0923+392,1980,20,141.7625576118,0.278,39.0391256318,0.374,-0.198
0953+254,1980,2,149.2078144226,0.305,25.2544580892,0.702,-0.687
1219+285,1980,2,185.3820441531,0.367,28.2329164911,0.846,-0.627
1226+023,1980,18,187.2779157374,0.572,2.0523881229,1.805,-0.679
1354+195,1980,2,209.2684860999,0.704,19.3187141436,2.01,-0.811
1404+286,1980,18,211.7516433673,0.418,28.4540801963,0.885,-0.552
1502+106,1980,2,226.1040824643,0.687,10.4942215144,2.73,-0.794
1633+382,1980,1,248.8145538702,0.347,38.1345835322,0.322,-0.725
1641+399,1980,20,250.7450418118,0.412,39.8102759392,0.556,-0.217
1642+690,1980,20,250.5327026547,1.188,68.9443766213,0.489,0.203
1749+096,1980,1,267.8867442253,0.807,9.6502012067,2.429,-0.615
2134+004,1980,20,324.1607760526,0.529,0.6983923869,1.867,-0.599
2200+420,1980,20,330.680380637,0.43,42.2777720216,0.366,-0.445
2251+158,1980,20,343.4906166441,0.282,16.1482114137,0.796,-0.72
